,zip,status,Number,rpt_date
705,73749,Recovered*,66,12/7/2021
706,73750,Active,20,12/7/2021
707,73750,Deceased,28,12/7/2021
708,73750,Recovered*,1084,12/7/2021
709,73753,Recovered*,71,12/7/2021
710,73754,Active,1 to 4,12/7/2021
711,73754,Deceased,6,12/7/2021
712,73754,Recovered*,174,12/7/2021
713,73755,Active,1 to 4,12/7/2021
714,73755,Deceased,1 to 4,12/7/2021
715,73755,Recovered*,110,12/7/2021
716,73756,Deceased,1 to 4,12/7/2021
717,73756,Recovered*,54,12/7/2021
718,73757,Recovered*,20,12/7/2021
719,73758,Recovered*,18,12/7/2021
720,73759,Deceased,1 to 4,12/7/2021
721,73759,Recovered*,233,12/7/2021
722,73760,Recovered*,71,12/7/2021
723,73761,Deceased,1 to 4,12/7/2021
724,73761,Recovered*,73,12/7/2021
725,73762,Active,1 to 4,12/7/2021
726,73762,Deceased,6,12/7/2021
727,73762,Recovered*,307,12/7/2021
728,73763,Active,5,12/7/2021
729,73763,Deceased,1 to 4,12/7/2021
730,73763,Recovered*,276,12/7/2021
731,73764,Deceased,1 to 4,12/7/2021
732,73764,Recovered*,23,12/7/2021
733,73766,Active,1 to 4,12/7/2021
734,73766,Recovered*,176,12/7/2021
735,73768,Active,1 to 4,12/7/2021
736,73768,Deceased,1 to 4,12/7/2021
737,73768,Recovered*,253,12/7/2021
738,73771,Active,1 to 4,12/7/2021
739,73771,Deceased,1 to 4,12/7/2021
740,73771,Recovered*,67,12/7/2021
741,73772,Active,10,12/7/2021
742,73772,Deceased,8,12/7/2021
743,73772,Recovered*,666,12/7/2021
744,73773,Active,1 to 4,12/7/2021
745,73773,Deceased,1 to 4,12/7/2021
746,73773,Recovered*,283,12/7/2021
747,73801,Active,37,12/7/2021
748,73801,Deceased,43,12/7/2021
749,73801,Recovered*,2411,12/7/2021
750,73832,Active,8,12/7/2021
751,73832,Deceased,1 to 4,12/7/2021
752,73832,Recovered*,99,12/7/2021
753,73834,Active,5,12/7/2021
754,73834,Deceased,7,12/7/2021
755,73834,Recovered*,202,12/7/2021
756,73835,Recovered*,34,12/7/2021
757,73838,Active,1 to 4,12/7/2021
758,73838,Deceased,1 to 4,12/7/2021
759,73838,Recovered*,57,12/7/2021
760,73840,Active,1 to 4,12/7/2021
761,73840,Deceased,1 to 4,12/7/2021
762,73840,Recovered*,90,12/7/2021
763,73841,Active,1 to 4,12/7/2021
764,73841,Deceased,1 to 4,12/7/2021
765,73841,Recovered*,958,12/7/2021
766,73842,Active,5,12/7/2021
767,73842,Deceased,1 to 4,12/7/2021
768,73842,Recovered*,63,12/7/2021
769,73843,Active,1 to 4,12/7/2021
770,73843,Deceased,1 to 4,12/7/2021
771,73843,Recovered*,78,12/7/2021
772,73844,Recovered*,29,12/7/2021
773,73848,Active,7,12/7/2021
774,73848,Deceased,1 to 4,12/7/2021
775,73848,Recovered*,286,12/7/2021
776,73851,Recovered*,39,12/7/2021
777,73852,Active,5,12/7/2021
778,73852,Deceased,6,12/7/2021
779,73852,Recovered*,290,12/7/2021
780,73853,Active,1 to 4,12/7/2021
781,73853,Recovered*,56,12/7/2021
782,73855,Recovered*,18,12/7/2021
783,73857,Active,1 to 4,12/7/2021
784,73857,Deceased,1 to 4,12/7/2021
785,73857,Recovered*,71,12/7/2021
786,73858,Active,9,12/7/2021
787,73858,Deceased,1 to 4,12/7/2021
788,73858,Recovered*,253,12/7/2021
789,73859,Active,7,12/7/2021
790,73859,Deceased,1 to 4,12/7/2021
791,73859,Recovered*,181,12/7/2021
792,73860,Active,1 to 4,12/7/2021
793,73860,Recovered*,153,12/7/2021
794,73901,Recovered*,34,12/7/2021
795,73931,Recovered*,45,12/7/2021
796,73932,Active,8,12/7/2021
797,73932,Deceased,6,12/7/2021
798,73932,Recovered*,286,12/7/2021
799,73933,Active,17,12/7/2021
800,73933,Deceased,1 to 4,12/7/2021
801,73933,Recovered*,233,12/7/2021
802,73937,Recovered*,25,12/7/2021
803,73938,Active,1 to 4,12/7/2021
804,73938,Deceased,1 to 4,12/7/2021
805,73938,Recovered*,73,12/7/2021
806,73939,Active,1 to 4,12/7/2021
807,73939,Deceased,1 to 4,12/7/2021
808,73939,Recovered*,193,12/7/2021
809,73942,Active,49,12/7/2021
810,73942,Deceased,38,12/7/2021
811,73942,Recovered*,3144,12/7/2021
812,73944,Active,1 to 4,12/7/2021
813,73944,Deceased,1 to 4,12/7/2021
814,73944,Recovered*,61,12/7/2021
815,73945,Active,8,12/7/2021
816,73945,Recovered*,459,12/7/2021
817,73946,Recovered*,9,12/7/2021
818,73947,Active,9,12/7/2021
819,73947,Recovered*,61,12/7/2021
820,73949,Active,1 to 4,12/7/2021
821,73949,Recovered*,231,12/7/2021
822,73950,Active,9,12/7/2021
823,73950,Deceased,1 to 4,12/7/2021
824,73950,Recovered*,164,12/7/2021
825,73951,Active,5,12/7/2021
826,73951,Recovered*,136,12/7/2021
827,74001,Active,1 to 4,12/7/2021
828,74001,Deceased,1 to 4,12/7/2021
829,74001,Recovered*,62,12/7/2021
830,74002,Active,12,12/7/2021
831,74002,Deceased,10,12/7/2021
832,74002,Recovered*,375,12/7/2021
833,74003,Active,25,12/7/2021
834,74003,Deceased,41,12/7/2021
835,74003,Recovered*,2017,12/7/2021
836,74006,Active,61,12/7/2021
837,74006,Deceased,115,12/7/2021
838,74006,Recovered*,4530,12/7/2021
839,74008,Active,97,12/7/2021
840,74008,Deceased,61,12/7/2021
841,74008,Recovered*,5472,12/7/2021
842,74010,Active,20,12/7/2021
843,74010,Deceased,49,12/7/2021
844,74010,Recovered*,1495,12/7/2021
845,74011,Active,122,12/7/2021
846,74011,Deceased,64,12/7/2021
847,74011,Recovered*,5511,12/7/2021
848,74012,Active,213,12/7/2021
849,74012,Deceased,197,12/7/2021
850,74012,Recovered*,11052,12/7/2021
851,74014,Active,181,12/7/2021
852,74014,Deceased,83,12/7/2021
853,74014,Recovered*,7413,12/7/2021
854,74015,Active,45,12/7/2021
855,74015,Deceased,25,12/7/2021
856,74015,Recovered*,1266,12/7/2021
857,74016,Active,24,12/7/2021
858,74016,Deceased,23,12/7/2021
859,74016,Recovered*,1051,12/7/2021
860,74017,Active,123,12/7/2021
861,74017,Deceased,145,12/7/2021
862,74017,Recovered*,5298,12/7/2021
863,74019,Active,58,12/7/2021
864,74019,Deceased,36,12/7/2021
865,74019,Recovered*,3589,12/7/2021
866,74020,Active,18,12/7/2021
867,74020,Deceased,25,12/7/2021
868,74020,Recovered*,1226,12/7/2021
869,74021,Active,76,12/7/2021
870,74021,Deceased,62,12/7/2021
871,74021,Recovered*,3761,12/7/2021
872,74022,Active,6,12/7/2021
873,74022,Deceased,7,12/7/2021
874,74022,Recovered*,259,12/7/2021
875,74023,Active,13,12/7/2021
876,74023,Deceased,32,12/7/2021
877,74023,Recovered*,1901,12/7/2021
878,74026,Active,1 to 4,12/7/2021
879,74026,Recovered*,153,12/7/2021
880,74027,Deceased,5,12/7/2021
881,74027,Recovered*,182,12/7/2021
882,74028,Active,1 to 4,12/7/2021
883,74028,Deceased,6,12/7/2021
884,74028,Recovered*,246,12/7/2021
885,74029,Active,12,12/7/2021
886,74029,Deceased,24,12/7/2021
887,74029,Recovered*,871,12/7/2021
888,74030,Active,1 to 4,12/7/2021
889,74030,Deceased,15,12/7/2021
890,74030,Recovered*,531,12/7/2021
891,74032,Deceased,5,12/7/2021
892,74032,Recovered*,306,12/7/2021
893,74033,Active,31,12/7/2021
894,74033,Deceased,41,12/7/2021
895,74033,Recovered*,2501,12/7/2021
896,74034,Recovered*,25,12/7/2021
897,74035,Active,1 to 4,12/7/2021
898,74035,Deceased,10,12/7/2021
899,74035,Recovered*,1030,12/7/2021
900,74036,Active,29,12/7/2021
901,74036,Deceased,17,12/7/2021
902,74036,Recovered*,1123,12/7/2021
903,74037,Active,71,12/7/2021
904,74037,Deceased,44,12/7/2021
905,74037,Recovered*,4084,12/7/2021
906,74038,Active,1 to 4,12/7/2021
907,74038,Deceased,6,12/7/2021
908,74038,Recovered*,321,12/7/2021
909,74039,Active,6,12/7/2021
910,74039,Deceased,8,12/7/2021
911,74039,Recovered*,506,12/7/2021
912,74041,Active,1 to 4,12/7/2021
913,74041,Deceased,8,12/7/2021
914,74041,Recovered*,521,12/7/2021
915,74042,Active,1 to 4,12/7/2021
916,74042,Deceased,1 to 4,12/7/2021
917,74042,Recovered*,107,12/7/2021
918,74044,Active,32,12/7/2021
919,74044,Deceased,37,12/7/2021
920,74044,Recovered*,1237,12/7/2021
921,74045,Recovered*,61,12/7/2021
922,74046,Recovered*,12,12/7/2021
923,74047,Active,23,12/7/2021
924,74047,Deceased,21,12/7/2021
925,74047,Recovered*,1125,12/7/2021
926,74048,Active,22,12/7/2021
927,74048,Deceased,18,12/7/2021
928,74048,Recovered*,1096,12/7/2021
929,74050,Deceased,1 to 4,12/7/2021
930,74050,Recovered*,117,12/7/2021
931,74051,Active,6,12/7/2021
932,74051,Deceased,9,12/7/2021
933,74051,Recovered*,366,12/7/2021
934,74052,Active,1 to 4,12/7/2021
935,74052,Deceased,7,12/7/2021
936,74052,Recovered*,191,12/7/2021
937,74053,Active,23,12/7/2021
938,74053,Deceased,11,12/7/2021
939,74053,Recovered*,794,12/7/2021
940,74054,Deceased,1 to 4,12/7/2021
941,74054,Recovered*,70,12/7/2021
942,74055,Active,171,12/7/2021
943,74055,Deceased,136,12/7/2021
944,74055,Recovered*,8082,12/7/2021
945,74056,Active,7,12/7/2021
946,74056,Deceased,15,12/7/2021
947,74056,Recovered*,794,12/7/2021
948,74058,Active,12,12/7/2021
949,74058,Deceased,27,12/7/2021
950,74058,Recovered*,683,12/7/2021
951,74059,Active,11,12/7/2021
952,74059,Deceased,7,12/7/2021
953,74059,Recovered*,859,12/7/2021
954,74060,Active,1 to 4,12/7/2021
955,74060,Deceased,1 to 4,12/7/2021
956,74060,Recovered*,90,12/7/2021
957,74061,Active,5,12/7/2021
958,74061,Deceased,10,12/7/2021
959,74061,Recovered*,356,12/7/2021
960,74062,Active,1 to 4,12/7/2021
961,74062,Deceased,1 to 4,12/7/2021
962,74062,Recovered*,147,12/7/2021
963,74063,Active,99,12/7/2021
964,74063,Deceased,108,12/7/2021
965,74063,Recovered*,5202,12/7/2021
966,74066,Active,92,12/7/2021
967,74066,Deceased,104,12/7/2021
968,74066,Recovered*,4994,12/7/2021
969,74068,Deceased,1 to 4,12/7/2021
970,74068,Recovered*,28,12/7/2021
971,74070,Active,73,12/7/2021
972,74070,Deceased,37,12/7/2021
973,74070,Recovered*,2630,12/7/2021
974,74071,Deceased,1 to 4,12/7/2021
975,74071,Recovered*,17,12/7/2021
976,74072,Active,5,12/7/2021
977,74072,Deceased,1 to 4,12/7/2021
978,74072,Recovered*,280,12/7/2021
979,74073,Active,17,12/7/2021
980,74073,Deceased,8,12/7/2021
981,74073,Recovered*,958,12/7/2021
982,74074,Active,44,12/7/2021
983,74074,Deceased,52,12/7/2021
984,74074,Recovered*,4678,12/7/2021
985,74075,Active,39,12/7/2021
986,74075,Deceased,19,12/7/2021
987,74075,Recovered*,3148,12/7/2021
988,74078,Recovered*,190,12/7/2021
989,74079,Active,9,12/7/2021
990,74079,Deceased,16,12/7/2021
991,74079,Recovered*,652,12/7/2021
992,74080,Active,5,12/7/2021
993,74080,Deceased,6,12/7/2021
994,74080,Recovered*,465,12/7/2021
995,74081,Active,7,12/7/2021
996,74081,Deceased,1 to 4,12/7/2021
997,74081,Recovered*,261,12/7/2021
998,74082,Recovered*,27,12/7/2021
999,74083,Active,1 to 4,12/7/2021
1000,74083,Deceased,1 to 4,12/7/2021
1001,74083,Recovered*,138,12/7/2021
1002,74084,Active,1 to 4,12/7/2021
1003,74084,Deceased,1 to 4,12/7/2021
1004,74084,Recovered*,80,12/7/2021
1005,74085,Active,6,12/7/2021
1006,74085,Deceased,10,12/7/2021
1007,74085,Recovered*,343,12/7/2021
1008,74103,Active,1 to 4,12/7/2021
1009,74103,Deceased,7,12/7/2021
1010,74103,Recovered*,707,12/7/2021
1011,74104,Active,26,12/7/2021
1012,74104,Deceased,20,12/7/2021
1013,74104,Recovered*,1688,12/7/2021
1014,74105,Active,58,12/7/2021
1015,74105,Deceased,56,12/7/2021
1016,74105,Recovered*,3604,12/7/2021
1017,74106,Active,22,12/7/2021
1018,74106,Deceased,43,12/7/2021
1019,74106,Recovered*,2237,12/7/2021
1020,74107,Active,56,12/7/2021
1021,74107,Deceased,66,12/7/2021
1022,74107,Recovered*,2680,12/7/2021
1023,74108,Active,24,12/7/2021
1024,74108,Deceased,18,12/7/2021
1025,74108,Recovered*,1152,12/7/2021
1026,74110,Active,27,12/7/2021
1027,74110,Deceased,45,12/7/2021
1028,74110,Recovered*,2297,12/7/2021
1029,74112,Active,47,12/7/2021
1030,74112,Deceased,47,12/7/2021
1031,74112,Recovered*,2868,12/7/2021
1032,74114,Active,34,12/7/2021
1033,74114,Deceased,26,12/7/2021
1034,74114,Recovered*,2051,12/7/2021
1035,74115,Active,60,12/7/2021
1036,74115,Deceased,54,12/7/2021
1037,74115,Recovered*,3484,12/7/2021
1038,74116,Active,12,12/7/2021
1039,74116,Deceased,9,12/7/2021
1040,74116,Recovered*,665,12/7/2021
1041,74117,Recovered*,13,12/7/2021
1042,74119,Active,6,12/7/2021
1043,74119,Deceased,6,12/7/2021
1044,74119,Recovered*,467,12/7/2021
1045,74120,Active,14,12/7/2021
1046,74120,Deceased,5,12/7/2021
1047,74120,Recovered*,684,12/7/2021
1048,74126,Active,15,12/7/2021
1049,74126,Deceased,31,12/7/2021
1050,74126,Recovered*,1388,12/7/2021
1051,74127,Active,35,12/7/2021
1052,74127,Deceased,55,12/7/2021
1053,74127,Recovered*,2171,12/7/2021
1054,74128,Active,43,12/7/2021
1055,74128,Deceased,36,12/7/2021
1056,74128,Recovered*,2045,12/7/2021
1057,74129,Active,54,12/7/2021
1058,74129,Deceased,62,12/7/2021
1059,74129,Recovered*,2845,12/7/2021
1060,74130,Active,5,12/7/2021
1061,74130,Deceased,9,12/7/2021
1062,74130,Recovered*,282,12/7/2021
1063,74131,Active,1 to 4,12/7/2021
1064,74131,Deceased,5,12/7/2021
1065,74131,Recovered*,459,12/7/2021
1066,74132,Active,29,12/7/2021
1067,74132,Deceased,29,12/7/2021
1068,74132,Recovered*,1590,12/7/2021
1069,74133,Active,147,12/7/2021
1070,74133,Deceased,121,12/7/2021
1071,74133,Recovered*,7645,12/7/2021
1072,74134,Active,57,12/7/2021
1073,74134,Deceased,50,12/7/2021
1074,74134,Recovered*,3993,12/7/2021
1075,74135,Active,47,12/7/2021
1076,74135,Deceased,60,12/7/2021
1077,74135,Recovered*,2880,12/7/2021
1078,74136,Active,99,12/7/2021
1079,74136,Deceased,119,12/7/2021
1080,74136,Recovered*,4655,12/7/2021
1081,74137,Active,87,12/7/2021
1082,74137,Deceased,72,12/7/2021
1083,74137,Recovered*,4297,12/7/2021
1084,74145,Active,36,12/7/2021
1085,74145,Deceased,35,12/7/2021
1086,74145,Recovered*,2902,12/7/2021
1087,74146,Active,32,12/7/2021
1088,74146,Deceased,29,12/7/2021
1089,74146,Recovered*,2862,12/7/2021
1090,74301,Active,34,12/7/2021
1091,74301,Deceased,27,12/7/2021
1092,74301,Recovered*,2374,12/7/2021
1093,74330,Active,19,12/7/2021
1094,74330,Deceased,1 to 4,12/7/2021
1095,74330,Recovered*,452,12/7/2021
1096,74331,Active,13,12/7/2021
1097,74331,Deceased,15,12/7/2021
1098,74331,Recovered*,1079,12/7/2021
1099,74332,Active,7,12/7/2021
1100,74332,Deceased,6,12/7/2021
1101,74332,Recovered*,343,12/7/2021
1102,74333,Active,8,12/7/2021
1103,74333,Deceased,1 to 4,12/7/2021
1104,74333,Recovered*,228,12/7/2021
1105,74337,Active,7,12/7/2021
1106,74337,Deceased,30,12/7/2021
1107,74337,Recovered*,801,12/7/2021
1108,74338,Active,9,12/7/2021
1109,74338,Deceased,10,12/7/2021
1110,74338,Recovered*,800,12/7/2021
1111,74339,Active,10,12/7/2021
1112,74339,Deceased,12,12/7/2021
1113,74339,Recovered*,528,12/7/2021
1114,74340,Deceased,1 to 4,12/7/2021
1115,74340,Recovered*,54,12/7/2021
1116,74342,Active,16,12/7/2021
1117,74342,Deceased,6,12/7/2021
1118,74342,Recovered*,471,12/7/2021
1119,74343,Active,14,12/7/2021
1120,74343,Deceased,7,12/7/2021
1121,74343,Recovered*,506,12/7/2021
1122,74344,Active,34,12/7/2021
1123,74344,Deceased,86,12/7/2021
1124,74344,Recovered*,2442,12/7/2021
1125,74346,Active,27,12/7/2021
1126,74346,Deceased,32,12/7/2021
1127,74346,Recovered*,1775,12/7/2021
1128,74347,Active,5,12/7/2021
1129,74347,Deceased,7,12/7/2021
1130,74347,Recovered*,619,12/7/2021
1131,74349,Active,1 to 4,12/7/2021
1132,74349,Deceased,1 to 4,12/7/2021
1133,74349,Recovered*,102,12/7/2021
1134,74350,Active,5,12/7/2021
1135,74350,Deceased,1 to 4,12/7/2021
1136,74350,Recovered*,123,12/7/2021
1137,74352,Active,20,12/7/2021
1138,74352,Deceased,14,12/7/2021
1139,74352,Recovered*,1230,12/7/2021
1140,74354,Active,72,12/7/2021
1141,74354,Deceased,51,12/7/2021
1142,74354,Recovered*,3336,12/7/2021
1143,74358,Active,1 to 4,12/7/2021
1144,74358,Recovered*,56,12/7/2021
1145,74359,Active,5,12/7/2021
1146,74359,Deceased,1 to 4,12/7/2021
1147,74359,Recovered*,145,12/7/2021
1148,74360,Recovered*,1 to 4,12/7/2021
1149,74361,Active,32,12/7/2021
1150,74361,Deceased,52,12/7/2021
1151,74361,Recovered*,2731,12/7/2021
1152,74363,Active,14,12/7/2021
1153,74363,Deceased,16,12/7/2021
1154,74363,Recovered*,567,12/7/2021
1155,74364,Active,7,12/7/2021
1156,74364,Deceased,5,12/7/2021
1157,74364,Recovered*,312,12/7/2021
1158,74365,Active,17,12/7/2021
1159,74365,Deceased,18,12/7/2021
1160,74365,Recovered*,997,12/7/2021
1161,74366,Active,5,12/7/2021
1162,74366,Deceased,1 to 4,12/7/2021
1163,74366,Recovered*,256,12/7/2021
1164,74367,Active,1 to 4,12/7/2021
1165,74367,Recovered*,84,12/7/2021
1166,74368,Deceased,1 to 4,12/7/2021
1167,74368,Recovered*,28,12/7/2021
1168,74369,Active,15,12/7/2021
1169,74369,Deceased,7,12/7/2021
1170,74369,Recovered*,285,12/7/2021
1171,74370,Active,16,12/7/2021
1172,74370,Deceased,11,12/7/2021
1173,74370,Recovered*,595,12/7/2021
1174,74401,Active,52,12/7/2021
1175,74401,Deceased,66,12/7/2021
1176,74401,Recovered*,2894,12/7/2021
1177,74403,Active,45,12/7/2021
1178,74403,Deceased,127,12/7/2021
1179,74403,Recovered*,4919,12/7/2021
1180,74421,Active,15,12/7/2021
1181,74421,Deceased,10,12/7/2021
1182,74421,Recovered*,708,12/7/2021
1183,74422,Active,1 to 4,12/7/2021
1184,74422,Deceased,1 to 4,12/7/2021
1185,74422,Recovered*,104,12/7/2021
1186,74423,Active,1 to 4,12/7/2021
1187,74423,Deceased,1 to 4,12/7/2021
1188,74423,Recovered*,184,12/7/2021
1189,74425,Active,1 to 4,12/7/2021
1190,74425,Deceased,1 to 4,12/7/2021
1191,74425,Recovered*,134,12/7/2021
1192,74426,Active,5,12/7/2021
1193,74426,Deceased,44,12/7/2021
1194,74426,Recovered*,1335,12/7/2021
1195,74427,Active,1 to 4,12/7/2021
1196,74427,Deceased,1 to 4,12/7/2021
1197,74427,Recovered*,169,12/7/2021
1198,74428,Deceased,5,12/7/2021
1199,74428,Recovered*,168,12/7/2021
1200,74429,Active,62,12/7/2021
1201,74429,Deceased,55,12/7/2021
1202,74429,Recovered*,3035,12/7/2021
1203,74430,Active,1 to 4,12/7/2021
1204,74430,Recovered*,85,12/7/2021
1205,74431,Active,1 to 4,12/7/2021
1206,74431,Deceased,1 to 4,12/7/2021
1207,74431,Recovered*,122,12/7/2021
1208,74432,Active,20,12/7/2021
1209,74432,Deceased,58,12/7/2021
1210,74432,Recovered*,1405,12/7/2021
1211,74434,Active,26,12/7/2021
1212,74434,Deceased,27,12/7/2021
1213,74434,Recovered*,1679,12/7/2021
1214,74435,Active,13,12/7/2021
1215,74435,Deceased,11,12/7/2021
1216,74435,Recovered*,479,12/7/2021
1217,74436,Active,16,12/7/2021
1218,74436,Deceased,16,12/7/2021
1219,74436,Recovered*,951,12/7/2021
1220,74437,Active,33,12/7/2021
1221,74437,Deceased,51,12/7/2021
1222,74437,Recovered*,1425,12/7/2021
1223,74438,Deceased,1 to 4,12/7/2021
1224,74438,Recovered*,26,12/7/2021
1225,74441,Active,14,12/7/2021
1226,74441,Deceased,13,12/7/2021
1227,74441,Recovered*,879,12/7/2021
1228,74442,Active,1 to 4,12/7/2021
1229,74442,Recovered*,101,12/7/2021
1230,74445,Active,12,12/7/2021
1231,74445,Deceased,14,12/7/2021
1232,74445,Recovered*,557,12/7/2021
1233,74446,Active,1 to 4,12/7/2021
1234,74446,Deceased,1 to 4,12/7/2021
1235,74446,Recovered*,99,12/7/2021
1236,74447,Active,59,12/7/2021
1237,74447,Deceased,67,12/7/2021
1238,74447,Recovered*,2595,12/7/2021
1239,74450,Active,1 to 4,12/7/2021
1240,74450,Deceased,7,12/7/2021
1241,74450,Recovered*,254,12/7/2021
1242,74451,Active,8,12/7/2021
1243,74451,Deceased,13,12/7/2021
1244,74451,Recovered*,668,12/7/2021
1245,74452,Active,1 to 4,12/7/2021
1246,74452,Deceased,1 to 4,12/7/2021
1247,74452,Recovered*,100,12/7/2021
1248,74454,Active,15,12/7/2021
1249,74454,Deceased,15,12/7/2021
1250,74454,Recovered*,507,12/7/2021
1251,74455,Active,1 to 4,12/7/2021
1252,74455,Deceased,6,12/7/2021
1253,74455,Recovered*,425,12/7/2021
1254,74456,Recovered*,71,12/7/2021
1255,74457,Deceased,1 to 4,12/7/2021
1256,74457,Recovered*,86,12/7/2021
1257,74458,Recovered*,14,12/7/2021
1258,74459,Recovered*,7,12/7/2021
1259,74460,Recovered*,58,12/7/2021
1260,74462,Active,6,12/7/2021
1261,74462,Deceased,20,12/7/2021
1262,74462,Recovered*,1141,12/7/2021
1263,74463,Active,1 to 4,12/7/2021
1264,74463,Deceased,5,12/7/2021
1265,74463,Recovered*,1723,12/7/2021
1266,74464,Active,62,12/7/2021
1267,74464,Deceased,75,12/7/2021
1268,74464,Recovered*,6075,12/7/2021
1269,74467,Active,40,12/7/2021
1270,74467,Deceased,58,12/7/2021
1271,74467,Recovered*,2437,12/7/2021
1272,74468,Recovered*,30,12/7/2021
1273,74469,Active,1 to 4,12/7/2021
1274,74469,Deceased,13,12/7/2021
1275,74469,Recovered*,451,12/7/2021
1276,74470,Active,1 to 4,12/7/2021
1277,74470,Deceased,1 to 4,12/7/2021
1278,74470,Recovered*,237,12/7/2021
1279,74471,Active,5,12/7/2021
1280,74471,Deceased,1 to 4,12/7/2021
1281,74471,Recovered*,286,12/7/2021
1282,74472,Active,1 to 4,12/7/2021
1283,74472,Deceased,1 to 4,12/7/2021
1284,74472,Recovered*,87,12/7/2021
1285,74477,Recovered*,44,12/7/2021
1286,74501,Active,60,12/7/2021
1287,74501,Deceased,107,12/7/2021
1288,74501,Recovered*,4403,12/7/2021
1289,74521,Recovered*,23,12/7/2021
1290,74522,Active,1 to 4,12/7/2021
1291,74522,Deceased,1 to 4,12/7/2021
1292,74522,Recovered*,45,12/7/2021
1293,74523,Active,1 to 4,12/7/2021
1294,74523,Deceased,24,12/7/2021
1295,74523,Recovered*,966,12/7/2021
1296,74525,Active,9,12/7/2021
1297,74525,Deceased,29,12/7/2021
1298,74525,Recovered*,2145,12/7/2021
1299,74528,Recovered*,21,12/7/2021
1300,74530,Deceased,1 to 4,12/7/2021
1301,74530,Recovered*,39,12/7/2021
1302,74531,Active,1 to 4,12/7/2021
1303,74531,Deceased,1 to 4,12/7/2021
1304,74531,Recovered*,100,12/7/2021
1305,74533,Deceased,1 to 4,12/7/2021
1306,74533,Recovered*,161,12/7/2021
1307,74534,Deceased,1 to 4,12/7/2021
1308,74534,Recovered*,50,12/7/2021
1309,74535,Recovered*,10,12/7/2021
1310,74536,Active,1 to 4,12/7/2021
1311,74536,Deceased,6,12/7/2021
1312,74536,Recovered*,277,12/7/2021
1313,74538,Active,5,12/7/2021
1314,74538,Deceased,17,12/7/2021
1315,74538,Recovered*,791,12/7/2021
1316,74540,Recovered*,47,12/7/2021
1317,74543,Active,1 to 4,12/7/2021
1318,74543,Deceased,1 to 4,12/7/2021
1319,74543,Recovered*,45,12/7/2021
1320,74546,Deceased,1 to 4,12/7/2021
1321,74546,Recovered*,115,12/7/2021
1322,74547,Active,1 to 4,12/7/2021
1323,74547,Deceased,23,12/7/2021
1324,74547,Recovered*,514,12/7/2021
1325,74549,Active,1 to 4,12/7/2021
1326,74549,Recovered*,17,12/7/2021
1327,74552,Active,1 to 4,12/7/2021
1328,74552,Deceased,5,12/7/2021
1329,74552,Recovered*,114,12/7/2021
1330,74553,Active,6,12/7/2021
1331,74553,Deceased,1 to 4,12/7/2021
1332,74553,Recovered*,209,12/7/2021
1333,74554,Deceased,7,12/7/2021
1334,74554,Recovered*,232,12/7/2021
1335,74555,Deceased,1 to 4,12/7/2021
1336,74555,Recovered*,100,12/7/2021
1337,74556,Recovered*,81,12/7/2021
1338,74557,Deceased,1 to 4,12/7/2021
1339,74557,Recovered*,64,12/7/2021
1340,74558,Recovered*,56,12/7/2021
1341,74560,Active,1 to 4,12/7/2021
1342,74560,Deceased,1 to 4,12/7/2021
1343,74560,Recovered*,116,12/7/2021
1344,74561,Active,8,12/7/2021
1345,74561,Deceased,7,12/7/2021
1346,74561,Recovered*,302,12/7/2021
1347,74562,Active,1 to 4,12/7/2021
1348,74562,Deceased,1 to 4,12/7/2021
1349,74562,Recovered*,134,12/7/2021
1350,74563,Active,1 to 4,12/7/2021
1351,74563,Deceased,1 to 4,12/7/2021
1352,74563,Recovered*,272,12/7/2021
1353,74565,Active,1 to 4,12/7/2021
1354,74565,Deceased,1 to 4,12/7/2021
1355,74565,Recovered*,116,12/7/2021
1356,74567,Recovered*,28,12/7/2021
1357,74569,Deceased,1 to 4,12/7/2021
1358,74569,Recovered*,134,12/7/2021
1359,74570,Active,1 to 4,12/7/2021
1360,74570,Deceased,1 to 4,12/7/2021
1361,74570,Recovered*,151,12/7/2021
1362,74571,Active,28,12/7/2021
1363,74571,Deceased,20,12/7/2021
1364,74571,Recovered*,747,12/7/2021
1365,74572,Deceased,1 to 4,12/7/2021
1366,74572,Recovered*,146,12/7/2021
1367,74574,Active,1 to 4,12/7/2021
1368,74574,Deceased,1 to 4,12/7/2021
1369,74574,Recovered*,160,12/7/2021
1370,74576,Active,1 to 4,12/7/2021
1371,74576,Recovered*,21,12/7/2021
1372,74577,Active,1 to 4,12/7/2021
1373,74577,Recovered*,52,12/7/2021
1374,74578,Active,11,12/7/2021
1375,74578,Deceased,19,12/7/2021
1376,74578,Recovered*,888,12/7/2021
1377,74601,Active,64,12/7/2021
1378,74601,Deceased,71,12/7/2021
1379,74601,Recovered*,3514,12/7/2021
1380,74604,Active,45,12/7/2021
1381,74604,Deceased,40,12/7/2021
1382,74604,Recovered*,2052,12/7/2021
1383,74630,Active,1 to 4,12/7/2021
1384,74630,Deceased,1 to 4,12/7/2021
1385,74630,Recovered*,217,12/7/2021
1386,74631,Active,38,12/7/2021
1387,74631,Deceased,41,12/7/2021
1388,74631,Recovered*,947,12/7/2021
1389,74632,Deceased,1 to 4,12/7/2021
1390,74632,Recovered*,51,12/7/2021
1391,74633,Active,1 to 4,12/7/2021
1392,74633,Recovered*,65,12/7/2021
