,City,status,Number,rpt_date
619,Lahoma,Active,1 to 4,05/25/2022
620,Lahoma,Deceased,8,05/25/2022
621,Lahoma,Recovered*,246,05/25/2022
622,Lake Aluma,Recovered*,1 to 4,05/25/2022
623,Lamar,Deceased,1 to 4,05/25/2022
624,Lamar,Recovered*,45,05/25/2022
625,Lamont,Deceased,1 to 4,05/25/2022
626,Lamont,Recovered*,129,05/25/2022
627,Langley,Active,1 to 4,05/25/2022
628,Langley,Deceased,1 to 4,05/25/2022
629,Langley,Recovered*,194,05/25/2022
630,Langston,Deceased,1 to 4,05/25/2022
631,Langston,Recovered*,114,05/25/2022
632,Laverne,Deceased,1 to 4,05/25/2022
633,Laverne,Recovered*,390,05/25/2022
634,Lawton,Active,30,05/25/2022
635,Lawton,Deceased,331,05/25/2022
636,Lawton,Recovered*,21103,05/25/2022
637,Le Flore,Recovered*,1 to 4,05/25/2022
638,Leedey,Deceased,8,05/25/2022
639,Leedey,Recovered*,195,05/25/2022
640,Lehigh,Deceased,1 to 4,05/25/2022
641,Lehigh,Recovered*,118,05/25/2022
642,Lenapah,Deceased,1 to 4,05/25/2022
643,Lenapah,Recovered*,151,05/25/2022
644,Leon,Recovered*,51,05/25/2022
645,Lexington,Active,1 to 4,05/25/2022
646,Lexington,Deceased,45,05/25/2022
647,Lexington,Recovered*,2484,05/25/2022
648,Liberty,Recovered*,1 to 4,05/25/2022
649,Lindsay,Active,1 to 4,05/25/2022
650,Lindsay,Deceased,33,05/25/2022
651,Lindsay,Recovered*,1628,05/25/2022
652,Loco,Deceased,1 to 4,05/25/2022
653,Loco,Recovered*,106,05/25/2022
654,Locust Grove,Active,1 to 4,05/25/2022
655,Locust Grove,Deceased,21,05/25/2022
656,Locust Grove,Recovered*,1946,05/25/2022
657,Lone Grove,Active,1 to 4,05/25/2022
658,Lone Grove,Deceased,17,05/25/2022
659,Lone Grove,Recovered*,1081,05/25/2022
660,Lone Wolf,Recovered*,129,05/25/2022
661,Longdale,Deceased,1 to 4,05/25/2022
662,Longdale,Recovered*,170,05/25/2022
663,Lookeba,Deceased,7,05/25/2022
664,Lookeba,Recovered*,172,05/25/2022
665,Loveland,Recovered*,7,05/25/2022
666,Loyal,Deceased,1 to 4,05/25/2022
667,Loyal,Recovered*,87,05/25/2022
668,Luther,Active,1 to 4,05/25/2022
669,Luther,Deceased,13,05/25/2022
670,Luther,Recovered*,937,05/25/2022
671,Macomb,Deceased,5,05/25/2022
672,Macomb,Recovered*,414,05/25/2022
673,Madill,Active,6,05/25/2022
674,Madill,Deceased,20,05/25/2022
675,Madill,Recovered*,2375,05/25/2022
676,Manchester,Recovered*,29,05/25/2022
677,Mangum,Deceased,27,05/25/2022
678,Mangum,Recovered*,875,05/25/2022
679,Manitou,Recovered*,35,05/25/2022
680,Mannford,Active,15,05/25/2022
681,Mannford,Deceased,44,05/25/2022
682,Mannford,Recovered*,1842,05/25/2022
683,Mannsville,Deceased,5,05/25/2022
684,Mannsville,Recovered*,319,05/25/2022
685,Maramec,Recovered*,82,05/25/2022
686,Marble City,Deceased,1 to 4,05/25/2022
687,Marble City,Recovered*,159,05/25/2022
688,Marietta,Active,5,05/25/2022
689,Marietta,Deceased,32,05/25/2022
690,Marietta,Recovered*,2029,05/25/2022
691,Marland,Deceased,1 to 4,05/25/2022
692,Marland,Recovered*,113,05/25/2022
693,Marlow,Active,1 to 4,05/25/2022
694,Marlow,Deceased,43,05/25/2022
695,Marlow,Recovered*,2281,05/25/2022
696,Marshall,Deceased,1 to 4,05/25/2022
697,Marshall,Recovered*,89,05/25/2022
698,Martha,Active,1 to 4,05/25/2022
699,Martha,Deceased,1 to 4,05/25/2022
700,Martha,Recovered*,48,05/25/2022
701,Maud,Active,1 to 4,05/25/2022
702,Maud,Deceased,1 to 4,05/25/2022
703,Maud,Recovered*,453,05/25/2022
704,May,Recovered*,29,05/25/2022
705,Maysville,Active,1 to 4,05/25/2022
706,Maysville,Deceased,13,05/25/2022
707,Maysville,Recovered*,495,05/25/2022
708,McAlester,Active,14,05/25/2022
709,McAlester,Deceased,142,05/25/2022
710,McAlester,Recovered*,7197,05/25/2022
711,McCurtain,Deceased,1 to 4,05/25/2022
712,McCurtain,Recovered*,239,05/25/2022
713,McLoud,Active,1 to 4,05/25/2022
714,McLoud,Deceased,42,05/25/2022
715,McLoud,Recovered*,2779,05/25/2022
716,Mead,Active,1 to 4,05/25/2022
717,Mead,Deceased,8,05/25/2022
718,Mead,Recovered*,831,05/25/2022
719,Medford,Active,1 to 4,05/25/2022
720,Medford,Deceased,1 to 4,05/25/2022
721,Medford,Recovered*,335,05/25/2022
722,Medicine Park,Deceased,1 to 4,05/25/2022
723,Medicine Park,Recovered*,64,05/25/2022
724,Meeker,Active,6,05/25/2022
725,Meeker,Deceased,26,05/25/2022
726,Meeker,Recovered*,1102,05/25/2022
727,Meno,Deceased,1 to 4,05/25/2022
728,Meno,Recovered*,111,05/25/2022
729,Meridian,Deceased,1 to 4,05/25/2022
730,Meridian,Recovered*,66,05/25/2022
731,Miami,Active,14,05/25/2022
732,Miami,Deceased,63,05/25/2022
733,Miami,Recovered*,5085,05/25/2022
734,Midwest City,Active,26,05/25/2022
735,Midwest City,Deceased,73,05/25/2022
736,Midwest City,Recovered*,5160,05/25/2022
737,Milburn,Active,1 to 4,05/25/2022
738,Milburn,Deceased,1 to 4,05/25/2022
739,Milburn,Recovered*,361,05/25/2022
740,Mill Creek,Deceased,1 to 4,05/25/2022
741,Mill Creek,Recovered*,214,05/25/2022
742,Millerton,Deceased,1 to 4,05/25/2022
743,Millerton,Recovered*,62,05/25/2022
744,Minco,Deceased,10,05/25/2022
745,Minco,Recovered*,715,05/25/2022
746,Moffett,Recovered*,11,05/25/2022
747,Moore,Active,63,05/25/2022
748,Moore,Deceased,147,05/25/2022
749,Moore,Recovered*,16629,05/25/2022
750,Mooreland,Active,1 to 4,05/25/2022
751,Mooreland,Deceased,8,05/25/2022
752,Mooreland,Recovered*,371,05/25/2022
753,Morris,Deceased,18,05/25/2022
754,Morris,Recovered*,851,05/25/2022
755,Morrison,Active,1 to 4,05/25/2022
756,Morrison,Deceased,1 to 4,05/25/2022
757,Morrison,Recovered*,390,05/25/2022
758,Mounds,Active,1 to 4,05/25/2022
759,Mounds,Deceased,31,05/25/2022
760,Mounds,Recovered*,1751,05/25/2022
761,Mountain Park,Deceased,1 to 4,05/25/2022
762,Mountain Park,Recovered*,88,05/25/2022
763,Mountain View,Deceased,5,05/25/2022
764,Mountain View,Recovered*,220,05/25/2022
765,Muldrow,Active,7,05/25/2022
766,Muldrow,Deceased,19,05/25/2022
767,Muldrow,Recovered*,2787,05/25/2022
768,Mulhall,Recovered*,191,05/25/2022
769,Muskogee,Active,33,05/25/2022
770,Muskogee,Deceased,250,05/25/2022
771,Muskogee,Recovered*,12271,05/25/2022
772,Mustang,Active,22,05/25/2022
773,Mustang,Deceased,84,05/25/2022
774,Mustang,Recovered*,6361,05/25/2022
775,Mutual,Deceased,1 to 4,05/25/2022
776,Mutual,Recovered*,84,05/25/2022
777,Nash,Deceased,1 to 4,05/25/2022
778,Nash,Recovered*,92,05/25/2022
779,New Cordell,Deceased,12,05/25/2022
780,New Cordell,Recovered*,585,05/25/2022
781,Newcastle,Active,16,05/25/2022
782,Newcastle,Deceased,24,05/25/2022
783,Newcastle,Recovered*,2961,05/25/2022
784,Newkirk,Active,1 to 4,05/25/2022
785,Newkirk,Deceased,12,05/25/2022
786,Newkirk,Recovered*,988,05/25/2022
787,Nichols Hills,Active,5,05/25/2022
788,Nichols Hills,Deceased,5,05/25/2022
789,Nichols Hills,Recovered*,797,05/25/2022
790,Nicoma Park,Deceased,1 to 4,05/25/2022
791,Nicoma Park,Recovered*,88,05/25/2022
792,Ninnekah,Active,1 to 4,05/25/2022
793,Ninnekah,Deceased,10,05/25/2022
794,Ninnekah,Recovered*,403,05/25/2022
795,Noble,Active,12,05/25/2022
796,Noble,Deceased,46,05/25/2022
797,Noble,Recovered*,3554,05/25/2022
798,Norge,Recovered*,1 to 4,05/25/2022
799,Norman,Active,192,05/25/2022
800,Norman,Deceased,324,05/25/2022
801,Norman,Recovered*,35420,05/25/2022
802,North Enid,Recovered*,1 to 4,05/25/2022
803,North Miami,Recovered*,87,05/25/2022
804,Nowata,Active,1 to 4,05/25/2022
805,Nowata,Deceased,26,05/25/2022
806,Nowata,Recovered*,1654,05/25/2022
807,Oakland,Recovered*,11,05/25/2022
808,Oaks,Active,1 to 4,05/25/2022
809,Oaks,Deceased,1 to 4,05/25/2022
810,Oaks,Recovered*,241,05/25/2022
811,Oakwood,Deceased,1 to 4,05/25/2022
812,Oakwood,Recovered*,52,05/25/2022
813,Ochelata,Deceased,10,05/25/2022
814,Ochelata,Recovered*,505,05/25/2022
815,Oilton,Active,1 to 4,05/25/2022
816,Oilton,Deceased,10,05/25/2022
817,Oilton,Recovered*,260,05/25/2022
818,Okarche,Active,1 to 4,05/25/2022
819,Okarche,Deceased,7,05/25/2022
820,Okarche,Recovered*,535,05/25/2022
821,Okay,Deceased,1 to 4,05/25/2022
822,Okay,Recovered*,165,05/25/2022
823,Okeene,Deceased,6,05/25/2022
824,Okeene,Recovered*,375,05/25/2022
825,Okemah,Active,1 to 4,05/25/2022
826,Okemah,Deceased,27,05/25/2022
827,Okemah,Recovered*,1893,05/25/2022
828,Oklahoma City,Active,505,05/25/2022
829,Oklahoma City,Deceased,1968,05/25/2022
830,Oklahoma City,Recovered*,140074,05/25/2022
831,Oklahoma County,Recovered*,1 to 4,05/25/2022
832,Okmulgee,Active,1 to 4,05/25/2022
833,Okmulgee,Deceased,82,05/25/2022
834,Okmulgee,Recovered*,4155,05/25/2022
835,Oktaha,Deceased,10,05/25/2022
836,Oktaha,Recovered*,361,05/25/2022
837,Olustee,Recovered*,186,05/25/2022
838,Oologah,Active,1 to 4,05/25/2022
839,Oologah,Deceased,13,05/25/2022
840,Oologah,Recovered*,1245,05/25/2022
841,Optima,Active,1 to 4,05/25/2022
842,Optima,Recovered*,62,05/25/2022
843,Orlando,Deceased,1 to 4,05/25/2022
844,Orlando,Recovered*,126,05/25/2022
845,Osage,Deceased,1 to 4,05/25/2022
846,Osage,Recovered*,112,05/25/2022
847,Owasso,Active,45,05/25/2022
848,Owasso,Deceased,163,05/25/2022
849,Owasso,Recovered*,12610,05/25/2022
850,Paden,Active,1 to 4,05/25/2022
851,Paden,Deceased,1 to 4,05/25/2022
852,Paden,Recovered*,393,05/25/2022
853,Panama,Deceased,5,05/25/2022
854,Panama,Recovered*,350,05/25/2022
855,Paoli,Deceased,1 to 4,05/25/2022
856,Paoli,Recovered*,383,05/25/2022
857,Paradise Hill,Recovered*,1 to 4,05/25/2022
858,Pauls Valley,Active,6,05/25/2022
859,Pauls Valley,Deceased,58,05/25/2022
860,Pauls Valley,Recovered*,2313,05/25/2022
861,Pawhuska,Active,1 to 4,05/25/2022
862,Pawhuska,Deceased,22,05/25/2022
863,Pawhuska,Recovered*,1267,05/25/2022
864,Pawnee,Deceased,31,05/25/2022
865,Pawnee,Recovered*,1082,05/25/2022
866,Pensacola,Recovered*,1 to 4,05/25/2022
867,Peoria,Recovered*,21,05/25/2022
868,Perkins,Active,1 to 4,05/25/2022
869,Perkins,Deceased,10,05/25/2022
870,Perkins,Recovered*,1260,05/25/2022
871,Perry,Active,1 to 4,05/25/2022
872,Perry,Deceased,26,05/25/2022
873,Perry,Recovered*,1710,05/25/2022
874,Phillips,Recovered*,1 to 4,05/25/2022
875,Piedmont,Active,12,05/25/2022
876,Piedmont,Deceased,14,05/25/2022
877,Piedmont,Recovered*,3182,05/25/2022
878,Pink,Recovered*,1 to 4,05/25/2022
879,Pittsburg,Deceased,1 to 4,05/25/2022
880,Pittsburg,Recovered*,168,05/25/2022
881,Pocasset,Deceased,1 to 4,05/25/2022
882,Pocasset,Recovered*,124,05/25/2022
883,Pocola,Active,1 to 4,05/25/2022
884,Pocola,Deceased,8,05/25/2022
885,Pocola,Recovered*,978,05/25/2022
886,Ponca City,Active,13,05/25/2022
887,Ponca City,Deceased,147,05/25/2022
888,Ponca City,Recovered*,8926,05/25/2022
889,Pond Creek,Deceased,1 to 4,05/25/2022
890,Pond Creek,Recovered*,242,05/25/2022
891,Porter,Active,5,05/25/2022
892,Porter,Deceased,18,05/25/2022
893,Porter,Recovered*,722,05/25/2022
894,Porum,Active,1 to 4,05/25/2022
895,Porum,Deceased,10,05/25/2022
896,Porum,Recovered*,585,05/25/2022
897,Poteau,Active,1 to 4,05/25/2022
898,Poteau,Deceased,32,05/25/2022
899,Poteau,Recovered*,3419,05/25/2022
900,Prague,Active,5,05/25/2022
901,Prague,Deceased,21,05/25/2022
902,Prague,Recovered*,1255,05/25/2022
903,Prue,Active,1 to 4,05/25/2022
904,Prue,Deceased,1 to 4,05/25/2022
905,Prue,Recovered*,128,05/25/2022
906,Pryor Creek,Active,1 to 4,05/25/2022
907,Pryor Creek,Deceased,58,05/25/2022
908,Pryor Creek,Recovered*,3050,05/25/2022
909,Purcell,Active,5,05/25/2022
910,Purcell,Deceased,43,05/25/2022
911,Purcell,Recovered*,2928,05/25/2022
912,Putnam,Deceased,1 to 4,05/25/2022
913,Putnam,Recovered*,16,05/25/2022
914,Quapaw,Active,1 to 4,05/25/2022
915,Quapaw,Deceased,19,05/25/2022
916,Quapaw,Recovered*,808,05/25/2022
917,Quinton,Deceased,12,05/25/2022
918,Quinton,Recovered*,449,05/25/2022
919,Ralston,Deceased,1 to 4,05/25/2022
920,Ralston,Recovered*,103,05/25/2022
921,Ramona,Deceased,11,05/25/2022
922,Ramona,Recovered*,533,05/25/2022
923,Randlett,Active,1 to 4,05/25/2022
924,Randlett,Deceased,1 to 4,05/25/2022
925,Randlett,Recovered*,134,05/25/2022
926,Ratliff City,Deceased,1 to 4,05/25/2022
927,Ratliff City,Recovered*,208,05/25/2022
928,Rattan,Deceased,1 to 4,05/25/2022
929,Rattan,Recovered*,187,05/25/2022
930,Ravia,Deceased,6,05/25/2022
931,Ravia,Recovered*,181,05/25/2022
932,Red Oak,Active,1 to 4,05/25/2022
933,Red Oak,Deceased,1 to 4,05/25/2022
934,Red Oak,Recovered*,404,05/25/2022
935,Red Rock,Deceased,1 to 4,05/25/2022
936,Red Rock,Recovered*,261,05/25/2022
937,Redbird,Recovered*,26,05/25/2022
938,Rentiesville,Recovered*,6,05/25/2022
939,Reydon,Deceased,1 to 4,05/25/2022
940,Reydon,Recovered*,125,05/25/2022
941,Ringling,Deceased,6,05/25/2022
942,Ringling,Recovered*,487,05/25/2022
943,Ringwood,Deceased,1 to 4,05/25/2022
944,Ringwood,Recovered*,362,05/25/2022
945,Ripley,Deceased,1 to 4,05/25/2022
946,Ripley,Recovered*,219,05/25/2022
947,Rock Island,Recovered*,1 to 4,05/25/2022
948,Rocky,Deceased,1 to 4,05/25/2022
949,Rocky,Recovered*,113,05/25/2022
950,Roff,Active,1 to 4,05/25/2022
951,Roff,Deceased,5,05/25/2022
952,Roff,Recovered*,497,05/25/2022
953,Roland,Active,1 to 4,05/25/2022
954,Roland,Deceased,8,05/25/2022
955,Roland,Recovered*,1188,05/25/2022
956,Roosevelt,Deceased,1 to 4,05/25/2022
957,Roosevelt,Recovered*,116,05/25/2022
958,Rosston,Active,1 to 4,05/25/2022
959,Rosston,Recovered*,22,05/25/2022
960,Rush Springs,Active,1 to 4,05/25/2022
961,Rush Springs,Deceased,12,05/25/2022
962,Rush Springs,Recovered*,602,05/25/2022
963,Ryan,Deceased,1 to 4,05/25/2022
964,Ryan,Recovered*,200,05/25/2022
965,Salina,Active,7,05/25/2022
966,Salina,Deceased,20,05/25/2022
967,Salina,Recovered*,1547,05/25/2022
968,Sallisaw,Active,9,05/25/2022
969,Sallisaw,Deceased,37,05/25/2022
970,Sallisaw,Recovered*,4078,05/25/2022
971,Sand Springs,Active,23,05/25/2022
972,Sand Springs,Deceased,127,05/25/2022
973,Sand Springs,Recovered*,8188,05/25/2022
974,Sapulpa,Active,25,05/25/2022
975,Sapulpa,Deceased,137,05/25/2022
976,Sapulpa,Recovered*,8399,05/25/2022
977,Sasakwa,Deceased,1 to 4,05/25/2022
978,Sasakwa,Recovered*,186,05/25/2022
979,Savanna,Active,1 to 4,05/25/2022
980,Savanna,Deceased,6,05/25/2022
981,Savanna,Recovered*,174,05/25/2022
982,Sawyer,Deceased,1 to 4,05/25/2022
983,Sawyer,Recovered*,174,05/25/2022
984,Sayre,Active,1 to 4,05/25/2022
985,Sayre,Deceased,29,05/25/2022
986,Sayre,Recovered*,1507,05/25/2022
987,Schulter,Recovered*,91,05/25/2022
988,Seiling,Deceased,11,05/25/2022
989,Seiling,Recovered*,324,05/25/2022
990,Seminole,Active,10,05/25/2022
991,Seminole,Deceased,65,05/25/2022
992,Seminole,Recovered*,3336,05/25/2022
993,Sentinel,Deceased,6,05/25/2022
994,Sentinel,Recovered*,255,05/25/2022
995,Shady Point,Active,1 to 4,05/25/2022
996,Shady Point,Deceased,1 to 4,05/25/2022
997,Shady Point,Recovered*,431,05/25/2022
998,Sharon,Active,1 to 4,05/25/2022
999,Sharon,Deceased,1 to 4,05/25/2022
1000,Sharon,Recovered*,106,05/25/2022
1001,Shattuck,Active,22,05/25/2022
1002,Shattuck,Deceased,1 to 4,05/25/2022
1003,Shattuck,Recovered*,386,05/25/2022
1004,Shawnee,Active,40,05/25/2022
1005,Shawnee,Deceased,175,05/25/2022
1006,Shawnee,Recovered*,12538,05/25/2022
1007,Shidler,Deceased,1 to 4,05/25/2022
1008,Shidler,Recovered*,148,05/25/2022
1009,Silo,Recovered*,1 to 4,05/25/2022
1010,Skedee,Deceased,1 to 4,05/25/2022
1011,Skedee,Recovered*,11,05/25/2022
1012,Skiatook,Active,1 to 4,05/25/2022
1013,Skiatook,Deceased,50,05/25/2022
1014,Skiatook,Recovered*,3986,05/25/2022
1015,Slaughterville,Recovered*,5,05/25/2022
1016,Slick,Deceased,1 to 4,05/25/2022
1017,Slick,Recovered*,29,05/25/2022
1018,Smith Village,Recovered*,1 to 4,05/25/2022
1019,Snyder,Deceased,17,05/25/2022
1020,Snyder,Recovered*,382,05/25/2022
1021,Soper,Deceased,1 to 4,05/25/2022
1022,Soper,Recovered*,312,05/25/2022
1023,South Coffeyville,Deceased,1 to 4,05/25/2022
1024,South Coffeyville,Recovered*,124,05/25/2022
1025,Sparks,Deceased,1 to 4,05/25/2022
1026,Sparks,Recovered*,139,05/25/2022
1027,Spavinaw,Deceased,1 to 4,05/25/2022
1028,Spavinaw,Recovered*,426,05/25/2022
1029,Spencer,Active,1 to 4,05/25/2022
1030,Spencer,Deceased,29,05/25/2022
1031,Spencer,Recovered*,1383,05/25/2022
1032,Sperry,Active,1 to 4,05/25/2022
1033,Sperry,Deceased,10,05/25/2022
1034,Sperry,Recovered*,1452,05/25/2022
1035,Spiro,Active,1 to 4,05/25/2022
1036,Spiro,Deceased,6,05/25/2022
1037,Spiro,Recovered*,1557,05/25/2022
1038,Sportsmen Acres,Recovered*,1 to 4,05/25/2022
1039,Springer,Active,1 to 4,05/25/2022
1040,Springer,Deceased,1 to 4,05/25/2022
1041,Springer,Recovered*,230,05/25/2022
1042,St. Louis,Deceased,1 to 4,05/25/2022
1043,St. Louis,Recovered*,1 to 4,05/25/2022
1044,Sterling,Deceased,1 to 4,05/25/2022
1045,Sterling,Recovered*,178,05/25/2022
1046,Stidham,Recovered*,1 to 4,05/25/2022
1047,Stigler,Deceased,26,05/25/2022
1048,Stigler,Recovered*,1711,05/25/2022
1049,Stillwater,Active,63,05/25/2022
1050,Stillwater,Deceased,90,05/25/2022
1051,Stillwater,Recovered*,13095,05/25/2022
1052,Stilwell,Active,11,05/25/2022
1053,Stilwell,Deceased,53,05/25/2022
1054,Stilwell,Recovered*,5181,05/25/2022
1055,Stonewall,Active,1 to 4,05/25/2022
1056,Stonewall,Deceased,8,05/25/2022
1057,Stonewall,Recovered*,675,05/25/2022
1058,Strang,Active,1 to 4,05/25/2022
1059,Strang,Deceased,1 to 4,05/25/2022
1060,Strang,Recovered*,153,05/25/2022
1061,Stratford,Deceased,14,05/25/2022
1062,Stratford,Recovered*,905,05/25/2022
1063,Stringtown,Deceased,1 to 4,05/25/2022
1064,Stringtown,Recovered*,202,05/25/2022
1065,Strong City,Recovered*,8,05/25/2022
1066,Stroud,Active,1 to 4,05/25/2022
1067,Stroud,Deceased,19,05/25/2022
1068,Stroud,Recovered*,997,05/25/2022
1069,Stuart,Deceased,6,05/25/2022
1070,Stuart,Recovered*,217,05/25/2022
1071,Sulphur,Active,1 to 4,05/25/2022
1072,Sulphur,Deceased,52,05/25/2022
1073,Sulphur,Recovered*,2493,05/25/2022
1074,Summit,Recovered*,1 to 4,05/25/2022
1075,Sweetwater,Deceased,1 to 4,05/25/2022
1076,Sweetwater,Recovered*,66,05/25/2022
1077,Taft,Deceased,7,05/25/2022
1078,Taft,Recovered*,1750,05/25/2022
1079,Tahlequah,Active,41,05/25/2022
1080,Tahlequah,Deceased,92,05/25/2022
1081,Tahlequah,Recovered*,9916,05/25/2022
1082,Talala,Active,1 to 4,05/25/2022
1083,Talala,Deceased,8,05/25/2022
1084,Talala,Recovered*,704,05/25/2022
1085,Talihina,Active,5,05/25/2022
1086,Talihina,Deceased,22,05/25/2022
1087,Talihina,Recovered*,1243,05/25/2022
1088,Taloga,Deceased,1 to 4,05/25/2022
1089,Taloga,Recovered*,91,05/25/2022
1090,Tatums,Recovered*,23,05/25/2022
1091,Tecumseh,Active,9,05/25/2022
1092,Tecumseh,Deceased,40,05/25/2022
1093,Tecumseh,Recovered*,3263,05/25/2022
1094,Temple,Deceased,13,05/25/2022
1095,Temple,Recovered*,339,05/25/2022
1096,Terlton,Active,1 to 4,05/25/2022
1097,Terlton,Deceased,1 to 4,05/25/2022
1098,Terlton,Recovered*,397,05/25/2022
1099,Terral,Deceased,1 to 4,05/25/2022
1100,Terral,Recovered*,97,05/25/2022
1101,Texhoma,Recovered*,339,05/25/2022
1102,Texola,Deceased,1 to 4,05/25/2022
1103,Texola,Recovered*,8,05/25/2022
1104,Thackerville,Deceased,1 to 4,05/25/2022
1105,Thackerville,Recovered*,378,05/25/2022
1106,The Village,Active,1 to 4,05/25/2022
1107,The Village,Deceased,1 to 4,05/25/2022
1108,The Village,Recovered*,321,05/25/2022
1109,Thomas,Deceased,6,05/25/2022
1110,Thomas,Recovered*,357,05/25/2022
1111,Tipton,Active,1 to 4,05/25/2022
1112,Tipton,Deceased,8,05/25/2022
1113,Tipton,Recovered*,258,05/25/2022
1114,Tishomingo,Active,1 to 4,05/25/2022
1115,Tishomingo,Deceased,29,05/25/2022
1116,Tishomingo,Recovered*,1335,05/25/2022
1117,Tonkawa,Deceased,21,05/25/2022
1118,Tonkawa,Recovered*,839,05/25/2022
1119,Tribbey,Recovered*,1 to 4,05/25/2022
1120,Tryon,Deceased,1 to 4,05/25/2022
1121,Tryon,Recovered*,211,05/25/2022
1122,Tullahassee,Recovered*,11,05/25/2022
1123,Tulsa,Active,473,05/25/2022
1124,Tulsa,Deceased,1410,05/25/2022
1125,Tulsa,Recovered*,103830,05/25/2022
1126,Tupelo,Active,1 to 4,05/25/2022
1127,Tupelo,Deceased,1 to 4,05/25/2022
1128,Tupelo,Recovered*,225,05/25/2022
1129,Tushka,Recovered*,1 to 4,05/25/2022
1130,Tuttle,Active,9,05/25/2022
1131,Tuttle,Deceased,48,05/25/2022
1132,Tuttle,Recovered*,3530,05/25/2022
1133,Tyrone,Recovered*,186,05/25/2022
1134,Union City,Deceased,1 to 4,05/25/2022
1135,Union City,Recovered*,259,05/25/2022
1136,Valley Park,Recovered*,1 to 4,05/25/2022
1137,Valliant,Deceased,13,05/25/2022
1138,Valliant,Recovered*,755,05/25/2022
1139,Velma,Deceased,1 to 4,05/25/2022
1140,Velma,Recovered*,184,05/25/2022
1141,Vera,Recovered*,36,05/25/2022
1142,Verden,Deceased,1 to 4,05/25/2022
1143,Verden,Recovered*,201,05/25/2022
1144,Verdigris,Recovered*,12,05/25/2022
1145,Vian,Deceased,25,05/25/2022
1146,Vian,Recovered*,1303,05/25/2022
1147,Vici,Active,1 to 4,05/25/2022
1148,Vici,Deceased,7,05/25/2022
1149,Vici,Recovered*,265,05/25/2022
1150,Vinita,Active,12,05/25/2022
1151,Vinita,Deceased,42,05/25/2022
1152,Vinita,Recovered*,3653,05/25/2022
1153,Wagoner,Active,21,05/25/2022
1154,Wagoner,Deceased,72,05/25/2022
1155,Wagoner,Recovered*,3722,05/25/2022
1156,Wainwright,Deceased,1 to 4,05/25/2022
1157,Wainwright,Recovered*,37,05/25/2022
1158,Wakita,Deceased,6,05/25/2022
1159,Wakita,Recovered*,98,05/25/2022
1160,Walters,Deceased,14,05/25/2022
1161,Walters,Recovered*,889,05/25/2022
1162,Wanette,Deceased,1 to 4,05/25/2022
1163,Wanette,Recovered*,331,05/25/2022
1164,Wann,Deceased,1 to 4,05/25/2022
1165,Wann,Recovered*,199,05/25/2022
1166,Wapanucka,Active,1 to 4,05/25/2022
1167,Wapanucka,Deceased,1 to 4,05/25/2022
1168,Wapanucka,Recovered*,150,05/25/2022
1169,Warner,Active,1 to 4,05/25/2022
1170,Warner,Deceased,16,05/25/2022
1171,Warner,Recovered*,677,05/25/2022
1172,Warr Acres,Active,7,05/25/2022
1173,Warr Acres,Deceased,15,05/25/2022
1174,Warr Acres,Recovered*,1529,05/25/2022
1175,Washington,Active,1 to 4,05/25/2022
1176,Washington,Deceased,9,05/25/2022
1177,Washington,Recovered*,811,05/25/2022
1178,Watonga,Deceased,15,05/25/2022
1179,Watonga,Recovered*,1069,05/25/2022
1180,Watts,Active,1 to 4,05/25/2022
1181,Watts,Deceased,13,05/25/2022
1182,Watts,Recovered*,604,05/25/2022
1183,Waukomis,Deceased,1 to 4,05/25/2022
1184,Waukomis,Recovered*,408,05/25/2022
1185,Waurika,Active,1 to 4,05/25/2022
1186,Waurika,Deceased,13,05/25/2022
1187,Waurika,Recovered*,527,05/25/2022
1188,Wayne,Active,1 to 4,05/25/2022
1189,Wayne,Deceased,6,05/25/2022
1190,Wayne,Recovered*,532,05/25/2022
1191,Waynoka,Recovered*,226,05/25/2022
1192,Weatherford,Active,7,05/25/2022
1193,Weatherford,Deceased,54,05/25/2022
1194,Weatherford,Recovered*,3516,05/25/2022
1195,Webbers Falls,Active,1 to 4,05/25/2022
1196,Webbers Falls,Deceased,1 to 4,05/25/2022
1197,Webbers Falls,Recovered*,297,05/25/2022
1198,Welch,Active,1 to 4,05/25/2022
1199,Welch,Deceased,8,05/25/2022
1200,Welch,Recovered*,455,05/25/2022
1201,Weleetka,Deceased,17,05/25/2022
1202,Weleetka,Recovered*,425,05/25/2022
1203,Wellston,Deceased,19,05/25/2022
1204,Wellston,Recovered*,1022,05/25/2022
1205,West Siloam Springs,Recovered*,1 to 4,05/25/2022
1206,Westville,Active,7,05/25/2022
1207,Westville,Deceased,8,05/25/2022
1208,Westville,Recovered*,1586,05/25/2022
1209,Wetumka,Deceased,11,05/25/2022
1210,Wetumka,Recovered*,517,05/25/2022
1211,Wewoka,Deceased,46,05/25/2022
1212,Wewoka,Recovered*,1423,05/25/2022
1213,Whitefield,Deceased,1 to 4,05/25/2022
1214,Whitefield,Recovered*,97,05/25/2022
1215,Wilburton,Deceased,25,05/25/2022
1216,Wilburton,Recovered*,1410,05/25/2022
1217,Willow,Recovered*,69,05/25/2022
1218,Wilson,Active,1 to 4,05/25/2022
1219,Wilson,Deceased,22,05/25/2022
1220,Wilson,Recovered*,858,05/25/2022
1221,Wister,Active,1 to 4,05/25/2022
1222,Wister,Deceased,1 to 4,05/25/2022
1223,Wister,Recovered*,938,05/25/2022
