,Town,Age Group,At least one census tract SVI≥0.75,Population,Initiated Vaccination Count,Initiated Vaccination Percent,Fully Vaccinated Count,Fully Vaccinated Percent,Date Updated
24910,North Stonington,18-24,No,374.0,211.0,56.42,193.0,51.6,12/08/2021
24911,North Stonington,25-44,No,1066.0,699.0,65.57,657.0,61.63,12/08/2021
24912,North Stonington,45-64,No,1916.0,1200.0,62.63,1134.0,59.19,12/08/2021
24913,North Stonington,65+,No,925.0,937.0,100.0,900.0,97.3,12/08/2021
24914,Norwalk,5-11,Yes,7229.0,1590.0,21.99,475.0,6.57,12/08/2021
24915,Norwalk,12-17,Yes,5878.0,5179.0,88.11,4592.0,78.12,12/08/2021
24916,Norwalk,18-24,Yes,7088.0,5796.0,81.77,4994.0,70.46,12/08/2021
24917,Norwalk,25-44,Yes,26313.0,22069.0,83.87,19665.0,74.73,12/08/2021
24918,Norwalk,45-64,Yes,24020.0,22567.0,93.95,20833.0,86.73,12/08/2021
24919,Norwalk,65+,Yes,12058.0,13922.0,100.0,12531.0,100.0,12/08/2021
24920,Norwich,5-11,Yes,3434.0,503.0,14.65,180.0,5.24,12/08/2021
24921,Norwich,12-17,Yes,3067.0,1790.0,58.36,1605.0,52.33,12/08/2021
24922,Norwich,18-24,Yes,3739.0,2301.0,61.54,2044.0,54.67,12/08/2021
24923,Norwich,25-44,Yes,11118.0,7019.0,63.13,6305.0,56.71,12/08/2021
24924,Norwich,45-64,Yes,10810.0,8639.0,79.92,8068.0,74.63,12/08/2021
24925,Norwich,65+,Yes,5586.0,5744.0,100.0,5345.0,95.69,12/08/2021
24926,Old Lyme,5-11,No,561.0,211.0,37.61,86.0,15.33,12/08/2021
24927,Old Lyme,12-17,No,568.0,431.0,75.88,394.0,69.37,12/08/2021
24928,Old Lyme,18-24,No,463.0,422.0,91.14,380.0,82.07,12/08/2021
24929,Old Lyme,25-44,No,1210.0,1063.0,87.85,983.0,81.24,12/08/2021
24930,Old Lyme,45-64,No,2671.0,2136.0,79.97,1998.0,74.8,12/08/2021
24931,Old Lyme,65+,No,1861.0,2041.0,100.0,1852.0,99.52,12/08/2021
24932,Old Saybrook,5-11,No,726.0,211.0,29.06,95.0,13.09,12/08/2021
24933,Old Saybrook,12-17,No,742.0,591.0,79.65,545.0,73.45,12/08/2021
24934,Old Saybrook,18-24,No,640.0,677.0,100.0,616.0,96.25,12/08/2021
24935,Old Saybrook,25-44,No,1587.0,1517.0,95.59,1371.0,86.39,12/08/2021
24936,Old Saybrook,45-64,No,3410.0,3038.0,89.09,2821.0,82.73,12/08/2021
24937,Old Saybrook,65+,No,2776.0,3169.0,100.0,2857.0,100.0,12/08/2021
24938,Orange,5-11,Yes,1191.0,464.0,38.96,227.0,19.06,12/08/2021
24939,Orange,12-17,Yes,1170.0,916.0,78.29,873.0,74.62,12/08/2021
24940,Orange,18-24,Yes,990.0,954.0,96.36,871.0,87.98,12/08/2021
24941,Orange,25-44,Yes,2644.0,2476.0,93.65,2292.0,86.69,12/08/2021
24942,Orange,45-64,Yes,4504.0,3709.0,82.35,3484.0,77.35,12/08/2021
24943,Orange,65+,Yes,2865.0,3112.0,100.0,2883.0,100.0,12/08/2021
24944,Oxford,5-11,No,1120.0,215.0,19.2,88.0,7.86,12/08/2021
24945,Oxford,12-17,No,1030.0,709.0,68.83,681.0,66.12,12/08/2021
24946,Oxford,18-24,No,849.0,757.0,89.16,702.0,82.69,12/08/2021
24947,Oxford,25-44,No,2629.0,1899.0,72.23,1794.0,68.24,12/08/2021
24948,Oxford,45-64,No,4570.0,3368.0,73.7,3163.0,69.21,12/08/2021
24949,Oxford,65+,No,2147.0,2686.0,100.0,2466.0,100.0,12/08/2021
24950,Plainfield,5-11,Yes,1278.0,147.0,11.5,31.0,2.43,12/08/2021
24951,Plainfield,12-17,Yes,1191.0,580.0,48.7,532.0,44.67,12/08/2021
24952,Plainfield,18-24,Yes,1245.0,727.0,58.39,661.0,53.09,12/08/2021
24953,Plainfield,25-44,Yes,4068.0,2085.0,51.25,1892.0,46.51,12/08/2021
24954,Plainfield,45-64,Yes,4330.0,3235.0,74.71,3040.0,70.21,12/08/2021
24955,Plainfield,65+,Yes,2203.0,2238.0,100.0,2109.0,95.73,12/08/2021
24956,Plainville,5-11,No,1201.0,250.0,20.82,123.0,10.24,12/08/2021
24957,Plainville,12-17,No,1172.0,714.0,60.92,626.0,53.41,12/08/2021
24958,Plainville,18-24,No,1511.0,969.0,64.13,901.0,59.63,12/08/2021
24959,Plainville,25-44,No,4744.0,3344.0,70.49,3144.0,66.27,12/08/2021
24960,Plainville,45-64,No,5299.0,4140.0,78.13,3931.0,74.18,12/08/2021
24961,Plainville,65+,No,2986.0,3100.0,100.0,2896.0,96.99,12/08/2021
24962,Plymouth,5-11,No,927.0,117.0,12.62,57.0,6.15,12/08/2021
24963,Plymouth,12-17,No,897.0,445.0,49.61,419.0,46.71,12/08/2021
24964,Plymouth,18-24,No,1092.0,561.0,51.37,533.0,48.81,12/08/2021
24965,Plymouth,25-44,No,2832.0,1753.0,61.9,1639.0,57.87,12/08/2021
24966,Plymouth,45-64,No,3937.0,2553.0,64.85,2440.0,61.98,12/08/2021
24967,Plymouth,65+,No,1726.0,1866.0,100.0,1728.0,100.0,12/08/2021
24968,Pomfret,5-11,No,359.0,39.0,10.86,13.0,3.62,12/08/2021
24969,Pomfret,12-17,No,385.0,380.0,98.7,302.0,78.44,12/08/2021
24970,Pomfret,18-24,No,333.0,234.0,70.27,208.0,62.46,12/08/2021
24971,Pomfret,25-44,No,952.0,598.0,62.82,549.0,57.67,12/08/2021
24972,Pomfret,45-64,No,1385.0,1061.0,76.61,977.0,70.54,12/08/2021
24973,Pomfret,65+,No,585.0,726.0,100.0,676.0,100.0,12/08/2021
24974,Portland,5-11,No,732.0,295.0,40.3,92.0,12.57,12/08/2021
24975,Portland,12-17,No,746.0,512.0,68.63,485.0,65.01,12/08/2021
24976,Portland,18-24,No,699.0,559.0,79.97,503.0,71.96,12/08/2021
24977,Portland,25-44,No,2192.0,1808.0,82.48,1685.0,76.87,12/08/2021
24978,Portland,45-64,No,2994.0,2465.0,82.33,2324.0,77.62,12/08/2021
24979,Portland,65+,No,1610.0,1787.0,100.0,1676.0,100.0,12/08/2021
24980,Preston,5-11,No,351.0,47.0,13.39,23.0,6.55,12/08/2021
24981,Preston,12-17,No,326.0,200.0,61.35,190.0,58.28,12/08/2021
24982,Preston,18-24,No,359.0,228.0,63.51,212.0,59.05,12/08/2021
24983,Preston,25-44,No,945.0,760.0,80.42,719.0,76.08,12/08/2021
24984,Preston,45-64,No,1688.0,1113.0,65.94,1069.0,63.33,12/08/2021
24985,Preston,65+,No,896.0,900.0,100.0,851.0,94.98,12/08/2021
24986,Prospect,5-11,No,770.0,176.0,22.86,121.0,15.71,12/08/2021
24987,Prospect,12-17,No,749.0,491.0,65.55,454.0,60.61,12/08/2021
24988,Prospect,18-24,No,765.0,571.0,74.64,523.0,68.37,12/08/2021
24989,Prospect,25-44,No,2016.0,1443.0,71.58,1359.0,67.41,12/08/2021
24990,Prospect,45-64,No,3253.0,2397.0,73.69,2280.0,70.09,12/08/2021
24991,Prospect,65+,No,1763.0,1924.0,100.0,1802.0,100.0,12/08/2021
24992,Putnam,5-11,No,746.0,121.0,16.22,11.0,1.47,12/08/2021
24993,Putnam,12-17,No,711.0,328.0,46.13,286.0,40.23,12/08/2021
24994,Putnam,18-24,No,728.0,424.0,58.24,374.0,51.37,12/08/2021
24995,Putnam,25-44,No,2422.0,1378.0,56.9,1236.0,51.03,12/08/2021
24996,Putnam,45-64,No,2733.0,1949.0,71.31,1825.0,66.78,12/08/2021
24997,Putnam,65+,No,1540.0,1554.0,100.0,1448.0,94.03,12/08/2021
24998,Redding,5-11,No,863.0,313.0,36.27,193.0,22.36,12/08/2021
24999,Redding,12-17,No,922.0,582.0,63.12,547.0,59.33,12/08/2021
25000,Redding,18-24,No,628.0,557.0,88.69,488.0,77.71,12/08/2021
25001,Redding,25-44,No,1357.0,1285.0,94.69,1165.0,85.85,12/08/2021
25002,Redding,45-64,No,3423.0,2450.0,71.57,2262.0,66.08,12/08/2021
25003,Redding,65+,No,1770.0,1804.0,100.0,1611.0,91.02,12/08/2021
25004,Resident out of state,5-11,,,2137.0,,964.0,,12/08/2021
25005,Resident out of state,12-17,,,5081.0,,3557.0,,12/08/2021
25006,Resident out of state,18-24,,,19324.0,,13161.0,,12/08/2021
25007,Resident out of state,25-44,,,39116.0,,26226.0,,12/08/2021
25008,Resident out of state,45-64,,,32968.0,,22474.0,,12/08/2021
25009,Resident out of state,65+,,,22779.0,,11046.0,,12/08/2021
25010,Ridgefield,5-11,No,2837.0,1234.0,43.5,495.0,17.45,12/08/2021
25011,Ridgefield,12-17,No,2719.0,2375.0,87.35,2247.0,82.64,12/08/2021
25012,Ridgefield,18-24,No,1709.0,1709.0,100.0,1474.0,86.25,12/08/2021
25013,Ridgefield,25-44,No,4388.0,3754.0,85.55,3350.0,76.34,12/08/2021
25014,Ridgefield,45-64,No,8516.0,7285.0,85.54,6692.0,78.58,12/08/2021
25015,Ridgefield,65+,No,3902.0,4386.0,100.0,3948.0,100.0,12/08/2021
25016,Rocky Hill,5-11,No,1429.0,552.0,38.63,144.0,10.08,12/08/2021
25017,Rocky Hill,12-17,No,1244.0,881.0,70.82,821.0,66.0,12/08/2021
25018,Rocky Hill,18-24,No,1433.0,1176.0,82.07,1098.0,76.62,12/08/2021
25019,Rocky Hill,25-44,No,5358.0,4812.0,89.81,4496.0,83.91,12/08/2021
25020,Rocky Hill,45-64,No,5793.0,4752.0,82.03,4512.0,77.89,12/08/2021
25021,Rocky Hill,65+,No,3897.0,4164.0,100.0,3860.0,99.05,12/08/2021
25022,Roxbury,5-11,No,130.0,46.0,35.38,19.0,14.62,12/08/2021
25023,Roxbury,12-17,No,180.0,112.0,62.22,102.0,56.67,12/08/2021
25024,Roxbury,18-24,No,121.0,114.0,94.21,98.0,80.99,12/08/2021
25025,Roxbury,25-44,No,311.0,279.0,89.71,252.0,81.03,12/08/2021
25026,Roxbury,45-64,No,856.0,631.0,73.71,580.0,67.76,12/08/2021
25027,Roxbury,65+,No,545.0,658.0,100.0,575.0,100.0,12/08/2021
25028,Salem,5-11,No,366.0,77.0,21.04,39.0,10.66,12/08/2021
25029,Salem,12-17,No,349.0,230.0,65.9,222.0,63.61,12/08/2021
25030,Salem,18-24,No,337.0,265.0,78.64,244.0,72.4,12/08/2021
25031,Salem,25-44,No,968.0,777.0,80.27,722.0,74.59,12/08/2021
25032,Salem,45-64,No,1444.0,1092.0,75.62,1010.0,69.94,12/08/2021
25033,Salem,65+,No,526.0,688.0,100.0,623.0,100.0,12/08/2021
25034,Salisbury,5-11,No,217.0,146.0,67.28,98.0,45.16,12/08/2021
25035,Salisbury,12-17,No,207.0,454.0,100.0,361.0,100.0,12/08/2021
25036,Salisbury,18-24,No,158.0,253.0,100.0,234.0,100.0,12/08/2021
25037,Salisbury,25-44,No,573.0,552.0,96.34,501.0,87.43,12/08/2021
25038,Salisbury,45-64,No,1261.0,986.0,78.19,915.0,72.56,12/08/2021
25039,Salisbury,65+,No,1151.0,1210.0,100.0,1115.0,96.87,12/08/2021
25040,Scotland,5-11,No,141.0,21.0,14.89,6.0,4.26,12/08/2021
25041,Scotland,12-17,No,146.0,62.0,42.47,60.0,41.1,12/08/2021
25042,Scotland,18-24,No,137.0,84.0,61.31,71.0,51.82,12/08/2021
25043,Scotland,25-44,No,379.0,189.0,49.87,179.0,47.23,12/08/2021
25044,Scotland,45-64,No,556.0,378.0,67.99,365.0,65.65,12/08/2021
25045,Scotland,65+,No,258.0,272.0,100.0,263.0,100.0,12/08/2021
25046,Seymour,5-11,No,1353.0,229.0,16.93,86.0,6.36,12/08/2021
25047,Seymour,12-17,No,1264.0,760.0,60.13,712.0,56.33,12/08/2021
25048,Seymour,18-24,No,1347.0,1013.0,75.2,939.0,69.71,12/08/2021
25049,Seymour,25-44,No,4235.0,3128.0,73.86,2880.0,68.0,12/08/2021
25050,Seymour,45-64,No,4937.0,4036.0,81.75,3824.0,77.46,12/08/2021
25051,Seymour,65+,No,2574.0,2569.0,99.81,2409.0,93.59,12/08/2021
25052,Sharon,5-11,No,153.0,42.0,27.45,22.0,14.38,12/08/2021
25053,Sharon,12-17,No,129.0,78.0,60.47,69.0,53.49,12/08/2021
25054,Sharon,18-24,No,130.0,87.0,66.92,72.0,55.38,12/08/2021
25055,Sharon,25-44,No,436.0,280.0,64.22,248.0,56.88,12/08/2021
25056,Sharon,45-64,No,1047.0,660.0,63.04,611.0,58.36,12/08/2021
25057,Sharon,65+,No,744.0,776.0,100.0,696.0,93.55,12/08/2021
25058,Shelton,5-11,No,3068.0,661.0,21.54,392.0,12.78,12/08/2021
25059,Shelton,12-17,No,3103.0,1917.0,61.78,1818.0,58.59,12/08/2021
25060,Shelton,18-24,No,3127.0,2497.0,79.85,2305.0,73.71,12/08/2021
25061,Shelton,25-44,No,9054.0,7152.0,78.99,6642.0,73.36,12/08/2021
25062,Shelton,45-64,No,13126.0,10345.0,78.81,9835.0,74.93,12/08/2021
25063,Shelton,65+,No,7991.0,8470.0,100.0,7890.0,98.74,12/08/2021
25064,Sherman,5-11,No,294.0,54.0,18.37,19.0,6.46,12/08/2021
25065,Sherman,12-17,No,316.0,179.0,56.65,152.0,48.1,12/08/2021
25066,Sherman,18-24,No,267.0,188.0,70.41,169.0,63.3,12/08/2021
25067,Sherman,25-44,No,526.0,369.0,70.15,332.0,63.12,12/08/2021
25068,Sherman,45-64,No,1402.0,954.0,68.05,873.0,62.27,12/08/2021
25069,Sherman,65+,No,740.0,782.0,100.0,681.0,92.03,12/08/2021
25070,Simsbury,5-11,No,2341.0,1150.0,49.12,459.0,19.61,12/08/2021
25071,Simsbury,12-17,No,2357.0,1934.0,82.05,1815.0,77.0,12/08/2021
25072,Simsbury,18-24,No,1620.0,1747.0,100.0,1563.0,96.48,12/08/2021
25073,Simsbury,25-44,No,4688.0,4779.0,100.0,4403.0,93.92,12/08/2021
25074,Simsbury,45-64,No,7966.0,6961.0,87.38,6530.0,81.97,12/08/2021
25075,Simsbury,65+,No,3877.0,4611.0,100.0,4229.0,100.0,12/08/2021
25076,Somers,5-11,No,758.0,118.0,15.57,33.0,4.35,12/08/2021
25077,Somers,12-17,No,820.0,426.0,51.95,390.0,47.56,12/08/2021
25078,Somers,18-24,No,1077.0,528.0,49.03,492.0,45.68,12/08/2021
25079,Somers,25-44,No,3044.0,1702.0,55.91,1568.0,51.51,12/08/2021
25080,Somers,45-64,No,3636.0,2515.0,69.17,2343.0,64.44,12/08/2021
25081,Somers,65+,No,1633.0,1781.0,100.0,1623.0,99.39,12/08/2021
25082,South Windsor,5-11,No,2297.0,919.0,40.01,310.0,13.5,12/08/2021
25083,South Windsor,12-17,No,2225.0,1772.0,79.64,1666.0,74.88,12/08/2021
25084,South Windsor,18-24,No,1956.0,1796.0,91.82,1677.0,85.74,12/08/2021
25085,South Windsor,25-44,No,5627.0,5678.0,100.0,5325.0,94.63,12/08/2021
25086,South Windsor,45-64,No,8150.0,6726.0,82.53,6402.0,78.55,12/08/2021
25087,South Windsor,65+,No,4417.0,4971.0,100.0,4564.0,100.0,12/08/2021
25088,Southbury,5-11,No,1439.0,427.0,29.67,160.0,11.12,12/08/2021
25089,Southbury,12-17,No,1436.0,1063.0,74.03,972.0,67.69,12/08/2021
25090,Southbury,18-24,No,1166.0,987.0,84.65,890.0,76.33,12/08/2021
25091,Southbury,25-44,No,3206.0,2586.0,80.66,2395.0,74.7,12/08/2021
25092,Southbury,45-64,No,6365.0,4794.0,75.32,4536.0,71.26,12/08/2021
25093,Southbury,65+,No,5611.0,5783.0,100.0,5243.0,93.44,12/08/2021
25094,Southington,5-11,No,3848.0,843.0,21.91,405.0,10.52,12/08/2021
25095,Southington,12-17,No,3426.0,2458.0,71.75,2343.0,68.39,12/08/2021
25096,Southington,18-24,No,3274.0,2758.0,84.24,2586.0,78.99,12/08/2021
25097,Southington,25-44,No,9665.0,7974.0,82.5,7489.0,77.49,12/08/2021
25098,Southington,45-64,No,13021.0,10660.0,81.87,10174.0,78.14,12/08/2021
25099,Southington,65+,No,8562.0,9098.0,100.0,8442.0,98.6,12/08/2021
25100,Sprague,5-11,No,278.0,65.0,23.38,14.0,5.04,12/08/2021
25101,Sprague,12-17,No,235.0,128.0,54.47,118.0,50.21,12/08/2021
25102,Sprague,18-24,No,250.0,135.0,54.0,122.0,48.8,12/08/2021
25103,Sprague,25-44,No,804.0,450.0,55.97,417.0,51.87,12/08/2021
25104,Sprague,45-64,No,869.0,583.0,67.09,555.0,63.87,12/08/2021
25105,Sprague,65+,No,360.0,446.0,100.0,425.0,100.0,12/08/2021
25106,Stafford,5-11,No,946.0,141.0,14.9,80.0,8.46,12/08/2021
25107,Stafford,12-17,No,935.0,376.0,40.21,347.0,37.11,12/08/2021
25108,Stafford,18-24,No,1061.0,491.0,46.28,457.0,43.07,12/08/2021
25109,Stafford,25-44,No,2818.0,1568.0,55.64,1443.0,51.21,12/08/2021
25110,Stafford,45-64,No,3678.0,2632.0,71.56,2472.0,67.21,12/08/2021
25111,Stafford,65+,No,1915.0,1912.0,99.84,1752.0,91.49,12/08/2021
25112,Stamford,5-11,Yes,10182.0,2134.0,20.96,695.0,6.83,12/08/2021
25113,Stamford,12-17,Yes,8389.0,7420.0,88.45,6359.0,75.8,12/08/2021
25114,Stamford,18-24,Yes,10933.0,9066.0,82.92,7636.0,69.84,12/08/2021
25115,Stamford,25-44,Yes,39755.0,36769.0,92.49,32072.0,80.67,12/08/2021
25116,Stamford,45-64,Yes,32402.0,32123.0,99.14,29252.0,90.28,12/08/2021
25117,Stamford,65+,Yes,18070.0,20112.0,100.0,18013.0,99.68,12/08/2021
25118,Sterling,5-11,No,363.0,32.0,8.82,4.0,1.1,12/08/2021
25119,Sterling,12-17,No,337.0,127.0,37.69,120.0,35.61,12/08/2021
25120,Sterling,18-24,No,314.0,169.0,53.82,153.0,48.73,12/08/2021
25121,Sterling,25-44,No,1022.0,430.0,42.07,391.0,38.26,12/08/2021
25122,Sterling,45-64,No,1182.0,789.0,66.75,731.0,61.84,12/08/2021
25123,Sterling,65+,No,352.0,418.0,100.0,394.0,100.0,12/08/2021
25124,Stonington,5-11,No,1369.0,331.0,24.18,127.0,9.28,12/08/2021
25125,Stonington,12-17,No,1315.0,875.0,66.54,830.0,63.12,12/08/2021
25126,Stonington,18-24,No,1283.0,938.0,73.11,843.0,65.71,12/08/2021
25127,Stonington,25-44,No,3534.0,2541.0,71.9,2333.0,66.02,12/08/2021
25128,Stonington,45-64,No,6079.0,4656.0,76.59,4370.0,71.89,12/08/2021
25129,Stonington,65+,No,4232.0,4940.0,100.0,4561.0,100.0,12/08/2021
25130,Stratford,5-11,No,4314.0,662.0,15.35,250.0,5.8,12/08/2021
25131,Stratford,12-17,No,3900.0,2782.0,71.33,2554.0,65.49,12/08/2021
25132,Stratford,18-24,No,4160.0,3256.0,78.27,2962.0,71.2,12/08/2021
25133,Stratford,25-44,No,12860.0,9509.0,73.94,8746.0,68.01,12/08/2021
25134,Stratford,45-64,No,15454.0,12367.0,80.02,11670.0,75.51,12/08/2021
25135,Stratford,65+,No,9237.0,9232.0,99.95,8656.0,93.71,12/08/2021
25136,Suffield,5-11,No,1130.0,199.0,17.61,84.0,7.43,12/08/2021
25137,Suffield,12-17,No,1329.0,820.0,61.7,737.0,55.46,12/08/2021
25138,Suffield,18-24,No,1559.0,853.0,54.71,763.0,48.94,12/08/2021
25139,Suffield,25-44,No,4002.0,2679.0,66.94,2450.0,61.22,12/08/2021
25140,Suffield,45-64,No,4839.0,3910.0,80.8,3671.0,75.86,12/08/2021
25141,Suffield,65+,No,2427.0,2733.0,100.0,2463.0,100.0,12/08/2021
25142,Thomaston,5-11,No,571.0,98.0,17.16,43.0,7.53,12/08/2021
25143,Thomaston,12-17,No,601.0,338.0,56.24,321.0,53.41,12/08/2021
25144,Thomaston,18-24,No,657.0,478.0,72.75,447.0,68.04,12/08/2021
25145,Thomaston,25-44,No,1783.0,1229.0,68.93,1148.0,64.39,12/08/2021
25146,Thomaston,45-64,No,2576.0,1945.0,75.5,1849.0,71.78,12/08/2021
25147,Thomaston,65+,No,1163.0,1243.0,100.0,1170.0,100.0,12/08/2021
25148,Thompson,5-11,No,717.0,82.0,11.44,6.0,0.84,12/08/2021
25149,Thompson,12-17,No,682.0,322.0,47.21,276.0,40.47,12/08/2021
25150,Thompson,18-24,No,737.0,335.0,45.45,299.0,40.57,12/08/2021
25151,Thompson,25-44,No,2127.0,943.0,44.33,845.0,39.73,12/08/2021
25152,Thompson,45-64,No,3105.0,1753.0,56.46,1633.0,52.59,12/08/2021
25153,Thompson,65+,No,1508.0,1398.0,92.71,1313.0,87.07,12/08/2021
25154,Tolland,5-11,No,1442.0,414.0,28.71,289.0,20.04,12/08/2021
25155,Tolland,12-17,No,1452.0,1042.0,71.76,996.0,68.6,12/08/2021
25156,Tolland,18-24,No,1302.0,1114.0,85.56,1048.0,80.49,12/08/2021
25157,Tolland,25-44,No,3057.0,2435.0,79.65,2307.0,75.47,12/08/2021
25158,Tolland,45-64,No,4868.0,3970.0,81.55,3763.0,77.3,12/08/2021
25159,Tolland,65+,No,2135.0,2483.0,100.0,2309.0,100.0,12/08/2021
25160,Torrington,5-11,Yes,2702.0,387.0,14.32,170.0,6.29,12/08/2021
25161,Torrington,12-17,Yes,2398.0,1595.0,66.51,1447.0,60.34,12/08/2021
25162,Torrington,18-24,Yes,2857.0,1775.0,62.13,1596.0,55.86,12/08/2021
25163,Torrington,25-44,Yes,8423.0,6119.0,72.65,5622.0,66.75,12/08/2021
25164,Torrington,45-64,Yes,10743.0,8425.0,78.42,7936.0,73.87,12/08/2021
25165,Torrington,65+,Yes,6185.0,6245.0,100.0,5856.0,94.68,12/08/2021
25166,Trumbull,5-11,No,3580.0,1268.0,35.42,463.0,12.93,12/08/2021
25167,Trumbull,12-17,No,3349.0,2850.0,85.1,2700.0,80.62,12/08/2021
25168,Trumbull,18-24,No,2770.0,2574.0,92.92,2350.0,84.84,12/08/2021
25169,Trumbull,25-44,No,7216.0,6830.0,94.65,6331.0,87.74,12/08/2021
25170,Trumbull,45-64,No,11176.0,9604.0,85.93,9049.0,80.97,12/08/2021
25171,Trumbull,65+,No,6866.0,6652.0,96.88,6148.0,89.54,12/08/2021
25172,Union,12-17,No,66.0,22.0,33.33,21.0,31.82,12/08/2021
25173,Union,18-24,No,53.0,37.0,69.81,35.0,66.04,12/08/2021
25174,Union,25-44,No,152.0,78.0,51.32,73.0,48.03,12/08/2021
25175,Union,45-64,No,305.0,204.0,66.89,196.0,64.26,12/08/2021
25176,Union,65+,No,169.0,197.0,100.0,183.0,100.0,12/08/2021
25177,Vernon,5-11,Yes,2009.0,445.0,22.15,150.0,7.47,12/08/2021
25178,Vernon,12-17,Yes,1841.0,1290.0,70.07,1186.0,64.42,12/08/2021
25179,Vernon,18-24,Yes,2780.0,1617.0,58.17,1482.0,53.31,12/08/2021
25180,Vernon,25-44,Yes,7863.0,6702.0,85.23,6227.0,79.19,12/08/2021
25181,Vernon,45-64,Yes,7999.0,6571.0,82.15,6226.0,77.83,12/08/2021
25182,Vernon,65+,Yes,5032.0,5449.0,100.0,5046.0,100.0,12/08/2021
25183,Voluntown,5-11,No,218.0,43.0,19.72,17.0,7.8,12/08/2021
25184,Voluntown,12-17,No,204.0,107.0,52.45,101.0,49.51,12/08/2021
25185,Voluntown,18-24,No,186.0,122.0,65.59,110.0,59.14,12/08/2021
25186,Voluntown,25-44,No,616.0,298.0,48.38,270.0,43.83,12/08/2021
25187,Voluntown,45-64,No,948.0,659.0,69.51,629.0,66.35,12/08/2021
25188,Voluntown,65+,No,316.0,431.0,100.0,411.0,100.0,12/08/2021
25189,Wallingford,5-11,No,3392.0,861.0,25.38,325.0,9.58,12/08/2021
25190,Wallingford,12-17,No,3189.0,2435.0,76.36,2280.0,71.5,12/08/2021
25191,Wallingford,18-24,No,3421.0,2828.0,82.67,2651.0,77.49,12/08/2021
25192,Wallingford,25-44,No,10958.0,8870.0,80.95,8306.0,75.8,12/08/2021
25193,Wallingford,45-64,No,13953.0,11140.0,79.84,10552.0,75.63,12/08/2021
25194,Wallingford,65+,No,8045.0,8842.0,100.0,8179.0,100.0,12/08/2021
25195,Warren,5-11,No,106.0,20.0,18.87,10.0,9.43,12/08/2021
25196,Warren,12-17,No,102.0,58.0,56.86,51.0,50.0,12/08/2021
25197,Warren,18-24,No,79.0,82.0,100.0,73.0,92.41,12/08/2021
25198,Warren,25-44,No,258.0,154.0,59.69,145.0,56.2,12/08/2021
25199,Warren,45-64,No,514.0,395.0,76.85,365.0,71.01,12/08/2021
25200,Warren,65+,No,325.0,329.0,100.0,303.0,93.23,12/08/2021
25201,Washington,5-11,No,236.0,87.0,36.86,33.0,13.98,12/08/2021
25202,Washington,12-17,No,219.0,290.0,100.0,238.0,100.0,12/08/2021
25203,Washington,18-24,No,186.0,211.0,100.0,187.0,100.0,12/08/2021
25204,Washington,25-44,No,629.0,480.0,76.31,437.0,69.48,12/08/2021
25205,Washington,45-64,No,1259.0,940.0,74.66,856.0,67.99,12/08/2021
25206,Washington,65+,No,846.0,998.0,100.0,881.0,100.0,12/08/2021
25207,Waterbury,5-11,Yes,10771.0,1001.0,9.29,234.0,2.17,12/08/2021
25208,Waterbury,12-17,Yes,8955.0,5084.0,56.77,4388.0,49.0,12/08/2021
25209,Waterbury,18-24,Yes,10782.0,6462.0,59.93,5516.0,51.16,12/08/2021
25210,Waterbury,25-44,Yes,29898.0,20643.0,69.04,18126.0,60.63,12/08/2021
25211,Waterbury,45-64,Yes,27429.0,22111.0,80.61,20494.0,74.72,12/08/2021
25212,Waterbury,65+,Yes,13896.0,13138.0,94.55,12123.0,87.24,12/08/2021
25213,Waterford,5-11,Yes,1460.0,347.0,23.77,164.0,11.23,12/08/2021
25214,Waterford,12-17,Yes,1455.0,999.0,68.66,944.0,64.88,12/08/2021
25215,Waterford,18-24,Yes,1435.0,1157.0,80.63,1057.0,73.66,12/08/2021
25216,Waterford,25-44,Yes,3810.0,3287.0,86.27,3042.0,79.84,12/08/2021
25217,Waterford,45-64,Yes,6259.0,5216.0,83.34,4879.0,77.95,12/08/2021
25218,Waterford,65+,Yes,4236.0,4392.0,100.0,4055.0,95.73,12/08/2021
25219,Watertown,5-11,No,1697.0,326.0,19.21,151.0,8.9,12/08/2021
25220,Watertown,12-17,No,1695.0,1031.0,60.83,951.0,56.11,12/08/2021
25221,Watertown,18-24,No,1838.0,1290.0,70.18,1178.0,64.09,12/08/2021
25222,Watertown,25-44,No,4702.0,3754.0,79.84,3509.0,74.63,12/08/2021
25223,Watertown,45-64,No,7146.0,5519.0,77.23,5229.0,73.17,12/08/2021
25224,Watertown,65+,No,4055.0,4286.0,100.0,3955.0,97.53,12/08/2021
25225,West Hartford,5-11,Yes,5500.0,2819.0,51.25,1605.0,29.18,12/08/2021
25226,West Hartford,12-17,Yes,5093.0,4825.0,94.74,4531.0,88.97,12/08/2021
25227,West Hartford,18-24,Yes,5228.0,4866.0,93.08,4356.0,83.32,12/08/2021
25228,West Hartford,25-44,Yes,15656.0,14818.0,94.65,13565.0,86.64,12/08/2021
25229,West Hartford,45-64,Yes,17430.0,16190.0,92.89,15127.0,86.79,12/08/2021
25230,West Hartford,65+,Yes,11042.0,12102.0,100.0,11112.0,100.0,12/08/2021
25231,West Haven,5-11,Yes,4169.0,448.0,10.75,152.0,3.65,12/08/2021
25232,West Haven,12-17,Yes,4728.0,2599.0,54.97,2387.0,50.49,12/08/2021
