,Town,Age Group,At least one census tract SVI≥0.75,Population,Initiated Vaccination Count,Initiated Vaccination Percent,Fully Vaccinated Count,Fully Vaccinated Percent,Date Updated
11252,Clinton,12-17,No,952.0,711,74.68,646,67.86,08/25/2021
11253,Clinton,18-24,No,942.0,815,86.52,710,75.37,08/25/2021
11254,Clinton,25-44,No,2863.0,2133,74.5,1967,68.7,08/25/2021
11255,Clinton,45-64,No,4373.0,3400,77.75,3239,74.07,08/25/2021
11256,Clinton,65+,No,2391.0,2652,100.0,2573,100.0,08/25/2021
11257,Colchester,12-17,No,1499.0,819,54.64,742,49.5,08/25/2021
11258,Colchester,18-24,No,1435.0,967,67.39,872,60.77,08/25/2021
11259,Colchester,25-44,No,3722.0,2603,69.94,2396,64.37,08/25/2021
11260,Colchester,45-64,No,5117.0,3895,76.12,3710,72.5,08/25/2021
11261,Colchester,65+,No,2144.0,2362,100.0,2292,100.0,08/25/2021
11262,Colebrook,12-17,No,122.0,59,48.36,55,45.08,08/25/2021
11263,Colebrook,18-24,No,109.0,83,76.15,75,68.81,08/25/2021
11264,Colebrook,25-44,No,263.0,168,63.88,148,56.27,08/25/2021
11265,Colebrook,45-64,No,555.0,363,65.41,338,60.9,08/25/2021
11266,Colebrook,65+,No,261.0,294,100.0,285,100.0,08/25/2021
11267,Columbia,12-17,No,438.0,197,44.98,172,39.27,08/25/2021
11268,Columbia,18-24,No,432.0,275,63.66,246,56.94,08/25/2021
11269,Columbia,25-44,No,1082.0,731,67.56,676,62.48,08/25/2021
11270,Columbia,45-64,No,1863.0,1296,69.57,1247,66.94,08/25/2021
11271,Columbia,65+,No,1018.0,1065,100.0,1048,100.0,08/25/2021
11272,Cornwall,12-17,No,104.0,58,55.77,49,47.12,08/25/2021
11273,Cornwall,18-24,No,89.0,64,71.91,55,61.8,08/25/2021
11274,Cornwall,25-44,No,182.0,170,93.41,154,84.62,08/25/2021
11275,Cornwall,45-64,No,553.0,403,72.88,388,70.16,08/25/2021
11276,Cornwall,65+,No,360.0,412,100.0,395,100.0,08/25/2021
11277,Coventry,12-17,No,1024.0,564,55.08,508,49.61,08/25/2021
11278,Coventry,18-24,No,1136.0,661,58.19,616,54.23,08/25/2021
11279,Coventry,25-44,No,2802.0,1988,70.95,1863,66.49,08/25/2021
11280,Coventry,45-64,No,4160.0,2997,72.04,2881,69.25,08/25/2021
11281,Coventry,65+,No,1674.0,1896,100.0,1843,100.0,08/25/2021
11282,Cromwell,12-17,No,989.0,690,69.77,601,60.77,08/25/2021
11283,Cromwell,18-24,No,926.0,784,84.67,724,78.19,08/25/2021
11284,Cromwell,25-44,No,3607.0,2742,76.02,2580,71.53,08/25/2021
11285,Cromwell,45-64,No,4301.0,3525,81.96,3396,78.96,08/25/2021
11286,Cromwell,65+,No,2499.0,2829,100.0,2713,100.0,08/25/2021
11287,Danbury,12-17,Yes,6144.0,4522,73.6,3550,57.78,08/25/2021
11288,Danbury,18-24,Yes,8871.0,5441,61.33,4503,50.76,08/25/2021
11289,Danbury,25-44,Yes,24874.0,18393,73.94,15393,61.88,08/25/2021
11290,Danbury,45-64,Yes,22092.0,18647,84.41,17193,77.82,08/25/2021
11291,Danbury,65+,Yes,9823.0,10886,100.0,10337,100.0,08/25/2021
11292,Darien,12-17,No,2582.0,2548,98.68,2296,88.92,08/25/2021
11293,Darien,18-24,No,1423.0,1611,100.0,1356,95.29,08/25/2021
11294,Darien,25-44,No,4265.0,3671,86.07,3357,78.71,08/25/2021
11295,Darien,45-64,No,6257.0,5991,95.75,5699,91.08,08/25/2021
11296,Darien,65+,No,2605.0,2685,100.0,2500,95.97,08/25/2021
11297,Deep River,12-17,No,364.0,223,61.26,204,56.04,08/25/2021
11298,Deep River,18-24,No,333.0,254,76.28,221,66.37,08/25/2021
11299,Deep River,25-44,No,1052.0,686,65.21,636,60.46,08/25/2021
11300,Deep River,45-64,No,1439.0,1195,83.04,1138,79.08,08/25/2021
11301,Deep River,65+,No,848.0,928,100.0,887,100.0,08/25/2021
11302,Derby,12-17,Yes,854.0,800,93.68,557,65.22,08/25/2021
11303,Derby,18-24,Yes,1124.0,821,73.04,665,59.16,08/25/2021
11304,Derby,25-44,Yes,3490.0,2754,78.91,2274,65.16,08/25/2021
11305,Derby,45-64,Yes,3559.0,3124,87.78,2783,78.2,08/25/2021
11306,Derby,65+,Yes,2052.0,1787,87.09,1689,82.31,08/25/2021
11307,Durham,12-17,No,711.0,377,53.02,343,48.24,08/25/2021
11308,Durham,18-24,No,600.0,468,78.0,426,71.0,08/25/2021
11309,Durham,25-44,No,1498.0,1155,77.1,1085,72.43,08/25/2021
11310,Durham,45-64,No,2482.0,1919,77.32,1843,74.25,08/25/2021
11311,Durham,65+,No,1099.0,1235,100.0,1200,100.0,08/25/2021
11312,East Granby,12-17,No,418.0,277,66.27,263,62.92,08/25/2021
11313,East Granby,18-24,No,363.0,296,81.54,264,72.73,08/25/2021
11314,East Granby,25-44,No,1196.0,906,75.75,851,71.15,08/25/2021
11315,East Granby,45-64,No,1669.0,1318,78.97,1266,75.85,08/25/2021
11316,East Granby,65+,No,793.0,809,100.0,784,98.87,08/25/2021
11317,East Haddam,12-17,No,701.0,357,50.93,328,46.79,08/25/2021
11318,East Haddam,18-24,No,643.0,484,75.27,410,63.76,08/25/2021
11319,East Haddam,25-44,No,1956.0,1236,63.19,1120,57.26,08/25/2021
11320,East Haddam,45-64,No,3322.0,2251,67.76,2036,61.29,08/25/2021
11321,East Haddam,65+,No,1470.0,1633,100.0,1459,99.25,08/25/2021
11322,East Hampton,12-17,No,952.0,663,69.64,581,61.03,08/25/2021
11323,East Hampton,18-24,No,884.0,619,70.02,570,64.48,08/25/2021
11324,East Hampton,25-44,No,3041.0,1992,65.5,1853,60.93,08/25/2021
11325,East Hampton,45-64,No,4432.0,3165,71.41,3028,68.32,08/25/2021
11326,East Hampton,65+,No,1852.0,2058,100.0,1998,100.0,08/25/2021
11327,East Hartford,12-17,Yes,3969.0,2407,60.64,1924,48.48,08/25/2021
11328,East Hartford,18-24,Yes,4982.0,2777,55.74,2326,46.69,08/25/2021
11329,East Hartford,25-44,Yes,13332.0,8863,66.48,7647,57.36,08/25/2021
11330,East Hartford,45-64,Yes,14093.0,11384,80.78,10368,73.57,08/25/2021
11331,East Hartford,65+,Yes,6971.0,6847,98.22,6492,93.13,08/25/2021
11332,East Haven,12-17,Yes,1888.0,997,52.81,826,43.75,08/25/2021
11333,East Haven,18-24,Yes,2560.0,1372,53.59,1180,46.09,08/25/2021
11334,East Haven,25-44,Yes,7400.0,4534,61.27,4088,55.24,08/25/2021
11335,East Haven,45-64,Yes,8555.0,6106,71.37,5757,67.29,08/25/2021
11336,East Haven,65+,Yes,5413.0,4517,83.45,4363,80.6,08/25/2021
11337,East Lyme,12-17,No,1343.0,824,61.36,745,55.47,08/25/2021
11338,East Lyme,18-24,No,1508.0,974,64.59,885,58.69,08/25/2021
11339,East Lyme,25-44,No,4432.0,3023,68.21,2773,62.57,08/25/2021
11340,East Lyme,45-64,No,5827.0,4495,77.14,4289,73.61,08/25/2021
11341,East Lyme,65+,No,3939.0,4222,100.0,4103,100.0,08/25/2021
11342,East Windsor,12-17,No,701.0,340,48.5,285,40.66,08/25/2021
11343,East Windsor,18-24,No,828.0,507,61.23,413,49.88,08/25/2021
11344,East Windsor,25-44,No,3022.0,1780,58.9,1548,51.22,08/25/2021
11345,East Windsor,45-64,No,3548.0,2569,72.41,2392,67.42,08/25/2021
11346,East Windsor,65+,No,1954.0,1922,98.36,1840,94.17,08/25/2021
11347,Eastford,12-17,No,106.0,56,52.83,48,45.28,08/25/2021
11348,Eastford,18-24,No,131.0,56,42.75,52,39.69,08/25/2021
11349,Eastford,25-44,No,335.0,198,59.1,178,53.13,08/25/2021
11350,Eastford,45-64,No,654.0,392,59.94,371,56.73,08/25/2021
11351,Eastford,65+,No,282.0,317,100.0,307,100.0,08/25/2021
11352,Easton,12-17,No,797.0,553,69.39,496,62.23,08/25/2021
11353,Easton,18-24,No,593.0,486,81.96,432,72.85,08/25/2021
11354,Easton,25-44,No,1138.0,1090,95.78,1026,90.16,08/25/2021
11355,Easton,45-64,No,2731.0,2027,74.22,1945,71.22,08/25/2021
11356,Easton,65+,No,1291.0,1192,92.33,1157,89.62,08/25/2021
11357,Ellington,12-17,No,1316.0,876,66.57,774,58.81,08/25/2021
11358,Ellington,18-24,No,1314.0,917,69.79,847,64.46,08/25/2021
11359,Ellington,25-44,No,3769.0,2760,73.23,2546,67.55,08/25/2021
11360,Ellington,45-64,No,4846.0,3808,78.58,3632,74.95,08/25/2021
11361,Ellington,65+,No,2226.0,2436,100.0,2341,100.0,08/25/2021
11362,Enfield,12-17,Yes,2917.0,1511,51.8,1311,44.94,08/25/2021
11363,Enfield,18-24,Yes,3919.0,1915,48.86,1696,43.28,08/25/2021
11364,Enfield,25-44,Yes,12948.0,6605,51.01,5958,46.01,08/25/2021
11365,Enfield,45-64,Yes,12806.0,8839,69.02,8343,65.15,08/25/2021
11366,Enfield,65+,Yes,6727.0,6454,95.94,6212,92.34,08/25/2021
11367,Essex,12-17,No,488.0,308,63.11,272,55.74,08/25/2021
11368,Essex,18-24,No,395.0,369,93.42,321,81.27,08/25/2021
11369,Essex,25-44,No,1021.0,768,75.22,712,69.74,08/25/2021
11370,Essex,45-64,No,2360.0,1805,76.48,1740,73.73,08/25/2021
11371,Essex,65+,No,1711.0,1972,100.0,1894,100.0,08/25/2021
11372,Fairfield,12-17,No,6546.0,4667,71.3,4209,64.3,08/25/2021
11373,Fairfield,18-24,No,7570.0,4719,62.34,4119,54.41,08/25/2021
11374,Fairfield,25-44,No,12001.0,9731,81.08,9067,75.55,08/25/2021
11375,Fairfield,45-64,No,16983.0,15246,89.77,14645,86.23,08/25/2021
11376,Fairfield,65+,No,9292.0,9012,96.99,8662,93.22,08/25/2021
11377,Farmington,12-17,No,1972.0,1702,86.31,1543,78.25,08/25/2021
11378,Farmington,18-24,No,1911.0,1723,90.16,1576,82.47,08/25/2021
11379,Farmington,25-44,No,5815.0,5091,87.55,4757,81.81,08/25/2021
11380,Farmington,45-64,No,7913.0,6608,83.51,6339,80.11,08/25/2021
11381,Farmington,65+,No,4759.0,5144,100.0,4956,100.0,08/25/2021
11382,Franklin,12-17,No,154.0,65,42.21,52,33.77,08/25/2021
11383,Franklin,18-24,No,157.0,97,61.78,85,54.14,08/25/2021
11384,Franklin,25-44,No,433.0,258,59.58,232,53.58,08/25/2021
11385,Franklin,45-64,No,669.0,433,64.72,426,63.68,08/25/2021
11386,Franklin,65+,No,358.0,362,100.0,356,99.44,08/25/2021
11387,Glastonbury,12-17,No,3158.0,2458,77.83,2215,70.14,08/25/2021
11388,Glastonbury,18-24,No,2382.0,2355,98.87,2131,89.46,08/25/2021
11389,Glastonbury,25-44,No,7146.0,6263,87.64,5892,82.45,08/25/2021
11390,Glastonbury,45-64,No,11374.0,9276,81.55,8953,78.71,08/25/2021
11391,Glastonbury,65+,No,5766.0,6158,100.0,5945,100.0,08/25/2021
11392,Goshen,12-17,No,206.0,104,50.49,93,45.15,08/25/2021
11393,Goshen,18-24,No,191.0,111,58.12,103,53.93,08/25/2021
11394,Goshen,25-44,No,524.0,335,63.93,300,57.25,08/25/2021
11395,Goshen,45-64,No,1092.0,747,68.41,704,64.47,08/25/2021
11396,Goshen,65+,No,602.0,695,100.0,658,100.0,08/25/2021
11397,Granby,12-17,No,1036.0,662,63.9,588,56.76,08/25/2021
11398,Granby,18-24,No,781.0,652,83.48,601,76.95,08/25/2021
11399,Granby,25-44,No,2100.0,1481,70.52,1386,66.0,08/25/2021
11400,Granby,45-64,No,4055.0,2939,72.48,2839,70.01,08/25/2021
11401,Granby,65+,No,1824.0,2054,100.0,2003,100.0,08/25/2021
11402,Greenwich,12-17,No,5449.0,4967,91.15,4391,80.58,08/25/2021
11403,Greenwich,18-24,No,4037.0,3651,90.44,3150,78.03,08/25/2021
11404,Greenwich,25-44,No,13580.0,9731,71.66,8814,64.9,08/25/2021
11405,Greenwich,45-64,No,18950.0,16035,84.62,15185,80.13,08/25/2021
11406,Greenwich,65+,No,10466.0,9993,95.48,9421,90.02,08/25/2021
11407,Griswold,12-17,Yes,916.0,375,40.94,322,35.15,08/25/2021
11408,Griswold,18-24,Yes,1088.0,434,39.89,396,36.4,08/25/2021
11409,Griswold,25-44,Yes,3121.0,1389,44.5,1252,40.12,08/25/2021
11410,Griswold,45-64,Yes,3686.0,2398,65.06,2270,61.58,08/25/2021
11411,Griswold,65+,Yes,1480.0,1606,100.0,1561,100.0,08/25/2021
11412,Groton,12-17,Yes,2461.0,1397,56.77,1224,49.74,08/25/2021
11413,Groton,18-24,Yes,5755.0,1890,32.84,1694,29.44,08/25/2021
11414,Groton,25-44,Yes,10947.0,5887,53.78,5333,48.72,08/25/2021
11415,Groton,45-64,Yes,9135.0,6741,73.79,6444,70.54,08/25/2021
11416,Groton,65+,Yes,5974.0,5960,99.77,5781,96.77,08/25/2021
11417,Guilford,12-17,No,1838.0,1419,77.2,1267,68.93,08/25/2021
11418,Guilford,18-24,No,1289.0,1378,100.0,1253,97.21,08/25/2021
11419,Guilford,25-44,No,3973.0,3243,81.63,3019,75.99,08/25/2021
11420,Guilford,45-64,No,7595.0,5875,77.35,5672,74.68,08/25/2021
11421,Guilford,65+,No,4823.0,5139,100.0,5010,100.0,08/25/2021
11422,Haddam,12-17,No,648.0,471,72.69,418,64.51,08/25/2021
11423,Haddam,18-24,No,528.0,469,88.83,420,79.55,08/25/2021
11424,Haddam,25-44,No,1651.0,1281,77.59,1179,71.41,08/25/2021
11425,Haddam,45-64,No,2950.0,2243,76.03,2144,72.68,08/25/2021
11426,Haddam,65+,No,1411.0,1684,100.0,1623,100.0,08/25/2021
11427,Hamden,12-17,No,5123.0,2518,49.15,2169,42.34,08/25/2021
11428,Hamden,18-24,No,9012.0,3711,41.18,3228,35.82,08/25/2021
11429,Hamden,25-44,No,14522.0,10355,71.31,9502,65.43,08/25/2021
11430,Hamden,45-64,No,15611.0,12625,80.87,12030,77.06,08/25/2021
11431,Hamden,65+,No,9807.0,10046,100.0,9707,98.98,08/25/2021
11432,Hampton,12-17,No,119.0,46,38.66,42,35.29,08/25/2021
11433,Hampton,18-24,No,127.0,73,57.48,60,47.24,08/25/2021
11434,Hampton,25-44,No,402.0,184,45.77,161,40.05,08/25/2021
11435,Hampton,45-64,No,740.0,406,54.86,387,52.3,08/25/2021
11436,Hampton,65+,No,304.0,386,100.0,376,100.0,08/25/2021
11437,Hartford,12-17,Yes,11255.0,4195,37.27,3168,28.15,08/25/2021
11438,Hartford,18-24,Yes,17245.0,6404,37.14,5170,29.98,08/25/2021
11439,Hartford,25-44,Yes,35901.0,18876,52.58,15829,44.09,08/25/2021
11440,Hartford,45-64,Yes,27931.0,20463,73.26,18185,65.11,08/25/2021
11441,Hartford,65+,Yes,11937.0,11605,97.22,10572,88.56,08/25/2021
11442,Hartland,12-17,No,166.0,87,52.41,75,45.18,08/25/2021
11443,Hartland,18-24,No,152.0,82,53.95,76,50.0,08/25/2021
11444,Hartland,25-44,No,394.0,201,51.02,180,45.69,08/25/2021
11445,Hartland,45-64,No,805.0,478,59.38,445,55.28,08/25/2021
11446,Hartland,65+,No,339.0,375,100.0,361,100.0,08/25/2021
11447,Harwinton,12-17,No,422.0,270,63.98,246,58.29,08/25/2021
11448,Harwinton,18-24,No,400.0,241,60.25,218,54.5,08/25/2021
11449,Harwinton,25-44,No,978.0,661,67.59,606,61.96,08/25/2021
11450,Harwinton,45-64,No,2011.0,1297,64.5,1240,61.66,08/25/2021
11451,Harwinton,65+,No,1071.0,1096,100.0,1069,99.81,08/25/2021
11452,Hebron,12-17,No,1046.0,508,48.57,457,43.69,08/25/2021
11453,Hebron,18-24,No,811.0,663,81.75,608,74.97,08/25/2021
11454,Hebron,25-44,No,1846.0,1331,72.1,1246,67.5,08/25/2021
11455,Hebron,45-64,No,3307.0,2478,74.93,2390,72.27,08/25/2021
11456,Hebron,65+,No,1272.0,1565,100.0,1513,100.0,08/25/2021
11457,Kent,12-17,No,175.0,155,88.57,127,72.57,08/25/2021
11458,Kent,18-24,No,142.0,169,100.0,133,93.66,08/25/2021
11459,Kent,25-44,No,511.0,453,88.65,406,79.45,08/25/2021
11460,Kent,45-64,No,1072.0,785,73.23,746,69.59,08/25/2021
11461,Kent,65+,No,689.0,746,100.0,718,100.0,08/25/2021
11462,Killingly,12-17,Yes,1219.0,492,40.36,410,33.63,08/25/2021
11463,Killingly,18-24,Yes,1316.0,635,48.25,559,42.48,08/25/2021
11464,Killingly,25-44,Yes,4553.0,2064,45.33,1859,40.83,08/25/2021
11465,Killingly,45-64,Yes,5032.0,3190,63.39,3024,60.1,08/25/2021
11466,Killingly,65+,Yes,2753.0,2776,100.0,2681,97.38,08/25/2021
11467,Killingworth,12-17,No,573.0,318,55.5,286,49.91,08/25/2021
11468,Killingworth,18-24,No,427.0,393,92.04,350,81.97,08/25/2021
11469,Killingworth,25-44,No,1026.0,776,75.63,729,71.05,08/25/2021
11470,Killingworth,45-64,No,2494.0,1697,68.04,1639,65.72,08/25/2021
11471,Killingworth,65+,No,1253.0,1361,100.0,1315,100.0,08/25/2021
11472,Lebanon,12-17,No,600.0,268,44.67,243,40.5,08/25/2021
11473,Lebanon,18-24,No,585.0,382,65.3,340,58.12,08/25/2021
11474,Lebanon,25-44,No,1652.0,979,59.26,912,55.21,08/25/2021
11475,Lebanon,45-64,No,2495.0,1738,69.66,1669,66.89,08/25/2021
11476,Lebanon,65+,No,1056.0,1180,100.0,1151,100.0,08/25/2021
11477,Ledyard,12-17,No,1237.0,708,57.24,619,50.04,08/25/2021
11478,Ledyard,18-24,No,1187.0,760,64.03,677,57.03,08/25/2021
11479,Ledyard,25-44,No,3798.0,2462,64.82,2265,59.64,08/25/2021
11480,Ledyard,45-64,No,4428.0,3008,67.93,2883,65.11,08/25/2021
11481,Ledyard,65+,No,2268.0,2330,100.0,2279,100.0,08/25/2021
11482,Lisbon,12-17,No,352.0,157,44.6,133,37.78,08/25/2021
11483,Lisbon,18-24,No,414.0,208,50.24,186,44.93,08/25/2021
11484,Lisbon,25-44,No,893.0,523,58.57,481,53.86,08/25/2021
11485,Lisbon,45-64,No,1503.0,990,65.87,950,63.21,08/25/2021
11486,Lisbon,65+,No,716.0,672,93.85,655,91.48,08/25/2021
11487,Litchfield,12-17,No,641.0,419,65.37,361,56.32,08/25/2021
11488,Litchfield,18-24,No,611.0,443,72.5,400,65.47,08/25/2021
11489,Litchfield,25-44,No,1414.0,1016,71.85,945,66.83,08/25/2021
11490,Litchfield,45-64,No,2804.0,1956,69.76,1838,65.55,08/25/2021
11491,Litchfield,65+,No,1918.0,1887,98.38,1792,93.43,08/25/2021
11492,Lyme,12-17,No,152.0,106,69.74,100,65.79,08/25/2021
11493,Lyme,18-24,No,144.0,129,89.58,119,82.64,08/25/2021
11494,Lyme,25-44,No,318.0,296,93.08,277,87.11,08/25/2021
11495,Lyme,45-64,No,896.0,698,77.9,674,75.22,08/25/2021
11496,Lyme,65+,No,646.0,709,100.0,693,100.0,08/25/2021
11497,Madison,12-17,No,1808.0,1249,69.08,1132,62.61,08/25/2021
11498,Madison,18-24,No,1202.0,1318,100.0,1184,98.5,08/25/2021
11499,Madison,25-44,No,2805.0,2577,91.87,2378,84.78,08/25/2021
11500,Madison,45-64,No,6369.0,5035,79.05,4880,76.62,08/25/2021
11501,Madison,65+,No,3777.0,3934,100.0,3848,100.0,08/25/2021
11502,Manchester,12-17,Yes,3748.0,2322,61.95,1956,52.19,08/25/2021
11503,Manchester,18-24,Yes,4922.0,2948,59.89,2594,52.7,08/25/2021
11504,Manchester,25-44,Yes,18151.0,12416,68.4,11321,62.37,08/25/2021
11505,Manchester,45-64,Yes,14827.0,11497,77.54,10795,72.81,08/25/2021
11506,Manchester,65+,Yes,8122.0,8161,100.0,7813,96.2,08/25/2021
11507,Mansfield,12-17,No,1031.0,671,65.08,604,58.58,08/25/2021
11508,Mansfield,18-24,No,14549.0,1581,10.87,1409,9.68,08/25/2021
11509,Mansfield,25-44,No,2716.0,2192,80.71,2055,75.66,08/25/2021
11510,Mansfield,45-64,No,3162.0,2553,80.74,2458,77.74,08/25/2021
11511,Mansfield,65+,No,2154.0,2314,100.0,2245,100.0,08/25/2021
11512,Marlborough,12-17,No,533.0,361,67.73,320,60.04,08/25/2021
11513,Marlborough,18-24,No,413.0,380,92.01,357,86.44,08/25/2021
11514,Marlborough,25-44,No,1422.0,999,70.25,933,65.61,08/25/2021
11515,Marlborough,45-64,No,2144.0,1533,71.5,1485,69.26,08/25/2021
11516,Marlborough,65+,No,994.0,1115,100.0,1073,100.0,08/25/2021
11517,Meriden,12-17,Yes,4720.0,2811,59.56,2275,48.2,08/25/2021
11518,Meriden,18-24,Yes,5221.0,3209,61.46,2756,52.79,08/25/2021
11519,Meriden,25-44,Yes,16695.0,10670,63.91,9454,56.63,08/25/2021
11520,Meriden,45-64,Yes,16041.0,12830,79.98,12026,74.97,08/25/2021
11521,Meriden,65+,Yes,8458.0,8108,95.86,7765,91.81,08/25/2021
11522,Middlebury,12-17,No,658.0,478,72.64,422,64.13,08/25/2021
11523,Middlebury,18-24,No,502.0,466,92.83,428,85.26,08/25/2021
11524,Middlebury,25-44,No,1554.0,1144,73.62,1073,69.05,08/25/2021
11525,Middlebury,45-64,No,2377.0,1917,80.65,1829,76.95,08/25/2021
11526,Middlebury,65+,No,1465.0,1575,100.0,1516,100.0,08/25/2021
11527,Middlefield,12-17,No,379.0,200,52.77,184,48.55,08/25/2021
11528,Middlefield,18-24,No,336.0,220,65.48,202,60.12,08/25/2021
11529,Middlefield,25-44,No,863.0,615,71.26,568,65.82,08/25/2021
11530,Middlefield,45-64,No,1563.0,1143,73.13,1101,70.44,08/25/2021
11531,Middlefield,65+,No,797.0,832,100.0,810,100.0,08/25/2021
11532,Middletown,12-17,Yes,3395.0,1860,54.79,1561,45.98,08/25/2021
11533,Middletown,18-24,Yes,5978.0,4334,72.5,3969,66.39,08/25/2021
11534,Middletown,25-44,Yes,12692.0,9473,74.64,8709,68.62,08/25/2021
11535,Middletown,45-64,Yes,12488.0,10279,82.31,9734,77.95,08/25/2021
11536,Middletown,65+,Yes,6826.0,7023,100.0,6689,97.99,08/25/2021
11537,Milford,12-17,Yes,3536.0,2178,61.6,1931,54.61,08/25/2021
11538,Milford,18-24,Yes,3630.0,2892,79.67,2648,72.95,08/25/2021
11539,Milford,25-44,Yes,13453.0,9640,71.66,8963,66.62,08/25/2021
11540,Milford,45-64,Yes,16872.0,13025,77.2,12492,74.04,08/25/2021
11541,Milford,65+,Yes,9703.0,9635,99.3,9350,96.36,08/25/2021
11542,Monroe,12-17,No,1906.0,1237,64.9,1099,57.66,08/25/2021
11543,Monroe,18-24,No,1667.0,1277,76.6,1136,68.15,08/25/2021
11544,Monroe,25-44,No,3908.0,3104,79.43,2863,73.26,08/25/2021
11545,Monroe,45-64,No,6692.0,4873,72.82,4629,69.17,08/25/2021
11546,Monroe,65+,No,2960.0,2980,100.0,2889,97.6,08/25/2021
11547,Montville,12-17,Yes,1382.0,707,51.16,615,44.5,08/25/2021
11548,Montville,18-24,Yes,1837.0,812,44.2,747,40.66,08/25/2021
11549,Montville,25-44,Yes,5470.0,2720,49.73,2474,45.23,08/25/2021
11550,Montville,45-64,Yes,5607.0,3819,68.11,3618,64.53,08/25/2021
11551,Montville,65+,Yes,3033.0,2793,92.09,2716,89.55,08/25/2021
11552,Morris,12-17,No,196.0,74,37.76,67,34.18,08/25/2021
11553,Morris,18-24,No,180.0,147,81.67,127,70.56,08/25/2021
11554,Morris,25-44,No,405.0,282,69.63,257,63.46,08/25/2021
11555,Morris,45-64,No,871.0,522,59.93,493,56.6,08/25/2021
11556,Morris,65+,No,415.0,433,100.0,409,98.55,08/25/2021
11557,Naugatuck,12-17,No,2392.0,1264,52.84,1039,43.44,08/25/2021
11558,Naugatuck,18-24,No,2739.0,1656,60.46,1447,52.83,08/25/2021
11559,Naugatuck,25-44,No,8728.0,5241,60.05,4703,53.88,08/25/2021
11560,Naugatuck,45-64,No,9236.0,6592,71.37,6166,66.76,08/25/2021
11561,Naugatuck,65+,No,4117.0,4071,98.88,3892,94.53,08/25/2021
11562,New Britain,12-17,Yes,5981.0,2321,38.81,1831,30.61,08/25/2021
11563,New Britain,18-24,Yes,9954.0,3521,35.37,2936,29.5,08/25/2021
11564,New Britain,25-44,Yes,20189.0,11726,58.08,10240,50.72,08/25/2021
11565,New Britain,45-64,Yes,16700.0,12431,74.44,11436,68.48,08/25/2021
11566,New Britain,65+,Yes,8658.0,7902,91.27,7542,87.11,08/25/2021
11567,New Canaan,12-17,No,2386.0,2205,92.41,1923,80.6,08/25/2021
11568,New Canaan,18-24,No,1394.0,1401,100.0,1186,85.08,08/25/2021
11569,New Canaan,25-44,No,3209.0,3243,100.0,3000,93.49,08/25/2021
11570,New Canaan,45-64,No,6587.0,5746,87.23,5374,81.58,08/25/2021
11571,New Canaan,65+,No,3081.0,3090,100.0,2877,93.38,08/25/2021
11572,New Fairfield,12-17,No,1471.0,785,53.37,651,44.26,08/25/2021
11573,New Fairfield,18-24,No,1202.0,955,79.45,859,71.46,08/25/2021
11574,New Fairfield,25-44,No,2715.0,1698,62.54,1534,56.5,08/25/2021
11575,New Fairfield,45-64,No,4814.0,3326,69.09,3148,65.39,08/25/2021
11576,New Fairfield,65+,No,2004.0,2166,100.0,2108,100.0,08/25/2021
11577,New Hartford,12-17,No,578.0,278,48.1,255,44.12,08/25/2021
11578,New Hartford,18-24,No,528.0,368,69.7,339,64.2,08/25/2021
11579,New Hartford,25-44,No,1411.0,895,63.43,825,58.47,08/25/2021
11580,New Hartford,45-64,No,2411.0,1612,66.86,1538,63.79,08/25/2021
11581,New Hartford,65+,No,1028.0,1266,100.0,1235,100.0,08/25/2021
11582,New Haven,12-17,Yes,10932.0,5037,46.08,3894,35.62,08/25/2021
11583,New Haven,18-24,Yes,19632.0,9775,49.79,8454,43.06,08/25/2021
11584,New Haven,25-44,Yes,41214.0,28891,70.1,25736,62.44,08/25/2021
11585,New Haven,45-64,Yes,26423.0,21007,79.5,19435,73.55,08/25/2021
11586,New Haven,65+,Yes,12676.0,11611,91.6,11104,87.6,08/25/2021
11587,New London,12-17,Yes,2437.0,957,39.27,774,31.76,08/25/2021
11588,New London,18-24,Yes,5477.0,2037,37.19,1757,32.08,08/25/2021
11589,New London,25-44,Yes,7121.0,4570,64.18,4030,56.59,08/25/2021
11590,New London,45-64,Yes,6006.0,4873,81.14,4546,75.69,08/25/2021
11591,New London,65+,Yes,2944.0,3067,100.0,2928,99.46,08/25/2021
11592,New Milford,12-17,No,2269.0,1436,63.29,1230,54.21,08/25/2021
11593,New Milford,18-24,No,2305.0,1616,70.11,1455,63.12,08/25/2021
11594,New Milford,25-44,No,6295.0,4393,69.79,4026,63.96,08/25/2021
11595,New Milford,45-64,No,9016.0,6997,77.61,6608,73.29,08/25/2021
11596,New Milford,65+,No,3969.0,4461,100.0,4290,100.0,08/25/2021
11597,Newington,12-17,No,2102.0,1188,56.52,1019,48.48,08/25/2021
11598,Newington,18-24,No,2456.0,1663,67.71,1518,61.81,08/25/2021
11599,Newington,25-44,No,7547.0,5611,74.35,5243,69.47,08/25/2021
11600,Newington,45-64,No,8866.0,7316,82.52,6987,78.81,08/25/2021
11601,Newington,65+,No,5999.0,5785,96.43,5619,93.67,08/25/2021
11602,Newtown,12-17,No,2878.0,1903,66.12,1721,59.8,08/25/2021
11603,Newtown,18-24,No,2308.0,1922,83.28,1731,75.0,08/25/2021
11604,Newtown,25-44,No,5312.0,4135,77.84,3826,72.03,08/25/2021
