,City,status,Number,rpt_date
637,Holdenville,Active,22,01/11/2022
638,Holdenville,Deceased,26,01/11/2022
639,Holdenville,Recovered*,956,01/11/2022
640,Hollis,Active,9,01/11/2022
641,Hollis,Deceased,9,01/11/2022
642,Hollis,Recovered*,356,01/11/2022
643,Hollister,Deceased,1 to 4,01/11/2022
644,Hollister,Recovered*,1 to 4,01/11/2022
645,Hominy,Active,22,01/11/2022
646,Hominy,Deceased,11,01/11/2022
647,Hominy,Recovered*,1053,01/11/2022
648,Hooker,Active,24,01/11/2022
649,Hooker,Recovered*,446,01/11/2022
650,Horntown,Recovered*,1 to 4,01/11/2022
651,Howe,Active,16,01/11/2022
652,Howe,Deceased,1 to 4,01/11/2022
653,Howe,Recovered*,465,01/11/2022
654,Hugo,Active,83,01/11/2022
655,Hugo,Deceased,36,01/11/2022
656,Hugo,Recovered*,1558,01/11/2022
657,Hulbert,Active,77,01/11/2022
658,Hulbert,Deceased,13,01/11/2022
659,Hulbert,Recovered*,925,01/11/2022
660,Hunter,Active,1 to 4,01/11/2022
661,Hunter,Deceased,1 to 4,01/11/2022
662,Hunter,Recovered*,46,01/11/2022
663,Hydro,Active,20,01/11/2022
664,Hydro,Deceased,11,01/11/2022
665,Hydro,Recovered*,348,01/11/2022
666,Idabel,Active,182,01/11/2022
667,Idabel,Deceased,40,01/11/2022
668,Idabel,Recovered*,1865,01/11/2022
669,Indiahoma,Active,21,01/11/2022
670,Indiahoma,Deceased,5,01/11/2022
671,Indiahoma,Recovered*,247,01/11/2022
672,Indianola,Active,1 to 4,01/11/2022
673,Indianola,Recovered*,105,01/11/2022
674,Inola,Active,47,01/11/2022
675,Inola,Deceased,18,01/11/2022
676,Inola,Recovered*,1205,01/11/2022
677,Jay,Active,112,01/11/2022
678,Jay,Deceased,34,01/11/2022
679,Jay,Recovered*,1872,01/11/2022
680,Jenks,Active,376,01/11/2022
681,Jenks,Deceased,45,01/11/2022
682,Jenks,Recovered*,4303,01/11/2022
683,Jennings,Active,14,01/11/2022
684,Jennings,Deceased,6,01/11/2022
685,Jennings,Recovered*,343,01/11/2022
686,Jet,Active,6,01/11/2022
687,Jet,Deceased,1 to 4,01/11/2022
688,Jet,Recovered*,73,01/11/2022
689,Jones,Active,106,01/11/2022
690,Jones,Deceased,22,01/11/2022
691,Jones,Recovered*,962,01/11/2022
692,Kansas,Active,36,01/11/2022
693,Kansas,Deceased,8,01/11/2022
694,Kansas,Recovered*,646,01/11/2022
695,Kaw City,Active,1 to 4,01/11/2022
696,Kaw City,Deceased,1 to 4,01/11/2022
697,Kaw City,Recovered*,121,01/11/2022
698,Kellyville,Active,28,01/11/2022
699,Kellyville,Deceased,8,01/11/2022
700,Kellyville,Recovered*,542,01/11/2022
701,Kemp,Recovered*,10,01/11/2022
702,Kendrick,Active,1 to 4,01/11/2022
703,Kendrick,Recovered*,1 to 4,01/11/2022
704,Kenefic,Active,1 to 4,01/11/2022
705,Kenefic,Deceased,1 to 4,01/11/2022
706,Kenefic,Recovered*,103,01/11/2022
707,Keota,Active,6,01/11/2022
708,Keota,Recovered*,377,01/11/2022
709,Ketchum,Active,1 to 4,01/11/2022
710,Ketchum,Deceased,1 to 4,01/11/2022
711,Ketchum,Recovered*,107,01/11/2022
712,Keyes,Active,12,01/11/2022
713,Keyes,Deceased,1 to 4,01/11/2022
714,Keyes,Recovered*,76,01/11/2022
715,Kiefer,Active,25,01/11/2022
716,Kiefer,Deceased,7,01/11/2022
717,Kiefer,Recovered*,541,01/11/2022
718,Kingfisher,Active,77,01/11/2022
719,Kingfisher,Deceased,28,01/11/2022
720,Kingfisher,Recovered*,1141,01/11/2022
721,Kingston,Active,148,01/11/2022
722,Kingston,Deceased,17,01/11/2022
723,Kingston,Recovered*,1371,01/11/2022
724,Kinta,Active,1 to 4,01/11/2022
725,Kinta,Deceased,6,01/11/2022
726,Kinta,Recovered*,119,01/11/2022
727,Kiowa,Active,12,01/11/2022
728,Kiowa,Deceased,1 to 4,01/11/2022
729,Kiowa,Recovered*,233,01/11/2022
730,Knowles,Active,1 to 4,01/11/2022
731,Konawa,Active,30,01/11/2022
732,Konawa,Deceased,15,01/11/2022
733,Konawa,Recovered*,547,01/11/2022
734,Krebs,Active,21,01/11/2022
735,Krebs,Deceased,7,01/11/2022
736,Krebs,Recovered*,238,01/11/2022
737,Kremlin,Active,1 to 4,01/11/2022
738,Kremlin,Recovered*,71,01/11/2022
739,Lahoma,Active,8,01/11/2022
740,Lahoma,Deceased,6,01/11/2022
741,Lahoma,Recovered*,187,01/11/2022
742,Lake Aluma,Recovered*,1 to 4,01/11/2022
743,Lamar,Deceased,1 to 4,01/11/2022
744,Lamar,Recovered*,35,01/11/2022
745,Lamont,Active,5,01/11/2022
746,Lamont,Deceased,1 to 4,01/11/2022
747,Lamont,Recovered*,93,01/11/2022
748,Langley,Active,6,01/11/2022
749,Langley,Deceased,1 to 4,01/11/2022
750,Langley,Recovered*,139,01/11/2022
751,Langston,Active,8,01/11/2022
752,Langston,Deceased,1 to 4,01/11/2022
753,Langston,Recovered*,85,01/11/2022
754,Laverne,Active,15,01/11/2022
755,Laverne,Deceased,1 to 4,01/11/2022
756,Laverne,Recovered*,292,01/11/2022
757,Lawton,Active,1390,01/11/2022
758,Lawton,Deceased,278,01/11/2022
759,Lawton,Recovered*,13623,01/11/2022
760,Le Flore,Recovered*,1 to 4,01/11/2022
761,Leedey,Active,1 to 4,01/11/2022
762,Leedey,Deceased,7,01/11/2022
763,Leedey,Recovered*,165,01/11/2022
764,Lehigh,Active,1 to 4,01/11/2022
765,Lehigh,Recovered*,83,01/11/2022
766,Lenapah,Active,9,01/11/2022
767,Lenapah,Deceased,1 to 4,01/11/2022
768,Lenapah,Recovered*,111,01/11/2022
769,Leon,Active,1 to 4,01/11/2022
770,Leon,Recovered*,40,01/11/2022
771,Lexington,Active,114,01/11/2022
772,Lexington,Deceased,36,01/11/2022
773,Lexington,Recovered*,1695,01/11/2022
774,Liberty,Recovered*,1 to 4,01/11/2022
775,Lindsay,Active,89,01/11/2022
776,Lindsay,Deceased,25,01/11/2022
777,Lindsay,Recovered*,1155,01/11/2022
778,Loco,Active,6,01/11/2022
779,Loco,Deceased,1 to 4,01/11/2022
780,Loco,Recovered*,80,01/11/2022
781,Locust Grove,Active,85,01/11/2022
782,Locust Grove,Deceased,15,01/11/2022
783,Locust Grove,Recovered*,1296,01/11/2022
784,Lone Grove,Active,44,01/11/2022
785,Lone Grove,Deceased,15,01/11/2022
786,Lone Grove,Recovered*,761,01/11/2022
787,Lone Wolf,Active,1 to 4,01/11/2022
788,Lone Wolf,Recovered*,89,01/11/2022
789,Longdale,Active,6,01/11/2022
790,Longdale,Deceased,1 to 4,01/11/2022
791,Longdale,Recovered*,116,01/11/2022
792,Lookeba,Active,1 to 4,01/11/2022
793,Lookeba,Deceased,5,01/11/2022
794,Lookeba,Recovered*,118,01/11/2022
795,Loveland,Recovered*,7,01/11/2022
796,Loyal,Active,1 to 4,01/11/2022
797,Loyal,Deceased,1 to 4,01/11/2022
798,Loyal,Recovered*,57,01/11/2022
799,Luther,Active,63,01/11/2022
800,Luther,Deceased,10,01/11/2022
801,Luther,Recovered*,634,01/11/2022
802,Macomb,Active,16,01/11/2022
803,Macomb,Deceased,1 to 4,01/11/2022
804,Macomb,Recovered*,304,01/11/2022
805,Madill,Active,183,01/11/2022
806,Madill,Deceased,14,01/11/2022
807,Madill,Recovered*,1580,01/11/2022
808,Manchester,Active,1 to 4,01/11/2022
809,Manchester,Recovered*,21,01/11/2022
810,Mangum,Active,41,01/11/2022
811,Mangum,Deceased,19,01/11/2022
812,Mangum,Recovered*,550,01/11/2022
813,Manitou,Recovered*,22,01/11/2022
814,Mannford,Active,65,01/11/2022
815,Mannford,Deceased,38,01/11/2022
816,Mannford,Recovered*,1306,01/11/2022
817,Mannsville,Active,16,01/11/2022
818,Mannsville,Deceased,5,01/11/2022
819,Mannsville,Recovered*,214,01/11/2022
820,Maramec,Active,5,01/11/2022
821,Maramec,Recovered*,58,01/11/2022
822,Marble City,Active,8,01/11/2022
823,Marble City,Deceased,1 to 4,01/11/2022
824,Marble City,Recovered*,110,01/11/2022
825,Marietta,Active,113,01/11/2022
826,Marietta,Deceased,24,01/11/2022
827,Marietta,Recovered*,1360,01/11/2022
828,Marland,Active,1 to 4,01/11/2022
829,Marland,Deceased,1 to 4,01/11/2022
830,Marland,Recovered*,85,01/11/2022
831,Marlow,Active,64,01/11/2022
832,Marlow,Deceased,31,01/11/2022
833,Marlow,Recovered*,1713,01/11/2022
834,Marshall,Active,8,01/11/2022
835,Marshall,Deceased,1 to 4,01/11/2022
836,Marshall,Recovered*,52,01/11/2022
837,Martha,Active,1 to 4,01/11/2022
838,Martha,Deceased,1 to 4,01/11/2022
839,Martha,Recovered*,32,01/11/2022
840,Maud,Active,29,01/11/2022
841,Maud,Deceased,1 to 4,01/11/2022
842,Maud,Recovered*,301,01/11/2022
843,May,Recovered*,28,01/11/2022
844,Maysville,Active,23,01/11/2022
845,Maysville,Deceased,10,01/11/2022
846,Maysville,Recovered*,374,01/11/2022
847,McAlester,Active,246,01/11/2022
848,McAlester,Deceased,116,01/11/2022
849,McAlester,Recovered*,4907,01/11/2022
850,McCurtain,Active,6,01/11/2022
851,McCurtain,Deceased,1 to 4,01/11/2022
852,McCurtain,Recovered*,162,01/11/2022
853,McLoud,Active,168,01/11/2022
854,McLoud,Deceased,32,01/11/2022
855,McLoud,Recovered*,1910,01/11/2022
856,Mead,Active,49,01/11/2022
857,Mead,Deceased,7,01/11/2022
858,Mead,Recovered*,555,01/11/2022
859,Medford,Active,11,01/11/2022
860,Medford,Deceased,1 to 4,01/11/2022
861,Medford,Recovered*,239,01/11/2022
862,Medicine Park,Active,5,01/11/2022
863,Medicine Park,Deceased,1 to 4,01/11/2022
864,Medicine Park,Recovered*,41,01/11/2022
865,Meeker,Active,60,01/11/2022
866,Meeker,Deceased,25,01/11/2022
867,Meeker,Recovered*,741,01/11/2022
868,Meno,Active,1 to 4,01/11/2022
869,Meno,Recovered*,77,01/11/2022
870,Meridian,Active,1 to 4,01/11/2022
871,Meridian,Deceased,1 to 4,01/11/2022
872,Meridian,Recovered*,39,01/11/2022
873,Miami,Active,138,01/11/2022
874,Miami,Deceased,53,01/11/2022
875,Miami,Recovered*,3615,01/11/2022
876,Midwest City,Active,727,01/11/2022
877,Midwest City,Deceased,27,01/11/2022
878,Midwest City,Recovered*,1520,01/11/2022
879,Milburn,Active,22,01/11/2022
880,Milburn,Deceased,1 to 4,01/11/2022
881,Milburn,Recovered*,217,01/11/2022
882,Mill Creek,Active,10,01/11/2022
883,Mill Creek,Deceased,1 to 4,01/11/2022
884,Mill Creek,Recovered*,147,01/11/2022
885,Millerton,Active,1 to 4,01/11/2022
886,Millerton,Deceased,1 to 4,01/11/2022
887,Millerton,Recovered*,49,01/11/2022
888,Minco,Active,19,01/11/2022
889,Minco,Deceased,5,01/11/2022
890,Minco,Recovered*,504,01/11/2022
891,Moffett,Active,1 to 4,01/11/2022
892,Moffett,Recovered*,7,01/11/2022
893,Moore,Active,1527,01/11/2022
894,Moore,Deceased,114,01/11/2022
895,Moore,Recovered*,10677,01/11/2022
896,Mooreland,Active,12,01/11/2022
897,Mooreland,Deceased,6,01/11/2022
898,Mooreland,Recovered*,296,01/11/2022
899,Morris,Active,23,01/11/2022
900,Morris,Deceased,15,01/11/2022
901,Morris,Recovered*,603,01/11/2022
902,Morrison,Active,12,01/11/2022
903,Morrison,Deceased,1 to 4,01/11/2022
904,Morrison,Recovered*,277,01/11/2022
905,Mounds,Active,74,01/11/2022
906,Mounds,Deceased,21,01/11/2022
907,Mounds,Recovered*,1195,01/11/2022
908,Mountain Park,Active,1 to 4,01/11/2022
909,Mountain Park,Deceased,1 to 4,01/11/2022
910,Mountain Park,Recovered*,68,01/11/2022
911,Mountain View,Active,7,01/11/2022
912,Mountain View,Deceased,5,01/11/2022
913,Mountain View,Recovered*,154,01/11/2022
914,Muldrow,Active,66,01/11/2022
915,Muldrow,Deceased,17,01/11/2022
916,Muldrow,Recovered*,1907,01/11/2022
917,Mulhall,Active,1 to 4,01/11/2022
918,Mulhall,Recovered*,147,01/11/2022
919,Muskogee,Active,451,01/11/2022
920,Muskogee,Deceased,208,01/11/2022
921,Muskogee,Recovered*,8332,01/11/2022
922,Mustang,Active,367,01/11/2022
923,Mustang,Deceased,76,01/11/2022
924,Mustang,Recovered*,4319,01/11/2022
925,Mutual,Active,1 to 4,01/11/2022
926,Mutual,Recovered*,61,01/11/2022
927,Nash,Active,1 to 4,01/11/2022
928,Nash,Deceased,1 to 4,01/11/2022
929,Nash,Recovered*,75,01/11/2022
930,New Cordell,Active,31,01/11/2022
931,New Cordell,Deceased,9,01/11/2022
932,New Cordell,Recovered*,524,01/11/2022
933,Newcastle,Active,204,01/11/2022
934,Newcastle,Deceased,18,01/11/2022
935,Newcastle,Recovered*,1988,01/11/2022
936,Newkirk,Active,49,01/11/2022
937,Newkirk,Deceased,9,01/11/2022
938,Newkirk,Recovered*,721,01/11/2022
939,Nichols Hills,Active,73,01/11/2022
940,Nichols Hills,Deceased,1 to 4,01/11/2022
941,Nichols Hills,Recovered*,543,01/11/2022
942,Nicoma Park,Active,6,01/11/2022
943,Nicoma Park,Deceased,1 to 4,01/11/2022
944,Nicoma Park,Recovered*,56,01/11/2022
945,Ninnekah,Active,24,01/11/2022
946,Ninnekah,Deceased,8,01/11/2022
947,Ninnekah,Recovered*,281,01/11/2022
948,Noble,Active,256,01/11/2022
949,Noble,Deceased,35,01/11/2022
950,Noble,Recovered*,2232,01/11/2022
951,Norge,Recovered*,1 to 4,01/11/2022
952,Norman,Active,3232,01/11/2022
953,Norman,Deceased,261,01/11/2022
954,Norman,Recovered*,21434,01/11/2022
955,North Miami,Active,1 to 4,01/11/2022
956,North Miami,Recovered*,60,01/11/2022
957,Nowata,Active,45,01/11/2022
958,Nowata,Deceased,19,01/11/2022
959,Nowata,Recovered*,1177,01/11/2022
960,Oakland,Active,1 to 4,01/11/2022
961,Oakland,Recovered*,1 to 4,01/11/2022
962,Oaks,Active,8,01/11/2022
963,Oaks,Deceased,1 to 4,01/11/2022
964,Oaks,Recovered*,147,01/11/2022
965,Oakwood,Active,1 to 4,01/11/2022
966,Oakwood,Deceased,1 to 4,01/11/2022
967,Oakwood,Recovered*,38,01/11/2022
968,Ochelata,Active,10,01/11/2022
969,Ochelata,Deceased,9,01/11/2022
970,Ochelata,Recovered*,384,01/11/2022
971,Oilton,Active,1 to 4,01/11/2022
972,Oilton,Deceased,9,01/11/2022
973,Oilton,Recovered*,194,01/11/2022
974,Okarche,Active,15,01/11/2022
975,Okarche,Deceased,6,01/11/2022
976,Okarche,Recovered*,322,01/11/2022
977,Okay,Active,8,01/11/2022
978,Okay,Deceased,1 to 4,01/11/2022
979,Okay,Recovered*,108,01/11/2022
980,Okeene,Active,14,01/11/2022
981,Okeene,Deceased,6,01/11/2022
982,Okeene,Recovered*,308,01/11/2022
983,Okemah,Active,94,01/11/2022
984,Okemah,Deceased,23,01/11/2022
985,Okemah,Recovered*,1211,01/11/2022
986,Oklahoma City,Active,11530,01/11/2022
987,Oklahoma City,Deceased,1633,01/11/2022
988,Oklahoma City,Recovered*,95995,01/11/2022
989,Oklahoma County,Active,1 to 4,01/11/2022
990,Oklahoma County,Recovered*,1 to 4,01/11/2022
991,Okmulgee,Active,136,01/11/2022
992,Okmulgee,Deceased,69,01/11/2022
993,Okmulgee,Recovered*,2798,01/11/2022
994,Oktaha,Active,15,01/11/2022
995,Oktaha,Deceased,8,01/11/2022
996,Oktaha,Recovered*,255,01/11/2022
997,Olustee,Active,1 to 4,01/11/2022
998,Olustee,Recovered*,136,01/11/2022
999,Oologah,Active,51,01/11/2022
1000,Oologah,Deceased,10,01/11/2022
1001,Oologah,Recovered*,847,01/11/2022
1002,Optima,Active,1 to 4,01/11/2022
1003,Optima,Recovered*,39,01/11/2022
1004,Orlando,Active,5,01/11/2022
1005,Orlando,Deceased,1 to 4,01/11/2022
1006,Orlando,Recovered*,86,01/11/2022
1007,Osage,Active,1 to 4,01/11/2022
1008,Osage,Deceased,1 to 4,01/11/2022
1009,Osage,Recovered*,70,01/11/2022
1010,Owasso,Active,608,01/11/2022
1011,Owasso,Deceased,139,01/11/2022
1012,Owasso,Recovered*,8654,01/11/2022
1013,Paden,Active,13,01/11/2022
1014,Paden,Deceased,1 to 4,01/11/2022
1015,Paden,Recovered*,309,01/11/2022
1016,Panama,Active,11,01/11/2022
1017,Panama,Deceased,1 to 4,01/11/2022
1018,Panama,Recovered*,269,01/11/2022
1019,Paoli,Active,1 to 4,01/11/2022
1020,Paoli,Deceased,1 to 4,01/11/2022
1021,Paoli,Recovered*,299,01/11/2022
1022,Paradise Hill,Recovered*,1 to 4,01/11/2022
1023,Pauls Valley,Active,73,01/11/2022
1024,Pauls Valley,Deceased,43,01/11/2022
1025,Pauls Valley,Recovered*,1735,01/11/2022
1026,Pawhuska,Active,48,01/11/2022
1027,Pawhuska,Deceased,15,01/11/2022
1028,Pawhuska,Recovered*,850,01/11/2022
1029,Pawnee,Active,81,01/11/2022
1030,Pawnee,Deceased,27,01/11/2022
1031,Pawnee,Recovered*,722,01/11/2022
1032,Pensacola,Recovered*,1 to 4,01/11/2022
1033,Peoria,Active,1 to 4,01/11/2022
1034,Peoria,Recovered*,16,01/11/2022
1035,Perkins,Active,60,01/11/2022
1036,Perkins,Deceased,7,01/11/2022
1037,Perkins,Recovered*,918,01/11/2022
1038,Perry,Active,54,01/11/2022
1039,Perry,Deceased,22,01/11/2022
1040,Perry,Recovered*,1090,01/11/2022
1041,Phillips,Recovered*,1 to 4,01/11/2022
1042,Piedmont,Active,252,01/11/2022
1043,Piedmont,Deceased,13,01/11/2022
1044,Piedmont,Recovered*,2042,01/11/2022
1045,Pink,Recovered*,1 to 4,01/11/2022
1046,Pittsburg,Active,5,01/11/2022
1047,Pittsburg,Deceased,1 to 4,01/11/2022
1048,Pittsburg,Recovered*,118,01/11/2022
1049,Pocasset,Active,5,01/11/2022
1050,Pocasset,Deceased,1 to 4,01/11/2022
1051,Pocasset,Recovered*,98,01/11/2022
1052,Pocola,Active,27,01/11/2022
1053,Pocola,Deceased,7,01/11/2022
1054,Pocola,Recovered*,664,01/11/2022
1055,Ponca City,Active,437,01/11/2022
1056,Ponca City,Deceased,115,01/11/2022
1057,Ponca City,Recovered*,6092,01/11/2022
1058,Pond Creek,Active,9,01/11/2022
1059,Pond Creek,Recovered*,177,01/11/2022
1060,Porter,Active,25,01/11/2022
1061,Porter,Deceased,18,01/11/2022
1062,Porter,Recovered*,528,01/11/2022
1063,Porum,Active,8,01/11/2022
1064,Porum,Deceased,7,01/11/2022
1065,Porum,Recovered*,440,01/11/2022
1066,Poteau,Active,104,01/11/2022
1067,Poteau,Deceased,28,01/11/2022
1068,Poteau,Recovered*,2435,01/11/2022
1069,Prague,Active,66,01/11/2022
1070,Prague,Deceased,16,01/11/2022
1071,Prague,Recovered*,881,01/11/2022
1072,Prue,Active,1 to 4,01/11/2022
1073,Prue,Deceased,1 to 4,01/11/2022
1074,Prue,Recovered*,87,01/11/2022
1075,Pryor Creek,Active,64,01/11/2022
1076,Pryor Creek,Deceased,55,01/11/2022
1077,Pryor Creek,Recovered*,2712,01/11/2022
1078,Purcell,Active,135,01/11/2022
1079,Purcell,Deceased,38,01/11/2022
1080,Purcell,Recovered*,2049,01/11/2022
1081,Putnam,Active,1 to 4,01/11/2022
1082,Putnam,Deceased,1 to 4,01/11/2022
1083,Putnam,Recovered*,13,01/11/2022
1084,Quapaw,Active,33,01/11/2022
1085,Quapaw,Deceased,17,01/11/2022
1086,Quapaw,Recovered*,580,01/11/2022
1087,Quinton,Active,6,01/11/2022
1088,Quinton,Deceased,7,01/11/2022
1089,Quinton,Recovered*,325,01/11/2022
1090,Ralston,Active,1 to 4,01/11/2022
1091,Ralston,Deceased,1 to 4,01/11/2022
1092,Ralston,Recovered*,71,01/11/2022
1093,Ramona,Active,19,01/11/2022
1094,Ramona,Deceased,10,01/11/2022
1095,Ramona,Recovered*,392,01/11/2022
1096,Randlett,Active,1 to 4,01/11/2022
1097,Randlett,Deceased,1 to 4,01/11/2022
1098,Randlett,Recovered*,95,01/11/2022
1099,Ratliff City,Active,10,01/11/2022
1100,Ratliff City,Deceased,1 to 4,01/11/2022
1101,Ratliff City,Recovered*,157,01/11/2022
1102,Rattan,Active,1 to 4,01/11/2022
1103,Rattan,Deceased,1 to 4,01/11/2022
1104,Rattan,Recovered*,135,01/11/2022
1105,Ravia,Active,8,01/11/2022
1106,Ravia,Deceased,1 to 4,01/11/2022
1107,Ravia,Recovered*,127,01/11/2022
1108,Red Oak,Active,9,01/11/2022
1109,Red Oak,Deceased,1 to 4,01/11/2022
1110,Red Oak,Recovered*,287,01/11/2022
1111,Red Rock,Active,1 to 4,01/11/2022
1112,Red Rock,Deceased,1 to 4,01/11/2022
1113,Red Rock,Recovered*,222,01/11/2022
1114,Redbird,Active,6,01/11/2022
1115,Redbird,Recovered*,15,01/11/2022
1116,Rentiesville,Recovered*,5,01/11/2022
1117,Reydon,Active,1 to 4,01/11/2022
1118,Reydon,Deceased,1 to 4,01/11/2022
1119,Reydon,Recovered*,101,01/11/2022
1120,Ringling,Active,14,01/11/2022
1121,Ringling,Deceased,1 to 4,01/11/2022
1122,Ringling,Recovered*,356,01/11/2022
1123,Ringwood,Active,18,01/11/2022
1124,Ringwood,Deceased,1 to 4,01/11/2022
1125,Ringwood,Recovered*,265,01/11/2022
1126,Ripley,Active,6,01/11/2022
1127,Ripley,Deceased,1 to 4,01/11/2022
1128,Ripley,Recovered*,156,01/11/2022
1129,Rock Island,Recovered*,1 to 4,01/11/2022
1130,Rocky,Active,1 to 4,01/11/2022
1131,Rocky,Recovered*,89,01/11/2022
1132,Roff,Active,22,01/11/2022
1133,Roff,Deceased,1 to 4,01/11/2022
1134,Roff,Recovered*,316,01/11/2022
1135,Roland,Active,38,01/11/2022
1136,Roland,Deceased,7,01/11/2022
1137,Roland,Recovered*,797,01/11/2022
1138,Roosevelt,Active,6,01/11/2022
1139,Roosevelt,Deceased,1 to 4,01/11/2022
1140,Roosevelt,Recovered*,76,01/11/2022
1141,Rosston,Active,1 to 4,01/11/2022
1142,Rosston,Recovered*,18,01/11/2022
1143,Rush Springs,Active,16,01/11/2022
1144,Rush Springs,Deceased,7,01/11/2022
1145,Rush Springs,Recovered*,434,01/11/2022
1146,Ryan,Active,6,01/11/2022
1147,Ryan,Deceased,1 to 4,01/11/2022
1148,Ryan,Recovered*,148,01/11/2022
1149,Salina,Active,55,01/11/2022
1150,Salina,Deceased,18,01/11/2022
1151,Salina,Recovered*,1038,01/11/2022
1152,Sallisaw,Active,193,01/11/2022
1153,Sallisaw,Deceased,35,01/11/2022
1154,Sallisaw,Recovered*,2725,01/11/2022
1155,Sand Springs,Active,399,01/11/2022
1156,Sand Springs,Deceased,109,01/11/2022
1157,Sand Springs,Recovered*,5624,01/11/2022
1158,Sapulpa,Active,384,01/11/2022
1159,Sapulpa,Deceased,116,01/11/2022
1160,Sapulpa,Recovered*,5473,01/11/2022
1161,Sasakwa,Active,11,01/11/2022
1162,Sasakwa,Deceased,1 to 4,01/11/2022
1163,Sasakwa,Recovered*,140,01/11/2022
1164,Savanna,Active,9,01/11/2022
1165,Savanna,Deceased,5,01/11/2022
1166,Savanna,Recovered*,121,01/11/2022
1167,Sawyer,Active,6,01/11/2022
1168,Sawyer,Deceased,1 to 4,01/11/2022
1169,Sawyer,Recovered*,126,01/11/2022
1170,Sayre,Active,41,01/11/2022
1171,Sayre,Deceased,23,01/11/2022
1172,Sayre,Recovered*,1144,01/11/2022
1173,Schulter,Active,7,01/11/2022
1174,Schulter,Recovered*,59,01/11/2022
1175,Seiling,Active,16,01/11/2022
1176,Seiling,Deceased,10,01/11/2022
1177,Seiling,Recovered*,250,01/11/2022
1178,Seminole,Active,165,01/11/2022
1179,Seminole,Deceased,51,01/11/2022
1180,Seminole,Recovered*,2274,01/11/2022
1181,Sentinel,Active,13,01/11/2022
1182,Sentinel,Deceased,1 to 4,01/11/2022
1183,Sentinel,Recovered*,185,01/11/2022
1184,Shady Point,Active,7,01/11/2022
1185,Shady Point,Deceased,1 to 4,01/11/2022
1186,Shady Point,Recovered*,302,01/11/2022
1187,Sharon,Active,1 to 4,01/11/2022
1188,Sharon,Deceased,1 to 4,01/11/2022
1189,Sharon,Recovered*,81,01/11/2022
1190,Shattuck,Active,19,01/11/2022
1191,Shattuck,Deceased,1 to 4,01/11/2022
1192,Shattuck,Recovered*,280,01/11/2022
1193,Shawnee,Active,792,01/11/2022
1194,Shawnee,Deceased,147,01/11/2022
1195,Shawnee,Recovered*,7985,01/11/2022
1196,Shidler,Active,8,01/11/2022
1197,Shidler,Deceased,1 to 4,01/11/2022
1198,Shidler,Recovered*,102,01/11/2022
1199,Silo,Active,1 to 4,01/11/2022
1200,Skedee,Recovered*,11,01/11/2022
1201,Skiatook,Active,162,01/11/2022
1202,Skiatook,Deceased,38,01/11/2022
1203,Skiatook,Recovered*,2870,01/11/2022
1204,Slaughterville,Recovered*,1 to 4,01/11/2022
1205,Slick,Active,6,01/11/2022
1206,Slick,Deceased,1 to 4,01/11/2022
1207,Slick,Recovered*,16,01/11/2022
1208,Smith Village,Recovered*,1 to 4,01/11/2022
1209,Snyder,Active,12,01/11/2022
1210,Snyder,Deceased,15,01/11/2022
1211,Snyder,Recovered*,244,01/11/2022
1212,Soper,Active,9,01/11/2022
1213,Soper,Deceased,1 to 4,01/11/2022
1214,Soper,Recovered*,229,01/11/2022
1215,South Coffeyville,Active,18,01/11/2022
1216,South Coffeyville,Deceased,1 to 4,01/11/2022
1217,South Coffeyville,Recovered*,39,01/11/2022
1218,Sparks,Active,1 to 4,01/11/2022
1219,Sparks,Deceased,1 to 4,01/11/2022
1220,Sparks,Recovered*,93,01/11/2022
1221,Spavinaw,Active,16,01/11/2022
1222,Spavinaw,Deceased,1 to 4,01/11/2022
1223,Spavinaw,Recovered*,271,01/11/2022
1224,Spencer,Active,128,01/11/2022
1225,Spencer,Deceased,26,01/11/2022
1226,Spencer,Recovered*,923,01/11/2022
1227,Sperry,Active,65,01/11/2022
1228,Sperry,Deceased,7,01/11/2022
1229,Sperry,Recovered*,1017,01/11/2022
1230,Spiro,Active,43,01/11/2022
1231,Spiro,Deceased,5,01/11/2022
1232,Spiro,Recovered*,1130,01/11/2022
1233,Sportsmen Acres,Recovered*,1 to 4,01/11/2022
1234,Springer,Active,13,01/11/2022
1235,Springer,Deceased,1 to 4,01/11/2022
1236,Springer,Recovered*,148,01/11/2022
1237,St. Louis,Recovered*,1 to 4,01/11/2022
1238,Sterling,Active,1 to 4,01/11/2022
1239,Sterling,Deceased,1 to 4,01/11/2022
1240,Sterling,Recovered*,130,01/11/2022
1241,Stidham,Recovered*,1 to 4,01/11/2022
1242,Stigler,Active,30,01/11/2022
1243,Stigler,Deceased,21,01/11/2022
1244,Stigler,Recovered*,1160,01/11/2022
1245,Stillwater,Active,578,01/11/2022
1246,Stillwater,Deceased,72,01/11/2022
1247,Stillwater,Recovered*,9028,01/11/2022
1248,Stilwell,Active,201,01/11/2022
1249,Stilwell,Deceased,44,01/11/2022
1250,Stilwell,Recovered*,3309,01/11/2022
1251,Stonewall,Active,23,01/11/2022
1252,Stonewall,Deceased,6,01/11/2022
1253,Stonewall,Recovered*,435,01/11/2022
1254,Strang,Active,1 to 4,01/11/2022
1255,Strang,Recovered*,91,01/11/2022
1256,Stratford,Active,28,01/11/2022
1257,Stratford,Deceased,13,01/11/2022
1258,Stratford,Recovered*,617,01/11/2022
