,County,dose_date,Janssen,Moderna,Pfizer12+,Pfizer5-11,Total Doses Administered
8420,OUTOFSTATE-UNKNOWN,2021-08-31,10.0,33.0,163.0,0.0,206.0
8421,OUTOFSTATE-UNKNOWN,2021-09-01,8.0,42.0,162.0,0.0,212.0
8422,OUTOFSTATE-UNKNOWN,2021-09-02,11.0,38.0,203.0,0.0,252.0
8423,OUTOFSTATE-UNKNOWN,2021-09-03,7.0,24.0,195.0,0.0,226.0
8424,OUTOFSTATE-UNKNOWN,2021-09-04,0.0,1.0,40.0,0.0,41.0
8425,OUTOFSTATE-UNKNOWN,2021-09-05,0.0,1.0,18.0,0.0,19.0
8426,OUTOFSTATE-UNKNOWN,2021-09-06,0.0,0.0,25.0,0.0,25.0
8427,OUTOFSTATE-UNKNOWN,2021-09-07,9.0,42.0,119.0,0.0,170.0
8428,OUTOFSTATE-UNKNOWN,2021-09-08,6.0,41.0,164.0,0.0,211.0
8429,OUTOFSTATE-UNKNOWN,2021-09-09,21.0,32.0,166.0,0.0,219.0
8430,OUTOFSTATE-UNKNOWN,2021-09-10,10.0,46.0,164.0,0.0,220.0
8431,OUTOFSTATE-UNKNOWN,2021-09-11,1.0,2.0,31.0,0.0,34.0
8432,OUTOFSTATE-UNKNOWN,2021-09-12,0.0,1.0,31.0,0.0,32.0
8433,OUTOFSTATE-UNKNOWN,2021-09-13,6.0,18.0,131.0,0.0,155.0
8434,OUTOFSTATE-UNKNOWN,2021-09-14,6.0,43.0,147.0,0.0,196.0
8435,OUTOFSTATE-UNKNOWN,2021-09-15,19.0,66.0,157.0,0.0,242.0
8436,OUTOFSTATE-UNKNOWN,2021-09-16,16.0,42.0,157.0,0.0,215.0
8437,OUTOFSTATE-UNKNOWN,2021-09-17,8.0,31.0,164.0,0.0,203.0
8438,OUTOFSTATE-UNKNOWN,2021-09-18,0.0,2.0,39.0,0.0,41.0
8439,OUTOFSTATE-UNKNOWN,2021-09-19,0.0,2.0,14.0,0.0,16.0
8440,OUTOFSTATE-UNKNOWN,2021-09-20,9.0,13.0,105.0,0.0,127.0
8441,OUTOFSTATE-UNKNOWN,2021-09-21,11.0,18.0,102.0,0.0,131.0
8442,OUTOFSTATE-UNKNOWN,2021-09-22,5.0,46.0,170.0,0.0,221.0
8443,OUTOFSTATE-UNKNOWN,2021-09-23,7.0,28.0,138.0,0.0,173.0
8444,OUTOFSTATE-UNKNOWN,2021-09-24,2.0,21.0,174.0,0.0,197.0
8445,OUTOFSTATE-UNKNOWN,2021-09-25,0.0,0.0,37.0,0.0,37.0
8446,OUTOFSTATE-UNKNOWN,2021-09-26,0.0,0.0,25.0,0.0,25.0
8447,OUTOFSTATE-UNKNOWN,2021-09-27,1.0,16.0,159.0,0.0,176.0
8448,OUTOFSTATE-UNKNOWN,2021-09-28,5.0,12.0,225.0,0.0,242.0
8449,OUTOFSTATE-UNKNOWN,2021-09-29,2.0,21.0,291.0,0.0,314.0
8450,OUTOFSTATE-UNKNOWN,2021-09-30,12.0,28.0,308.0,0.0,348.0
8451,OUTOFSTATE-UNKNOWN,2021-10-01,13.0,22.0,323.0,0.0,358.0
8452,OUTOFSTATE-UNKNOWN,2021-10-02,0.0,2.0,80.0,0.0,82.0
8453,OUTOFSTATE-UNKNOWN,2021-10-03,0.0,1.0,34.0,0.0,35.0
8454,OUTOFSTATE-UNKNOWN,2021-10-04,3.0,17.0,231.0,0.0,251.0
8455,OUTOFSTATE-UNKNOWN,2021-10-05,9.0,26.0,254.0,0.0,289.0
8456,OUTOFSTATE-UNKNOWN,2021-10-06,5.0,20.0,228.0,0.0,253.0
8457,OUTOFSTATE-UNKNOWN,2021-10-07,13.0,22.0,316.0,0.0,351.0
8458,OUTOFSTATE-UNKNOWN,2021-10-08,6.0,21.0,241.0,0.0,268.0
8459,OUTOFSTATE-UNKNOWN,2021-10-09,0.0,0.0,128.0,0.0,128.0
8460,OUTOFSTATE-UNKNOWN,2021-10-10,0.0,0.0,16.0,0.0,16.0
8461,OUTOFSTATE-UNKNOWN,2021-10-11,3.0,1.0,166.0,0.0,170.0
8462,OUTOFSTATE-UNKNOWN,2021-10-12,8.0,6.0,277.0,0.0,291.0
8463,OUTOFSTATE-UNKNOWN,2021-10-13,7.0,16.0,213.0,0.0,236.0
8464,OUTOFSTATE-UNKNOWN,2021-10-14,4.0,26.0,249.0,0.0,279.0
8465,OUTOFSTATE-UNKNOWN,2021-10-15,6.0,14.0,194.0,0.0,214.0
8466,OUTOFSTATE-UNKNOWN,2021-10-16,0.0,0.0,90.0,0.0,90.0
8467,OUTOFSTATE-UNKNOWN,2021-10-17,0.0,0.0,10.0,0.0,10.0
8468,OUTOFSTATE-UNKNOWN,2021-10-18,4.0,8.0,162.0,0.0,174.0
8469,OUTOFSTATE-UNKNOWN,2021-10-19,7.0,11.0,169.0,0.0,187.0
8470,OUTOFSTATE-UNKNOWN,2021-10-20,6.0,20.0,127.0,0.0,153.0
8471,OUTOFSTATE-UNKNOWN,2021-10-21,3.0,29.0,202.0,0.0,234.0
8472,OUTOFSTATE-UNKNOWN,2021-10-22,5.0,43.0,169.0,0.0,217.0
8473,OUTOFSTATE-UNKNOWN,2021-10-23,0.0,5.0,82.0,0.0,87.0
8474,OUTOFSTATE-UNKNOWN,2021-10-24,0.0,0.0,7.0,0.0,7.0
8475,OUTOFSTATE-UNKNOWN,2021-10-25,8.0,69.0,138.0,0.0,215.0
8476,OUTOFSTATE-UNKNOWN,2021-10-26,12.0,101.0,140.0,0.0,253.0
8477,OUTOFSTATE-UNKNOWN,2021-10-27,9.0,140.0,160.0,0.0,309.0
8478,OUTOFSTATE-UNKNOWN,2021-10-28,9.0,164.0,204.0,0.0,377.0
8479,OUTOFSTATE-UNKNOWN,2021-10-29,10.0,155.0,191.0,0.0,356.0
8480,OUTOFSTATE-UNKNOWN,2021-10-30,0.0,15.0,91.0,0.0,106.0
8481,OUTOFSTATE-UNKNOWN,2021-10-31,0.0,0.0,5.0,0.0,5.0
8482,OUTOFSTATE-UNKNOWN,2021-11-01,8.0,143.0,132.0,0.0,283.0
8483,OUTOFSTATE-UNKNOWN,2021-11-02,10.0,212.0,126.0,0.0,348.0
8484,OUTOFSTATE-UNKNOWN,2021-11-03,7.0,228.0,137.0,0.0,372.0
8485,OUTOFSTATE-UNKNOWN,2021-11-04,12.0,165.0,169.0,48.0,394.0
8486,OUTOFSTATE-UNKNOWN,2021-11-05,10.0,130.0,167.0,30.0,337.0
8487,OUTOFSTATE-UNKNOWN,2021-11-06,2.0,12.0,67.0,3.0,84.0
8488,OUTOFSTATE-UNKNOWN,2021-11-07,0.0,2.0,18.0,1.0,21.0
8489,OUTOFSTATE-UNKNOWN,2021-11-08,15.0,87.0,134.0,132.0,368.0
8490,OUTOFSTATE-UNKNOWN,2021-11-09,24.0,168.0,168.0,96.0,456.0
8491,OUTOFSTATE-UNKNOWN,2021-11-10,5.0,187.0,155.0,54.0,401.0
8492,OUTOFSTATE-UNKNOWN,2021-11-11,7.0,127.0,182.0,88.0,404.0
8493,OUTOFSTATE-UNKNOWN,2021-11-12,5.0,111.0,126.0,68.0,310.0
8494,OUTOFSTATE-UNKNOWN,2021-11-13,5.0,30.0,55.0,131.0,221.0
8495,OUTOFSTATE-UNKNOWN,2021-11-14,0.0,3.0,11.0,1.0,15.0
8496,OUTOFSTATE-UNKNOWN,2021-11-15,4.0,69.0,136.0,39.0,248.0
8497,OUTOFSTATE-UNKNOWN,2021-11-16,15.0,93.0,125.0,44.0,277.0
8498,OUTOFSTATE-UNKNOWN,2021-11-17,8.0,146.0,163.0,57.0,374.0
8499,OUTOFSTATE-UNKNOWN,2021-11-18,13.0,167.0,191.0,63.0,434.0
8500,OUTOFSTATE-UNKNOWN,2021-11-19,15.0,150.0,171.0,70.0,406.0
8501,OUTOFSTATE-UNKNOWN,2021-11-20,3.0,61.0,44.0,7.0,115.0
8502,OUTOFSTATE-UNKNOWN,2021-11-21,0.0,2.0,15.0,2.0,19.0
8503,OUTOFSTATE-UNKNOWN,2021-11-22,5.0,105.0,186.0,49.0,345.0
8504,OUTOFSTATE-UNKNOWN,2021-11-23,16.0,91.0,188.0,54.0,349.0
8505,OUTOFSTATE-UNKNOWN,2021-11-24,6.0,88.0,178.0,53.0,325.0
8506,OUTOFSTATE-UNKNOWN,2021-11-25,0.0,0.0,5.0,0.0,5.0
8507,OUTOFSTATE-UNKNOWN,2021-11-26,5.0,57.0,101.0,70.0,233.0
8508,OUTOFSTATE-UNKNOWN,2021-11-27,1.0,4.0,32.0,5.0,42.0
8509,OUTOFSTATE-UNKNOWN,2021-11-28,0.0,2.0,13.0,1.0,16.0
8510,OUTOFSTATE-UNKNOWN,2021-11-29,1.0,61.0,142.0,108.0,312.0
8511,OUTOFSTATE-UNKNOWN,2021-11-30,26.0,98.0,189.0,106.0,419.0
8512,OUTOFSTATE-UNKNOWN,2021-12-01,3.0,103.0,176.0,68.0,350.0
8513,OUTOFSTATE-UNKNOWN,2021-12-02,11.0,164.0,239.0,98.0,512.0
8514,OUTOFSTATE-UNKNOWN,2021-12-03,14.0,88.0,189.0,61.0,352.0
8515,OUTOFSTATE-UNKNOWN,2021-12-04,7.0,33.0,88.0,140.0,268.0
8516,OUTOFSTATE-UNKNOWN,2021-12-05,0.0,0.0,19.0,5.0,24.0
8517,OUTOFSTATE-UNKNOWN,2021-12-06,6.0,60.0,105.0,58.0,229.0
8518,OUTOFSTATE-UNKNOWN,2021-12-07,14.0,58.0,151.0,61.0,284.0
8519,OUTOFSTATE-UNKNOWN,2021-12-08,8.0,58.0,168.0,61.0,295.0
8520,OUTOFSTATE-UNKNOWN,2021-12-09,8.0,81.0,191.0,74.0,354.0
8521,OUTOFSTATE-UNKNOWN,2021-12-10,4.0,78.0,150.0,71.0,303.0
8522,OUTOFSTATE-UNKNOWN,2021-12-11,1.0,9.0,52.0,11.0,73.0
8523,OUTOFSTATE-UNKNOWN,2021-12-12,1.0,0.0,37.0,2.0,40.0
8524,PEMBINA,2020-12-18,0.0,0.0,3.0,0.0,3.0
8525,PEMBINA,2020-12-22,0.0,10.0,0.0,0.0,10.0
8526,PEMBINA,2020-12-23,0.0,22.0,0.0,0.0,22.0
8527,PEMBINA,2020-12-24,0.0,9.0,0.0,0.0,9.0
8528,PEMBINA,2020-12-28,0.0,98.0,0.0,0.0,98.0
8529,PEMBINA,2020-12-29,0.0,55.0,1.0,0.0,56.0
8530,PEMBINA,2020-12-30,0.0,17.0,5.0,0.0,22.0
8531,PEMBINA,2020-12-31,0.0,10.0,0.0,0.0,10.0
8532,PEMBINA,2021-01-04,0.0,18.0,0.0,0.0,18.0
8533,PEMBINA,2021-01-06,0.0,4.0,4.0,0.0,8.0
8534,PEMBINA,2021-01-07,0.0,45.0,37.0,0.0,82.0
8535,PEMBINA,2021-01-08,0.0,43.0,54.0,0.0,97.0
8536,PEMBINA,2021-01-09,0.0,0.0,1.0,0.0,1.0
8537,PEMBINA,2021-01-11,0.0,0.0,1.0,0.0,1.0
8538,PEMBINA,2021-01-12,0.0,2.0,0.0,0.0,2.0
8539,PEMBINA,2021-01-13,0.0,90.0,8.0,0.0,98.0
8540,PEMBINA,2021-01-14,0.0,72.0,3.0,0.0,75.0
8541,PEMBINA,2021-01-15,0.0,23.0,0.0,0.0,23.0
8542,PEMBINA,2021-01-18,0.0,11.0,1.0,0.0,12.0
8543,PEMBINA,2021-01-19,0.0,9.0,1.0,0.0,10.0
8544,PEMBINA,2021-01-20,0.0,25.0,13.0,0.0,38.0
8545,PEMBINA,2021-01-21,0.0,18.0,2.0,0.0,20.0
8546,PEMBINA,2021-01-22,0.0,1.0,0.0,0.0,1.0
8547,PEMBINA,2021-01-23,0.0,0.0,8.0,0.0,8.0
8548,PEMBINA,2021-01-25,0.0,99.0,0.0,0.0,99.0
8549,PEMBINA,2021-01-26,0.0,62.0,0.0,0.0,62.0
8550,PEMBINA,2021-01-27,0.0,122.0,5.0,0.0,127.0
8551,PEMBINA,2021-01-28,0.0,19.0,37.0,0.0,56.0
8552,PEMBINA,2021-01-29,0.0,5.0,60.0,0.0,65.0
8553,PEMBINA,2021-01-30,0.0,0.0,5.0,0.0,5.0
8554,PEMBINA,2021-01-31,0.0,1.0,0.0,0.0,1.0
8555,PEMBINA,2021-02-01,0.0,19.0,0.0,0.0,19.0
8556,PEMBINA,2021-02-02,0.0,40.0,0.0,0.0,40.0
8557,PEMBINA,2021-02-03,0.0,9.0,18.0,0.0,27.0
8558,PEMBINA,2021-02-04,0.0,56.0,25.0,0.0,81.0
8559,PEMBINA,2021-02-05,0.0,7.0,25.0,0.0,32.0
8560,PEMBINA,2021-02-06,0.0,0.0,8.0,0.0,8.0
8561,PEMBINA,2021-02-08,0.0,0.0,1.0,0.0,1.0
8562,PEMBINA,2021-02-09,0.0,0.0,2.0,0.0,2.0
8563,PEMBINA,2021-02-10,0.0,169.0,14.0,0.0,183.0
8564,PEMBINA,2021-02-11,0.0,227.0,3.0,0.0,230.0
8565,PEMBINA,2021-02-12,0.0,48.0,1.0,0.0,49.0
8566,PEMBINA,2021-02-13,0.0,0.0,9.0,0.0,9.0
8567,PEMBINA,2021-02-15,0.0,28.0,1.0,0.0,29.0
8568,PEMBINA,2021-02-16,0.0,7.0,0.0,0.0,7.0
8569,PEMBINA,2021-02-17,0.0,52.0,0.0,0.0,52.0
8570,PEMBINA,2021-02-18,0.0,6.0,0.0,0.0,6.0
8571,PEMBINA,2021-02-19,0.0,11.0,16.0,0.0,27.0
8572,PEMBINA,2021-02-20,0.0,0.0,5.0,0.0,5.0
8573,PEMBINA,2021-02-22,0.0,20.0,0.0,0.0,20.0
8574,PEMBINA,2021-02-23,0.0,104.0,37.0,0.0,141.0
8575,PEMBINA,2021-02-24,0.0,118.0,51.0,0.0,169.0
8576,PEMBINA,2021-02-25,0.0,105.0,29.0,0.0,134.0
8577,PEMBINA,2021-02-26,0.0,16.0,37.0,0.0,53.0
8578,PEMBINA,2021-02-27,0.0,0.0,13.0,0.0,13.0
8579,PEMBINA,2021-03-01,0.0,68.0,0.0,0.0,68.0
8580,PEMBINA,2021-03-02,0.0,27.0,8.0,0.0,35.0
8581,PEMBINA,2021-03-03,0.0,58.0,39.0,0.0,97.0
8582,PEMBINA,2021-03-04,0.0,69.0,21.0,0.0,90.0
8583,PEMBINA,2021-03-05,0.0,12.0,3.0,0.0,15.0
8584,PEMBINA,2021-03-06,0.0,0.0,8.0,0.0,8.0
8585,PEMBINA,2021-03-08,0.0,2.0,1.0,0.0,3.0
8586,PEMBINA,2021-03-09,2.0,71.0,0.0,0.0,73.0
8587,PEMBINA,2021-03-10,3.0,128.0,4.0,0.0,135.0
8588,PEMBINA,2021-03-11,1.0,112.0,0.0,0.0,113.0
8589,PEMBINA,2021-03-12,2.0,75.0,1.0,0.0,78.0
8590,PEMBINA,2021-03-15,0.0,26.0,7.0,0.0,33.0
8591,PEMBINA,2021-03-16,0.0,2.0,2.0,0.0,4.0
8592,PEMBINA,2021-03-17,27.0,98.0,1.0,0.0,126.0
8593,PEMBINA,2021-03-18,0.0,82.0,2.0,0.0,84.0
8594,PEMBINA,2021-03-19,0.0,95.0,0.0,0.0,95.0
8595,PEMBINA,2021-03-20,0.0,0.0,8.0,0.0,8.0
8596,PEMBINA,2021-03-22,21.0,36.0,0.0,0.0,57.0
8597,PEMBINA,2021-03-23,0.0,1.0,42.0,0.0,43.0
8598,PEMBINA,2021-03-24,9.0,110.0,58.0,0.0,177.0
8599,PEMBINA,2021-03-25,0.0,113.0,4.0,0.0,117.0
8600,PEMBINA,2021-03-26,0.0,16.0,18.0,0.0,34.0
8601,PEMBINA,2021-03-27,0.0,0.0,10.0,0.0,10.0
8602,PEMBINA,2021-03-29,0.0,89.0,0.0,0.0,89.0
8603,PEMBINA,2021-03-30,0.0,24.0,8.0,0.0,32.0
8604,PEMBINA,2021-03-31,30.0,109.0,38.0,0.0,177.0
8605,PEMBINA,2021-04-01,0.0,37.0,26.0,0.0,63.0
8606,PEMBINA,2021-04-02,5.0,8.0,4.0,0.0,17.0
8607,PEMBINA,2021-04-05,0.0,3.0,1.0,0.0,4.0
8608,PEMBINA,2021-04-06,0.0,40.0,1.0,0.0,41.0
8609,PEMBINA,2021-04-07,1.0,21.0,5.0,0.0,27.0
8610,PEMBINA,2021-04-08,9.0,99.0,2.0,0.0,110.0
8611,PEMBINA,2021-04-09,37.0,15.0,0.0,0.0,52.0
8612,PEMBINA,2021-04-10,9.0,0.0,3.0,0.0,12.0
8613,PEMBINA,2021-04-12,0.0,0.0,3.0,0.0,3.0
8614,PEMBINA,2021-04-13,0.0,2.0,0.0,0.0,2.0
8615,PEMBINA,2021-04-14,0.0,59.0,14.0,0.0,73.0
8616,PEMBINA,2021-04-15,0.0,92.0,0.0,0.0,92.0
8617,PEMBINA,2021-04-16,0.0,115.0,2.0,0.0,117.0
8618,PEMBINA,2021-04-17,0.0,0.0,3.0,0.0,3.0
8619,PEMBINA,2021-04-19,0.0,28.0,6.0,0.0,34.0
8620,PEMBINA,2021-04-20,0.0,1.0,5.0,0.0,6.0
8621,PEMBINA,2021-04-21,0.0,7.0,14.0,0.0,21.0
8622,PEMBINA,2021-04-22,0.0,32.0,3.0,0.0,35.0
8623,PEMBINA,2021-04-23,0.0,21.0,0.0,0.0,21.0
8624,PEMBINA,2021-04-26,0.0,34.0,10.0,0.0,44.0
8625,PEMBINA,2021-04-27,0.0,7.0,9.0,0.0,16.0
8626,PEMBINA,2021-04-28,0.0,8.0,5.0,0.0,13.0
8627,PEMBINA,2021-04-29,1.0,38.0,6.0,0.0,45.0
8628,PEMBINA,2021-04-30,0.0,10.0,0.0,0.0,10.0
8629,PEMBINA,2021-05-01,0.0,2.0,13.0,0.0,15.0
8630,PEMBINA,2021-05-03,0.0,3.0,0.0,0.0,3.0
8631,PEMBINA,2021-05-04,0.0,2.0,1.0,0.0,3.0
8632,PEMBINA,2021-05-05,1.0,23.0,15.0,0.0,39.0
8633,PEMBINA,2021-05-06,8.0,32.0,3.0,0.0,43.0
8634,PEMBINA,2021-05-07,2.0,13.0,4.0,0.0,19.0
8635,PEMBINA,2021-05-10,1.0,2.0,4.0,0.0,7.0
8636,PEMBINA,2021-05-11,0.0,2.0,0.0,0.0,2.0
8637,PEMBINA,2021-05-12,0.0,14.0,9.0,0.0,23.0
8638,PEMBINA,2021-05-13,0.0,17.0,8.0,0.0,25.0
8639,PEMBINA,2021-05-14,7.0,20.0,6.0,0.0,33.0
8640,PEMBINA,2021-05-15,1.0,0.0,0.0,0.0,1.0
8641,PEMBINA,2021-05-17,1.0,27.0,0.0,0.0,28.0
8642,PEMBINA,2021-05-18,0.0,1.0,2.0,0.0,3.0
8643,PEMBINA,2021-05-19,0.0,4.0,5.0,0.0,9.0
8644,PEMBINA,2021-05-20,1.0,13.0,15.0,0.0,29.0
8645,PEMBINA,2021-05-21,1.0,9.0,9.0,0.0,19.0
8646,PEMBINA,2021-05-24,3.0,7.0,2.0,0.0,12.0
8647,PEMBINA,2021-05-25,9.0,2.0,1.0,0.0,12.0
8648,PEMBINA,2021-05-26,1.0,7.0,4.0,0.0,12.0
8649,PEMBINA,2021-05-27,2.0,18.0,7.0,0.0,27.0
8650,PEMBINA,2021-05-28,0.0,6.0,1.0,0.0,7.0
8651,PEMBINA,2021-05-31,0.0,1.0,0.0,0.0,1.0
8652,PEMBINA,2021-06-01,1.0,3.0,0.0,0.0,4.0
8653,PEMBINA,2021-06-02,1.0,8.0,0.0,0.0,9.0
8654,PEMBINA,2021-06-03,0.0,13.0,13.0,0.0,26.0
8655,PEMBINA,2021-06-04,4.0,11.0,3.0,0.0,18.0
8656,PEMBINA,2021-06-05,1.0,0.0,0.0,0.0,1.0
8657,PEMBINA,2021-06-07,1.0,3.0,2.0,0.0,6.0
8658,PEMBINA,2021-06-08,1.0,1.0,1.0,0.0,3.0
8659,PEMBINA,2021-06-09,0.0,3.0,0.0,0.0,3.0
8660,PEMBINA,2021-06-10,4.0,0.0,13.0,0.0,17.0
8661,PEMBINA,2021-06-11,0.0,15.0,9.0,0.0,24.0
8662,PEMBINA,2021-06-14,0.0,10.0,2.0,0.0,12.0
8663,PEMBINA,2021-06-15,0.0,3.0,1.0,0.0,4.0
8664,PEMBINA,2021-06-16,3.0,2.0,6.0,0.0,11.0
8665,PEMBINA,2021-06-17,4.0,6.0,7.0,0.0,17.0
8666,PEMBINA,2021-06-18,0.0,7.0,2.0,0.0,9.0
8667,PEMBINA,2021-06-19,0.0,2.0,0.0,0.0,2.0
8668,PEMBINA,2021-06-21,0.0,3.0,0.0,0.0,3.0
8669,PEMBINA,2021-06-22,1.0,2.0,1.0,0.0,4.0
8670,PEMBINA,2021-06-23,0.0,2.0,0.0,0.0,2.0
8671,PEMBINA,2021-06-24,0.0,9.0,9.0,0.0,18.0
8672,PEMBINA,2021-06-25,2.0,7.0,3.0,0.0,12.0
8673,PEMBINA,2021-06-27,0.0,1.0,2.0,0.0,3.0
8674,PEMBINA,2021-06-28,1.0,3.0,7.0,0.0,11.0
8675,PEMBINA,2021-06-29,0.0,1.0,3.0,0.0,4.0
8676,PEMBINA,2021-06-30,4.0,5.0,0.0,0.0,9.0
8677,PEMBINA,2021-07-01,2.0,7.0,3.0,0.0,12.0
8678,PEMBINA,2021-07-02,1.0,2.0,1.0,0.0,4.0
8679,PEMBINA,2021-07-03,0.0,1.0,0.0,0.0,1.0
8680,PEMBINA,2021-07-06,0.0,4.0,0.0,0.0,4.0
8681,PEMBINA,2021-07-07,0.0,2.0,5.0,0.0,7.0
8682,PEMBINA,2021-07-08,0.0,0.0,7.0,0.0,7.0
8683,PEMBINA,2021-07-09,0.0,3.0,1.0,0.0,4.0
8684,PEMBINA,2021-07-10,0.0,0.0,1.0,0.0,1.0
8685,PEMBINA,2021-07-12,2.0,8.0,0.0,0.0,10.0
8686,PEMBINA,2021-07-13,0.0,1.0,1.0,0.0,2.0
8687,PEMBINA,2021-07-14,1.0,4.0,0.0,0.0,5.0
8688,PEMBINA,2021-07-15,0.0,4.0,9.0,0.0,13.0
8689,PEMBINA,2021-07-16,0.0,5.0,7.0,0.0,12.0
8690,PEMBINA,2021-07-18,0.0,0.0,2.0,0.0,2.0
8691,PEMBINA,2021-07-19,1.0,1.0,5.0,0.0,7.0
8692,PEMBINA,2021-07-20,1.0,1.0,1.0,0.0,3.0
8693,PEMBINA,2021-07-21,0.0,2.0,4.0,0.0,6.0
8694,PEMBINA,2021-07-22,0.0,7.0,12.0,0.0,19.0
8695,PEMBINA,2021-07-23,4.0,9.0,3.0,0.0,16.0
8696,PEMBINA,2021-07-24,0.0,0.0,2.0,0.0,2.0
8697,PEMBINA,2021-07-25,0.0,1.0,0.0,0.0,1.0
8698,PEMBINA,2021-07-26,0.0,5.0,1.0,0.0,6.0
8699,PEMBINA,2021-07-27,0.0,1.0,0.0,0.0,1.0
8700,PEMBINA,2021-07-28,0.0,8.0,2.0,0.0,10.0
8701,PEMBINA,2021-07-29,0.0,11.0,5.0,0.0,16.0
8702,PEMBINA,2021-07-30,0.0,9.0,7.0,0.0,16.0
8703,PEMBINA,2021-08-01,0.0,0.0,1.0,0.0,1.0
8704,PEMBINA,2021-08-02,2.0,1.0,4.0,0.0,7.0
8705,PEMBINA,2021-08-03,2.0,0.0,5.0,0.0,7.0
8706,PEMBINA,2021-08-04,0.0,4.0,4.0,0.0,8.0
8707,PEMBINA,2021-08-05,0.0,11.0,11.0,0.0,22.0
8708,PEMBINA,2021-08-06,0.0,4.0,4.0,0.0,8.0
8709,PEMBINA,2021-08-08,0.0,0.0,2.0,0.0,2.0
8710,PEMBINA,2021-08-09,0.0,10.0,2.0,0.0,12.0
8711,PEMBINA,2021-08-10,0.0,2.0,5.0,0.0,7.0
8712,PEMBINA,2021-08-11,0.0,4.0,10.0,0.0,14.0
8713,PEMBINA,2021-08-12,0.0,7.0,24.0,0.0,31.0
8714,PEMBINA,2021-08-13,0.0,7.0,8.0,0.0,15.0
8715,PEMBINA,2021-08-15,0.0,1.0,5.0,0.0,6.0
8716,PEMBINA,2021-08-16,0.0,5.0,3.0,0.0,8.0
8717,PEMBINA,2021-08-17,0.0,3.0,4.0,0.0,7.0
8718,PEMBINA,2021-08-18,0.0,3.0,4.0,0.0,7.0
8719,PEMBINA,2021-08-19,0.0,5.0,13.0,0.0,18.0
8720,PEMBINA,2021-08-20,0.0,3.0,9.0,0.0,12.0
8721,PEMBINA,2021-08-21,0.0,0.0,7.0,0.0,7.0
8722,PEMBINA,2021-08-22,0.0,1.0,0.0,0.0,1.0
8723,PEMBINA,2021-08-23,0.0,0.0,5.0,0.0,5.0
8724,PEMBINA,2021-08-24,0.0,4.0,0.0,0.0,4.0
8725,PEMBINA,2021-08-25,0.0,8.0,2.0,0.0,10.0
8726,PEMBINA,2021-08-26,0.0,12.0,23.0,0.0,35.0
8727,PEMBINA,2021-08-27,2.0,8.0,8.0,0.0,18.0
8728,PEMBINA,2021-08-28,0.0,0.0,2.0,0.0,2.0
8729,PEMBINA,2021-08-29,0.0,0.0,2.0,0.0,2.0
8730,PEMBINA,2021-08-30,0.0,2.0,4.0,0.0,6.0
8731,PEMBINA,2021-08-31,1.0,2.0,2.0,0.0,5.0
8732,PEMBINA,2021-09-01,1.0,6.0,22.0,0.0,29.0
8733,PEMBINA,2021-09-02,2.0,11.0,12.0,0.0,25.0
8734,PEMBINA,2021-09-03,1.0,10.0,12.0,0.0,23.0
8735,PEMBINA,2021-09-04,0.0,0.0,3.0,0.0,3.0
8736,PEMBINA,2021-09-05,0.0,0.0,1.0,0.0,1.0
8737,PEMBINA,2021-09-07,0.0,7.0,4.0,0.0,11.0
8738,PEMBINA,2021-09-08,0.0,3.0,12.0,0.0,15.0
8739,PEMBINA,2021-09-09,0.0,13.0,22.0,0.0,35.0
8740,PEMBINA,2021-09-10,1.0,9.0,10.0,0.0,20.0
8741,PEMBINA,2021-09-11,0.0,0.0,2.0,0.0,2.0
8742,PEMBINA,2021-09-12,0.0,0.0,1.0,0.0,1.0
8743,PEMBINA,2021-09-13,0.0,9.0,3.0,0.0,12.0
8744,PEMBINA,2021-09-14,0.0,8.0,2.0,0.0,10.0
8745,PEMBINA,2021-09-15,0.0,1.0,3.0,0.0,4.0
8746,PEMBINA,2021-09-16,1.0,13.0,16.0,0.0,30.0
8747,PEMBINA,2021-09-17,0.0,5.0,16.0,0.0,21.0
8748,PEMBINA,2021-09-18,0.0,0.0,4.0,0.0,4.0
8749,PEMBINA,2021-09-19,0.0,0.0,1.0,0.0,1.0
8750,PEMBINA,2021-09-20,3.0,2.0,7.0,0.0,12.0
8751,PEMBINA,2021-09-21,0.0,2.0,4.0,0.0,6.0
8752,PEMBINA,2021-09-22,0.0,3.0,14.0,0.0,17.0
8753,PEMBINA,2021-09-23,0.0,10.0,15.0,0.0,25.0
8754,PEMBINA,2021-09-24,0.0,4.0,7.0,0.0,11.0
8755,PEMBINA,2021-09-27,2.0,5.0,17.0,0.0,24.0
8756,PEMBINA,2021-09-28,0.0,3.0,17.0,0.0,20.0
8757,PEMBINA,2021-09-29,0.0,4.0,35.0,0.0,39.0
8758,PEMBINA,2021-09-30,0.0,11.0,33.0,0.0,44.0
8759,PEMBINA,2021-10-01,1.0,6.0,19.0,0.0,26.0
8760,PEMBINA,2021-10-02,0.0,0.0,1.0,0.0,1.0
8761,PEMBINA,2021-10-04,0.0,2.0,7.0,0.0,9.0
8762,PEMBINA,2021-10-05,0.0,5.0,7.0,0.0,12.0
8763,PEMBINA,2021-10-06,0.0,2.0,4.0,0.0,6.0
8764,PEMBINA,2021-10-07,0.0,8.0,21.0,0.0,29.0
8765,PEMBINA,2021-10-08,0.0,12.0,9.0,0.0,21.0
