,Town,Age Group,At least one census tract SVI≥0.75,Population,Initiated Vaccination Count,Initiated Vaccination Percent,Fully Vaccinated Count,Fully Vaccinated Percent,Date Updated
14995,New Canaan,65+,No,3081.0,3140,100.0,2885,93.64,09/22/2021
14996,New Fairfield,12-17,No,1471.0,841,57.17,766,52.07,09/22/2021
14997,New Fairfield,18-24,No,1202.0,979,81.45,897,74.63,09/22/2021
14998,New Fairfield,25-44,No,2715.0,1772,65.27,1630,60.04,09/22/2021
14999,New Fairfield,45-64,No,4814.0,3382,70.25,3213,66.74,09/22/2021
15000,New Fairfield,65+,No,2004.0,2192,100.0,2125,100.0,09/22/2021
15001,New Hartford,12-17,No,578.0,298,51.56,274,47.4,09/22/2021
15002,New Hartford,18-24,No,528.0,380,71.97,349,66.1,09/22/2021
15003,New Hartford,25-44,No,1411.0,935,66.27,865,61.3,09/22/2021
15004,New Hartford,45-64,No,2411.0,1645,68.23,1577,65.41,09/22/2021
15005,New Hartford,65+,No,1028.0,1267,100.0,1236,100.0,09/22/2021
15006,New Haven,12-17,Yes,10932.0,5593,51.16,4725,43.22,09/22/2021
15007,New Haven,18-24,Yes,19632.0,10385,52.9,9048,46.09,09/22/2021
15008,New Haven,25-44,Yes,41214.0,30432,73.84,27352,66.37,09/22/2021
15009,New Haven,45-64,Yes,26423.0,21573,81.64,20167,76.32,09/22/2021
15010,New Haven,65+,Yes,12676.0,11765,92.81,11273,88.93,09/22/2021
15011,New London,12-17,Yes,2437.0,1089,44.69,907,37.22,09/22/2021
15012,New London,18-24,Yes,5477.0,2160,39.44,1875,34.23,09/22/2021
15013,New London,25-44,Yes,7121.0,4911,68.97,4365,61.3,09/22/2021
15014,New London,45-64,Yes,6006.0,5090,84.75,4757,79.2,09/22/2021
15015,New London,65+,Yes,2944.0,3106,100.0,2972,100.0,09/22/2021
15016,New Milford,12-17,No,2269.0,1541,67.92,1375,60.6,09/22/2021
15017,New Milford,18-24,No,2305.0,1679,72.84,1523,66.07,09/22/2021
15018,New Milford,25-44,No,6295.0,4592,72.95,4214,66.94,09/22/2021
15019,New Milford,45-64,No,9016.0,7124,79.02,6746,74.82,09/22/2021
15020,New Milford,65+,No,3969.0,4490,100.0,4319,100.0,09/22/2021
15021,Newington,12-17,No,2102.0,1246,59.28,1132,53.85,09/22/2021
15022,Newington,18-24,No,2456.0,1719,69.99,1600,65.15,09/22/2021
15023,Newington,25-44,No,7547.0,5829,77.24,5451,72.23,09/22/2021
15024,Newington,45-64,No,8866.0,7455,84.09,7144,80.58,09/22/2021
15025,Newington,65+,No,5999.0,5827,97.13,5657,94.3,09/22/2021
15026,Newtown,12-17,No,2878.0,1960,68.1,1840,63.93,09/22/2021
15027,Newtown,18-24,No,2308.0,1967,85.23,1789,77.51,09/22/2021
15028,Newtown,25-44,No,5312.0,4242,79.86,3965,74.64,09/22/2021
15029,Newtown,45-64,No,9768.0,7382,75.57,7077,72.45,09/22/2021
15030,Newtown,65+,No,4111.0,4558,100.0,4370,100.0,09/22/2021
15031,Norfolk,12-17,No,124.0,55,44.35,50,40.32,09/22/2021
15032,Norfolk,18-24,No,115.0,63,54.78,54,46.96,09/22/2021
15033,Norfolk,25-44,No,287.0,178,62.02,160,55.75,09/22/2021
15034,Norfolk,45-64,No,618.0,407,65.86,387,62.62,09/22/2021
15035,Norfolk,65+,No,345.0,384,100.0,372,100.0,09/22/2021
15036,North Branford,12-17,No,1121.0,615,54.86,561,50.04,09/22/2021
15037,North Branford,18-24,No,1114.0,874,78.46,818,73.43,09/22/2021
15038,North Branford,25-44,No,2948.0,2420,82.09,2276,77.2,09/22/2021
15039,North Branford,45-64,No,4653.0,3627,77.95,3479,74.77,09/22/2021
15040,North Branford,65+,No,2781.0,2918,100.0,2829,100.0,09/22/2021
15041,North Canaan,12-17,No,235.0,101,42.98,93,39.57,09/22/2021
15042,North Canaan,18-24,No,300.0,137,45.67,123,41.0,09/22/2021
15043,North Canaan,25-44,No,730.0,484,66.3,436,59.73,09/22/2021
15044,North Canaan,45-64,No,906.0,579,63.91,543,59.93,09/22/2021
15045,North Canaan,65+,No,662.0,603,91.09,573,86.56,09/22/2021
15046,North Haven,12-17,No,1788.0,1192,66.67,1116,62.42,09/22/2021
15047,North Haven,18-24,No,1853.0,1655,89.31,1496,80.73,09/22/2021
15048,North Haven,25-44,No,4985.0,4749,95.27,4461,89.49,09/22/2021
15049,North Haven,45-64,No,7402.0,6363,85.96,6158,83.19,09/22/2021
15050,North Haven,65+,No,5086.0,5249,100.0,5102,100.0,09/22/2021
15051,North Stonington,12-17,No,359.0,213,59.33,202,56.27,09/22/2021
15052,North Stonington,18-24,No,374.0,199,53.21,183,48.93,09/22/2021
15053,North Stonington,25-44,No,1066.0,656,61.54,611,57.32,09/22/2021
15054,North Stonington,45-64,No,1916.0,1141,59.55,1107,57.78,09/22/2021
15055,North Stonington,65+,No,925.0,901,97.41,890,96.22,09/22/2021
15056,Norwalk,12-17,Yes,5878.0,4861,82.7,4170,70.94,09/22/2021
15057,Norwalk,18-24,Yes,7088.0,5386,75.99,4589,64.74,09/22/2021
15058,Norwalk,25-44,Yes,26313.0,20881,79.36,18558,70.53,09/22/2021
15059,Norwalk,45-64,Yes,24020.0,21569,89.8,20214,84.15,09/22/2021
15060,Norwalk,65+,Yes,12058.0,13007,100.0,12297,100.0,09/22/2021
15061,Norwich,12-17,Yes,3067.0,1635,53.31,1445,47.11,09/22/2021
15062,Norwich,18-24,Yes,3739.0,2059,55.07,1821,48.7,09/22/2021
15063,Norwich,25-44,Yes,11118.0,6292,56.59,5664,50.94,09/22/2021
15064,Norwich,45-64,Yes,10810.0,8154,75.43,7731,71.52,09/22/2021
15065,Norwich,65+,Yes,5586.0,5429,97.19,5243,93.86,09/22/2021
15066,Old Lyme,12-17,No,569.0,407,71.53,364,63.97,09/22/2021
15067,Old Lyme,18-24,No,463.0,392,84.67,355,76.67,09/22/2021
15068,Old Lyme,25-44,No,1210.0,1012,83.64,959,79.26,09/22/2021
15069,Old Lyme,45-64,No,2671.0,2024,75.78,1951,73.04,09/22/2021
15070,Old Lyme,65+,No,1861.0,1885,100.0,1840,98.87,09/22/2021
15071,Old Saybrook,12-17,No,742.0,571,76.95,516,69.54,09/22/2021
15072,Old Saybrook,18-24,No,640.0,633,98.91,585,91.41,09/22/2021
15073,Old Saybrook,25-44,No,1587.0,1440,90.74,1344,84.69,09/22/2021
15074,Old Saybrook,45-64,No,3410.0,2935,86.07,2824,82.82,09/22/2021
15075,Old Saybrook,65+,No,2776.0,2952,100.0,2835,100.0,09/22/2021
15076,Orange,12-17,Yes,1170.0,832,71.11,764,65.3,09/22/2021
15077,Orange,18-24,Yes,990.0,904,91.31,824,83.23,09/22/2021
15078,Orange,25-44,Yes,2644.0,2288,86.54,2167,81.96,09/22/2021
15079,Orange,45-64,Yes,4504.0,3467,76.98,3355,74.49,09/22/2021
15080,Orange,65+,Yes,2865.0,2809,98.05,2703,94.35,09/22/2021
15081,Oxford,12-17,No,1030.0,671,65.15,635,61.65,09/22/2021
15082,Oxford,18-24,No,849.0,731,86.1,675,79.51,09/22/2021
15083,Oxford,25-44,No,2629.0,1794,68.24,1681,63.94,09/22/2021
15084,Oxford,45-64,No,4570.0,3216,70.37,3069,67.16,09/22/2021
15085,Oxford,65+,No,2147.0,2566,100.0,2458,100.0,09/22/2021
15086,Plainfield,12-17,Yes,1191.0,538,45.17,485,40.72,09/22/2021
15087,Plainfield,18-24,Yes,1245.0,631,50.68,565,45.38,09/22/2021
15088,Plainfield,25-44,Yes,4068.0,1854,45.58,1660,40.81,09/22/2021
15089,Plainfield,45-64,Yes,4330.0,3039,70.18,2864,66.14,09/22/2021
15090,Plainfield,65+,Yes,2203.0,2122,96.32,2073,94.1,09/22/2021
15091,Plainville,12-17,No,1172.0,677,57.76,571,48.72,09/22/2021
15092,Plainville,18-24,No,1511.0,917,60.69,840,55.59,09/22/2021
15093,Plainville,25-44,No,4744.0,3138,66.15,2915,61.45,09/22/2021
15094,Plainville,45-64,No,5299.0,3993,75.35,3794,71.6,09/22/2021
15095,Plainville,65+,No,2986.0,2940,98.46,2855,95.61,09/22/2021
15096,Plymouth,12-17,No,897.0,412,45.93,374,41.69,09/22/2021
15097,Plymouth,18-24,No,1092.0,529,48.44,498,45.6,09/22/2021
15098,Plymouth,25-44,No,2832.0,1625,57.38,1500,52.97,09/22/2021
15099,Plymouth,45-64,No,3937.0,2428,61.67,2306,58.57,09/22/2021
15100,Plymouth,65+,No,1726.0,1757,100.0,1681,97.39,09/22/2021
15101,Pomfret,12-17,No,385.0,338,87.79,244,63.38,09/22/2021
15102,Pomfret,18-24,No,333.0,221,66.37,202,60.66,09/22/2021
15103,Pomfret,25-44,No,952.0,549,57.67,504,52.94,09/22/2021
15104,Pomfret,45-64,No,1385.0,978,70.61,927,66.93,09/22/2021
15105,Pomfret,65+,No,585.0,691,100.0,679,100.0,09/22/2021
15106,Portland,12-17,No,746.0,467,62.6,439,58.85,09/22/2021
15107,Portland,18-24,No,699.0,538,76.97,493,70.53,09/22/2021
15108,Portland,25-44,No,2192.0,1670,76.19,1555,70.94,09/22/2021
15109,Portland,45-64,No,2994.0,2350,78.49,2248,75.08,09/22/2021
15110,Portland,65+,No,1610.0,1725,100.0,1666,100.0,09/22/2021
15111,Preston,12-17,No,326.0,181,55.52,158,48.47,09/22/2021
15112,Preston,18-24,No,359.0,205,57.1,195,54.32,09/22/2021
15113,Preston,25-44,No,945.0,689,72.91,653,69.1,09/22/2021
15114,Preston,45-64,No,1688.0,1054,62.44,1023,60.6,09/22/2021
15115,Preston,65+,No,896.0,859,95.87,835,93.19,09/22/2021
15116,Prospect,12-17,No,749.0,466,62.22,420,56.07,09/22/2021
15117,Prospect,18-24,No,765.0,534,69.8,498,65.1,09/22/2021
15118,Prospect,25-44,No,2016.0,1352,67.06,1266,62.8,09/22/2021
15119,Prospect,45-64,No,3253.0,2303,70.8,2212,68.0,09/22/2021
15120,Prospect,65+,No,1763.0,1840,100.0,1800,100.0,09/22/2021
15121,Putnam,12-17,No,711.0,305,42.9,246,34.6,09/22/2021
15122,Putnam,18-24,No,728.0,386,53.02,343,47.12,09/22/2021
15123,Putnam,25-44,No,2422.0,1237,51.07,1141,47.11,09/22/2021
15124,Putnam,45-64,No,2733.0,1828,66.89,1730,63.3,09/22/2021
15125,Putnam,65+,No,1540.0,1494,97.01,1436,93.25,09/22/2021
15126,Redding,12-17,No,922.0,569,61.71,530,57.48,09/22/2021
15127,Redding,18-24,No,628.0,532,84.71,477,75.96,09/22/2021
15128,Redding,25-44,No,1357.0,1210,89.17,1136,83.71,09/22/2021
15129,Redding,45-64,No,3423.0,2318,67.72,2230,65.15,09/22/2021
15130,Redding,65+,No,1770.0,1495,84.46,1429,80.73,09/22/2021
15131,Resident out of state,0,,,13,,10,,09/22/2021
15132,Resident out of state,12-17,,,4845,,3362,,09/22/2021
15133,Resident out of state,18-24,,,15205,,11448,,09/22/2021
15134,Resident out of state,25-44,,,26172,,20435,,09/22/2021
15135,Resident out of state,45-64,,,23365,,19467,,09/22/2021
15136,Resident out of state,65+,,,12813,,9085,,09/22/2021
15137,Ridgefield,12-17,No,2719.0,2267,83.38,2106,77.45,09/22/2021
15138,Ridgefield,18-24,No,1709.0,1671,97.78,1475,86.31,09/22/2021
15139,Ridgefield,25-44,No,4388.0,3535,80.56,3330,75.89,09/22/2021
15140,Ridgefield,45-64,No,8516.0,6946,81.56,6681,78.45,09/22/2021
15141,Ridgefield,65+,No,3902.0,4075,100.0,3926,100.0,09/22/2021
15142,Rocky Hill,12-17,No,1244.0,812,65.27,739,59.41,09/22/2021
15143,Rocky Hill,18-24,No,1433.0,1139,79.48,1065,74.32,09/22/2021
15144,Rocky Hill,25-44,No,5358.0,4530,84.55,4251,79.34,09/22/2021
15145,Rocky Hill,45-64,No,5793.0,4569,78.87,4383,75.66,09/22/2021
15146,Rocky Hill,65+,No,3897.0,3882,99.62,3746,96.13,09/22/2021
15147,Roxbury,12-17,No,180.0,104,57.78,95,52.78,09/22/2021
15148,Roxbury,18-24,No,121.0,110,90.91,97,80.17,09/22/2021
15149,Roxbury,25-44,No,311.0,256,82.32,233,74.92,09/22/2021
15150,Roxbury,45-64,No,856.0,611,71.38,582,67.99,09/22/2021
15151,Roxbury,65+,No,545.0,627,100.0,580,100.0,09/22/2021
15152,Salem,12-17,No,349.0,200,57.31,191,54.73,09/22/2021
15153,Salem,18-24,No,337.0,246,73.0,222,65.88,09/22/2021
15154,Salem,25-44,No,968.0,690,71.28,641,66.22,09/22/2021
15155,Salem,45-64,No,1444.0,1011,70.01,963,66.69,09/22/2021
15156,Salem,65+,No,526.0,632,100.0,612,100.0,09/22/2021
15157,Salisbury,12-17,No,208.0,429,100.0,335,100.0,09/22/2021
15158,Salisbury,18-24,No,158.0,248,100.0,230,100.0,09/22/2021
15159,Salisbury,25-44,No,573.0,515,89.88,483,84.29,09/22/2021
15160,Salisbury,45-64,No,1261.0,934,74.07,894,70.9,09/22/2021
15161,Salisbury,65+,No,1151.0,1143,99.3,1106,96.09,09/22/2021
15162,Scotland,12-17,No,146.0,57,39.04,53,36.3,09/22/2021
15163,Scotland,18-24,No,137.0,74,54.01,67,48.91,09/22/2021
15164,Scotland,25-44,No,379.0,175,46.17,157,41.42,09/22/2021
15165,Scotland,45-64,No,556.0,365,65.65,350,62.95,09/22/2021
15166,Scotland,65+,No,258.0,267,100.0,259,100.0,09/22/2021
15167,Seymour,12-17,No,1265.0,711,56.21,659,52.09,09/22/2021
15168,Seymour,18-24,No,1347.0,959,71.2,870,64.59,09/22/2021
15169,Seymour,25-44,No,4235.0,2895,68.36,2632,62.15,09/22/2021
15170,Seymour,45-64,No,4937.0,3875,78.49,3667,74.28,09/22/2021
15171,Seymour,65+,No,2574.0,2436,94.64,2319,90.09,09/22/2021
15172,Sharon,12-17,No,129.0,73,56.59,63,48.84,09/22/2021
15173,Sharon,18-24,No,130.0,85,65.38,69,53.08,09/22/2021
15174,Sharon,25-44,No,436.0,258,59.17,243,55.73,09/22/2021
15175,Sharon,45-64,No,1047.0,658,62.85,626,59.79,09/22/2021
15176,Sharon,65+,No,744.0,758,100.0,707,95.03,09/22/2021
15177,Shelton,12-17,No,3103.0,1780,57.36,1591,51.27,09/22/2021
15178,Shelton,18-24,No,3127.0,2370,75.79,2181,69.75,09/22/2021
15179,Shelton,25-44,No,9054.0,6698,73.98,6182,68.28,09/22/2021
15180,Shelton,45-64,No,13126.0,9917,75.55,9460,72.07,09/22/2021
15181,Shelton,65+,No,7991.0,7957,99.57,7578,94.83,09/22/2021
15182,Sherman,12-17,No,316.0,164,51.9,140,44.3,09/22/2021
15183,Sherman,18-24,No,267.0,186,69.66,164,61.42,09/22/2021
15184,Sherman,25-44,No,526.0,343,65.21,317,60.27,09/22/2021
15185,Sherman,45-64,No,1402.0,916,65.34,870,62.05,09/22/2021
15186,Sherman,65+,No,740.0,720,97.3,695,93.92,09/22/2021
15187,Simsbury,12-17,No,2356.0,1869,79.33,1724,73.17,09/22/2021
15188,Simsbury,18-24,No,1620.0,1701,100.0,1564,96.54,09/22/2021
15189,Simsbury,25-44,No,4688.0,4581,97.72,4329,92.34,09/22/2021
15190,Simsbury,45-64,No,7966.0,6669,83.72,6409,80.45,09/22/2021
15191,Simsbury,65+,No,3877.0,4338,100.0,4211,100.0,09/22/2021
15192,Somers,12-17,No,820.0,409,49.88,376,45.85,09/22/2021
15193,Somers,18-24,No,1077.0,501,46.52,462,42.9,09/22/2021
15194,Somers,25-44,No,3044.0,1576,51.77,1458,47.9,09/22/2021
15195,Somers,45-64,No,3636.0,2380,65.46,2266,62.32,09/22/2021
15196,Somers,65+,No,1633.0,1628,99.69,1561,95.59,09/22/2021
15197,South Windsor,12-17,No,2225.0,1673,75.19,1555,69.89,09/22/2021
15198,South Windsor,18-24,No,1956.0,1737,88.8,1618,82.72,09/22/2021
15199,South Windsor,25-44,No,5627.0,5410,96.14,5119,90.97,09/22/2021
15200,South Windsor,45-64,No,8150.0,6429,78.88,6209,76.18,09/22/2021
15201,South Windsor,65+,No,4417.0,4685,100.0,4537,100.0,09/22/2021
15202,Southbury,12-17,No,1436.0,998,69.5,906,63.09,09/22/2021
15203,Southbury,18-24,No,1166.0,940,80.62,865,74.19,09/22/2021
15204,Southbury,25-44,No,3206.0,2458,76.67,2321,72.4,09/22/2021
15205,Southbury,45-64,No,6365.0,4631,72.76,4454,69.98,09/22/2021
15206,Southbury,65+,No,5611.0,5506,98.13,5274,93.99,09/22/2021
15207,Southington,12-17,No,3425.0,2315,67.59,2143,62.57,09/22/2021
15208,Southington,18-24,No,3274.0,2648,80.88,2466,75.32,09/22/2021
15209,Southington,25-44,No,9665.0,7581,78.44,7077,73.22,09/22/2021
15210,Southington,45-64,No,13021.0,10275,78.91,9896,76.0,09/22/2021
15211,Southington,65+,No,8562.0,8531,99.64,8305,97.0,09/22/2021
15212,Sprague,12-17,No,235.0,114,48.51,104,44.26,09/22/2021
15213,Sprague,18-24,No,250.0,125,50.0,109,43.6,09/22/2021
15214,Sprague,25-44,No,804.0,411,51.12,374,46.52,09/22/2021
15215,Sprague,45-64,No,869.0,555,63.87,535,61.57,09/22/2021
15216,Sprague,65+,No,360.0,431,100.0,418,100.0,09/22/2021
15217,Stafford,12-17,No,935.0,349,37.33,313,33.48,09/22/2021
15218,Stafford,18-24,No,1061.0,467,44.02,419,39.49,09/22/2021
15219,Stafford,25-44,No,2818.0,1457,51.7,1332,47.27,09/22/2021
15220,Stafford,45-64,No,3678.0,2510,68.24,2397,65.17,09/22/2021
15221,Stafford,65+,No,1915.0,1818,94.93,1727,90.18,09/22/2021
15222,Stamford,12-17,Yes,8389.0,7066,84.23,5899,70.32,09/22/2021
15223,Stamford,18-24,Yes,10933.0,8518,77.91,7127,65.19,09/22/2021
15224,Stamford,25-44,Yes,39755.0,34670,87.21,30503,76.73,09/22/2021
15225,Stamford,45-64,Yes,32402.0,30723,94.82,28402,87.66,09/22/2021
15226,Stamford,65+,Yes,18070.0,18938,100.0,17522,96.97,09/22/2021
15227,Sterling,12-17,No,337.0,122,36.2,112,33.23,09/22/2021
15228,Sterling,18-24,No,314.0,149,47.45,130,41.4,09/22/2021
15229,Sterling,25-44,No,1022.0,372,36.4,327,32.0,09/22/2021
15230,Sterling,45-64,No,1182.0,739,62.52,694,58.71,09/22/2021
15231,Sterling,65+,No,352.0,393,100.0,383,100.0,09/22/2021
15232,Stonington,12-17,No,1315.0,804,61.14,748,56.88,09/22/2021
15233,Stonington,18-24,No,1283.0,862,67.19,784,61.11,09/22/2021
15234,Stonington,25-44,No,3534.0,2409,68.17,2256,63.84,09/22/2021
15235,Stonington,45-64,No,6079.0,4417,72.66,4270,70.24,09/22/2021
15236,Stonington,65+,No,4232.0,4681,100.0,4545,100.0,09/22/2021
15237,Stratford,12-17,No,3899.0,2542,65.2,2267,58.14,09/22/2021
15238,Stratford,18-24,No,4160.0,3052,73.37,2742,65.91,09/22/2021
15239,Stratford,25-44,No,12860.0,8721,67.81,7932,61.68,09/22/2021
15240,Stratford,45-64,No,15454.0,11826,76.52,11168,72.27,09/22/2021
15241,Stratford,65+,No,9237.0,8837,95.67,8480,91.8,09/22/2021
15242,Suffield,12-17,No,1330.0,781,58.72,697,52.41,09/22/2021
15243,Suffield,18-24,No,1559.0,825,52.92,739,47.4,09/22/2021
15244,Suffield,25-44,No,4002.0,2499,62.44,2288,57.17,09/22/2021
15245,Suffield,45-64,No,4839.0,3727,77.02,3571,73.8,09/22/2021
15246,Suffield,65+,No,2427.0,2567,100.0,2420,99.71,09/22/2021
15247,Thomaston,12-17,No,601.0,320,53.24,298,49.58,09/22/2021
15248,Thomaston,18-24,No,657.0,459,69.86,422,64.23,09/22/2021
15249,Thomaston,25-44,No,1783.0,1134,63.6,1063,59.62,09/22/2021
15250,Thomaston,45-64,No,2576.0,1870,72.59,1778,69.02,09/22/2021
15251,Thomaston,65+,No,1163.0,1195,100.0,1162,99.91,09/22/2021
15252,Thompson,12-17,No,682.0,297,43.55,242,35.48,09/22/2021
15253,Thompson,18-24,No,737.0,305,41.38,272,36.91,09/22/2021
15254,Thompson,25-44,No,2127.0,847,39.82,772,36.3,09/22/2021
15255,Thompson,45-64,No,3105.0,1654,53.27,1580,50.89,09/22/2021
15256,Thompson,65+,No,1508.0,1304,86.47,1269,84.15,09/22/2021
15257,Tolland,12-17,No,1452.0,984,67.77,924,63.64,09/22/2021
15258,Tolland,18-24,No,1302.0,1086,83.41,1020,78.34,09/22/2021
15259,Tolland,25-44,No,3057.0,2279,74.55,2148,70.26,09/22/2021
15260,Tolland,45-64,No,4868.0,3756,77.16,3638,74.73,09/22/2021
15261,Tolland,65+,No,2135.0,2359,100.0,2277,100.0,09/22/2021
15262,Torrington,12-17,Yes,2398.0,1455,60.68,1308,54.55,09/22/2021
15263,Torrington,18-24,Yes,2857.0,1619,56.67,1432,50.12,09/22/2021
15264,Torrington,25-44,Yes,8423.0,5616,66.67,5060,60.07,09/22/2021
15265,Torrington,45-64,Yes,10743.0,8010,74.56,7612,70.86,09/22/2021
15266,Torrington,65+,Yes,6185.0,5964,96.43,5756,93.06,09/22/2021
15267,Trumbull,12-17,No,3349.0,2716,81.1,2499,74.62,09/22/2021
15268,Trumbull,18-24,No,2770.0,2474,89.31,2264,81.73,09/22/2021
15269,Trumbull,25-44,No,7216.0,6469,89.65,6052,83.87,09/22/2021
15270,Trumbull,45-64,No,11176.0,9215,82.45,8846,79.15,09/22/2021
15271,Trumbull,65+,No,6866.0,6326,92.14,6037,87.93,09/22/2021
15272,Union,12-17,No,67.0,20,29.85,19,28.36,09/22/2021
15273,Union,18-24,No,53.0,37,69.81,35,66.04,09/22/2021
15274,Union,25-44,No,152.0,76,50.0,69,45.39,09/22/2021
15275,Union,45-64,No,305.0,191,62.62,185,60.66,09/22/2021
15276,Union,65+,No,169.0,193,100.0,177,100.0,09/22/2021
15277,Vernon,12-17,Yes,1841.0,1205,65.45,1086,58.99,09/22/2021
15278,Vernon,18-24,Yes,2780.0,1521,54.71,1395,50.18,09/22/2021
15279,Vernon,25-44,Yes,7863.0,6252,79.51,5813,73.93,09/22/2021
15280,Vernon,45-64,Yes,7999.0,6301,78.77,6022,75.28,09/22/2021
15281,Vernon,65+,Yes,5032.0,5138,100.0,4939,98.15,09/22/2021
15282,Voluntown,12-17,No,204.0,91,44.61,86,42.16,09/22/2021
15283,Voluntown,18-24,No,186.0,112,60.22,101,54.3,09/22/2021
15284,Voluntown,25-44,No,616.0,268,43.51,248,40.26,09/22/2021
15285,Voluntown,45-64,No,948.0,623,65.72,606,63.92,09/22/2021
15286,Voluntown,65+,No,316.0,419,100.0,408,100.0,09/22/2021
15287,Wallingford,12-17,No,3189.0,2318,72.69,2162,67.8,09/22/2021
15288,Wallingford,18-24,No,3421.0,2709,79.19,2529,73.93,09/22/2021
15289,Wallingford,25-44,No,10958.0,8369,76.37,7860,71.73,09/22/2021
15290,Wallingford,45-64,No,13953.0,10742,76.99,10321,73.97,09/22/2021
15291,Wallingford,65+,No,8045.0,8412,100.0,8093,100.0,09/22/2021
15292,Warren,12-17,No,103.0,57,55.34,52,50.49,09/22/2021
15293,Warren,18-24,No,79.0,77,97.47,68,86.08,09/22/2021
15294,Warren,25-44,No,258.0,146,56.59,134,51.94,09/22/2021
15295,Warren,45-64,No,514.0,384,74.71,364,70.82,09/22/2021
15296,Warren,65+,No,325.0,314,96.62,299,92.0,09/22/2021
15297,Washington,12-17,No,220.0,270,100.0,215,97.73,09/22/2021
15298,Washington,18-24,No,186.0,210,100.0,187,100.0,09/22/2021
15299,Washington,25-44,No,629.0,470,74.72,432,68.68,09/22/2021
15300,Washington,45-64,No,1259.0,921,73.15,865,68.71,09/22/2021
15301,Washington,65+,No,846.0,912,100.0,858,100.0,09/22/2021
15302,Waterbury,12-17,Yes,8956.0,4562,50.94,3764,42.03,09/22/2021
15303,Waterbury,18-24,Yes,10782.0,5762,53.44,4808,44.59,09/22/2021
15304,Waterbury,25-44,Yes,29898.0,18292,61.18,15556,52.03,09/22/2021
15305,Waterbury,45-64,Yes,27429.0,20931,76.31,19271,70.26,09/22/2021
15306,Waterbury,65+,Yes,13896.0,12526,90.14,11871,85.43,09/22/2021
15307,Waterford,12-17,Yes,1455.0,905,62.2,820,56.36,09/22/2021
15308,Waterford,18-24,Yes,1435.0,1042,72.61,956,66.62,09/22/2021
15309,Waterford,25-44,Yes,3810.0,3052,80.1,2847,74.72,09/22/2021
15310,Waterford,45-64,Yes,6259.0,4931,78.78,4739,75.71,09/22/2021
15311,Waterford,65+,Yes,4236.0,4116,97.17,3995,94.31,09/22/2021
15312,Watertown,12-17,No,1694.0,963,56.85,861,50.83,09/22/2021
15313,Watertown,18-24,No,1838.0,1230,66.92,1113,60.55,09/22/2021
15314,Watertown,25-44,No,4702.0,3482,74.05,3213,68.33,09/22/2021
15315,Watertown,45-64,No,7146.0,5279,73.87,5056,70.75,09/22/2021
15316,Watertown,65+,No,4055.0,4031,99.41,3885,95.81,09/22/2021
15317,West Hartford,12-17,Yes,5093.0,4634,90.99,4287,84.17,09/22/2021
15318,West Hartford,18-24,Yes,5228.0,4653,89.0,4226,80.83,09/22/2021
15319,West Hartford,25-44,Yes,15656.0,14043,89.7,13199,84.31,09/22/2021
15320,West Hartford,45-64,Yes,17430.0,15457,88.68,14760,84.68,09/22/2021
15321,West Hartford,65+,Yes,11042.0,11407,100.0,10869,98.43,09/22/2021
15322,West Haven,12-17,Yes,4728.0,2451,51.84,2162,45.73,09/22/2021
15323,West Haven,18-24,Yes,6889.0,4029,58.48,3599,52.24,09/22/2021
15324,West Haven,25-44,Yes,14470.0,10329,71.38,9347,64.6,09/22/2021
15325,West Haven,45-64,Yes,14336.0,11470,80.01,10906,76.07,09/22/2021
15326,West Haven,65+,Yes,7347.0,7258,98.79,7032,95.71,09/22/2021
15327,Westbrook,12-17,No,474.0,292,61.6,262,55.27,09/22/2021
15328,Westbrook,18-24,No,505.0,381,75.45,338,66.93,09/22/2021
15329,Westbrook,25-44,No,1431.0,1016,71.0,926,64.71,09/22/2021
15330,Westbrook,45-64,No,2201.0,1773,80.55,1688,76.69,09/22/2021
15331,Westbrook,65+,No,1633.0,1705,100.0,1630,99.82,09/22/2021
15332,Weston,12-17,No,1261.0,1103,87.47,1022,81.05,09/22/2021
15333,Weston,18-24,No,748.0,674,90.11,597,79.81,09/22/2021
15334,Weston,25-44,No,1501.0,1412,94.07,1310,87.28,09/22/2021
15335,Weston,45-64,No,3769.0,3085,81.85,2980,79.07,09/22/2021
15336,Weston,65+,No,1323.0,1497,100.0,1416,100.0,09/22/2021
15337,Westport,12-17,No,2987.0,2902,97.15,2695,90.22,09/22/2021
15338,Westport,18-24,No,1759.0,1809,100.0,1578,89.71,09/22/2021
15339,Westport,25-44,No,4263.0,3816,89.51,3507,82.27,09/22/2021
15340,Westport,45-64,No,9291.0,8245,88.74,7831,84.29,09/22/2021
15341,Westport,65+,No,4605.0,4572,99.28,4263,92.57,09/22/2021
15342,Wethersfield,12-17,No,1880.0,1337,71.12,1223,65.05,09/22/2021
15343,Wethersfield,18-24,No,1857.0,1688,90.9,1537,82.77,09/22/2021
15344,Wethersfield,25-44,No,6123.0,5409,88.34,5052,82.51,09/22/2021
15345,Wethersfield,45-64,No,7852.0,6686,85.15,6450,82.14,09/22/2021
15346,Wethersfield,65+,No,5417.0,5091,93.98,4966,91.67,09/22/2021
15347,Willington,12-17,No,386.0,208,53.89,189,48.96,09/22/2021
15348,Willington,18-24,No,1306.0,362,27.72,333,25.5,09/22/2021
15349,Willington,25-44,No,1198.0,897,74.87,829,69.2,09/22/2021
