,City,status,Number,rpt_date
643,Hinton,Recovered*,801,02/01/2022
644,Hitchcock,Active,1 to 4,02/01/2022
645,Hitchcock,Recovered*,52,02/01/2022
646,Hitchita,Active,1 to 4,02/01/2022
647,Hitchita,Deceased,1 to 4,02/01/2022
648,Hitchita,Recovered*,29,02/01/2022
649,Hobart,Active,119,02/01/2022
650,Hobart,Deceased,20,02/01/2022
651,Hobart,Recovered*,723,02/01/2022
652,Hoffman,Recovered*,1 to 4,02/01/2022
653,Holdenville,Active,123,02/01/2022
654,Holdenville,Deceased,26,02/01/2022
655,Holdenville,Recovered*,1149,02/01/2022
656,Hollis,Active,23,02/01/2022
657,Hollis,Deceased,9,02/01/2022
658,Hollis,Recovered*,414,02/01/2022
659,Hollister,Deceased,1 to 4,02/01/2022
660,Hollister,Recovered*,1 to 4,02/01/2022
661,Hominy,Active,76,02/01/2022
662,Hominy,Deceased,13,02/01/2022
663,Hominy,Recovered*,1133,02/01/2022
664,Hooker,Active,20,02/01/2022
665,Hooker,Recovered*,519,02/01/2022
666,Horntown,Recovered*,1 to 4,02/01/2022
667,Howe,Active,75,02/01/2022
668,Howe,Deceased,1 to 4,02/01/2022
669,Howe,Recovered*,539,02/01/2022
670,Hugo,Active,261,02/01/2022
671,Hugo,Deceased,36,02/01/2022
672,Hugo,Recovered*,1929,02/01/2022
673,Hulbert,Active,219,02/01/2022
674,Hulbert,Deceased,14,02/01/2022
675,Hulbert,Recovered*,1159,02/01/2022
676,Hunter,Active,8,02/01/2022
677,Hunter,Deceased,1 to 4,02/01/2022
678,Hunter,Recovered*,53,02/01/2022
679,Hydro,Active,35,02/01/2022
680,Hydro,Deceased,11,02/01/2022
681,Hydro,Recovered*,423,02/01/2022
682,Idabel,Active,226,02/01/2022
683,Idabel,Deceased,42,02/01/2022
684,Idabel,Recovered*,2405,02/01/2022
685,Indiahoma,Active,20,02/01/2022
686,Indiahoma,Deceased,5,02/01/2022
687,Indiahoma,Recovered*,308,02/01/2022
688,Indianola,Active,16,02/01/2022
689,Indianola,Recovered*,122,02/01/2022
690,Inola,Active,201,02/01/2022
691,Inola,Deceased,18,02/01/2022
692,Inola,Recovered*,1496,02/01/2022
693,Jay,Active,319,02/01/2022
694,Jay,Deceased,35,02/01/2022
695,Jay,Recovered*,2256,02/01/2022
696,Jenks,Active,493,02/01/2022
697,Jenks,Deceased,45,02/01/2022
698,Jenks,Recovered*,5369,02/01/2022
699,Jennings,Active,63,02/01/2022
700,Jennings,Deceased,6,02/01/2022
701,Jennings,Recovered*,401,02/01/2022
702,Jet,Active,1 to 4,02/01/2022
703,Jet,Deceased,1 to 4,02/01/2022
704,Jet,Recovered*,84,02/01/2022
705,Jones,Active,137,02/01/2022
706,Jones,Deceased,23,02/01/2022
707,Jones,Recovered*,1240,02/01/2022
708,Kansas,Active,108,02/01/2022
709,Kansas,Deceased,8,02/01/2022
710,Kansas,Recovered*,778,02/01/2022
711,Kaw City,Active,10,02/01/2022
712,Kaw City,Deceased,1 to 4,02/01/2022
713,Kaw City,Recovered*,129,02/01/2022
714,Kellyville,Active,103,02/01/2022
715,Kellyville,Deceased,8,02/01/2022
716,Kellyville,Recovered*,670,02/01/2022
717,Kemp,Recovered*,12,02/01/2022
718,Kendrick,Active,1 to 4,02/01/2022
719,Kendrick,Recovered*,7,02/01/2022
720,Kenefic,Active,11,02/01/2022
721,Kenefic,Deceased,1 to 4,02/01/2022
722,Kenefic,Recovered*,125,02/01/2022
723,Keota,Active,54,02/01/2022
724,Keota,Recovered*,418,02/01/2022
725,Ketchum,Active,17,02/01/2022
726,Ketchum,Deceased,1 to 4,02/01/2022
727,Ketchum,Recovered*,117,02/01/2022
728,Keyes,Active,6,02/01/2022
729,Keyes,Deceased,1 to 4,02/01/2022
730,Keyes,Recovered*,94,02/01/2022
731,Kiefer,Active,65,02/01/2022
732,Kiefer,Deceased,7,02/01/2022
733,Kiefer,Recovered*,652,02/01/2022
734,Kingfisher,Active,172,02/01/2022
735,Kingfisher,Deceased,28,02/01/2022
736,Kingfisher,Recovered*,1426,02/01/2022
737,Kingston,Active,170,02/01/2022
738,Kingston,Deceased,18,02/01/2022
739,Kingston,Recovered*,1728,02/01/2022
740,Kinta,Active,21,02/01/2022
741,Kinta,Deceased,6,02/01/2022
742,Kinta,Recovered*,137,02/01/2022
743,Kiowa,Active,38,02/01/2022
744,Kiowa,Deceased,1 to 4,02/01/2022
745,Kiowa,Recovered*,282,02/01/2022
746,Knowles,Recovered*,1 to 4,02/01/2022
747,Konawa,Active,110,02/01/2022
748,Konawa,Deceased,16,02/01/2022
749,Konawa,Recovered*,631,02/01/2022
750,Krebs,Active,52,02/01/2022
751,Krebs,Deceased,8,02/01/2022
752,Krebs,Recovered*,307,02/01/2022
753,Kremlin,Active,14,02/01/2022
754,Kremlin,Recovered*,84,02/01/2022
755,Lahoma,Active,16,02/01/2022
756,Lahoma,Deceased,7,02/01/2022
757,Lahoma,Recovered*,210,02/01/2022
758,Lake Aluma,Recovered*,1 to 4,02/01/2022
759,Lamar,Active,1 to 4,02/01/2022
760,Lamar,Deceased,1 to 4,02/01/2022
761,Lamar,Recovered*,35,02/01/2022
762,Lamont,Active,15,02/01/2022
763,Lamont,Deceased,1 to 4,02/01/2022
764,Lamont,Recovered*,110,02/01/2022
765,Langley,Active,27,02/01/2022
766,Langley,Deceased,1 to 4,02/01/2022
767,Langley,Recovered*,152,02/01/2022
768,Langston,Active,9,02/01/2022
769,Langston,Deceased,1 to 4,02/01/2022
770,Langston,Recovered*,100,02/01/2022
771,Laverne,Active,23,02/01/2022
772,Laverne,Deceased,1 to 4,02/01/2022
773,Laverne,Recovered*,346,02/01/2022
774,Lawton,Active,1667,02/01/2022
775,Lawton,Deceased,283,02/01/2022
776,Lawton,Recovered*,17637,02/01/2022
777,Le Flore,Recovered*,1 to 4,02/01/2022
778,Leedey,Active,12,02/01/2022
779,Leedey,Deceased,8,02/01/2022
780,Leedey,Recovered*,177,02/01/2022
781,Lehigh,Active,12,02/01/2022
782,Lehigh,Recovered*,92,02/01/2022
783,Lenapah,Active,12,02/01/2022
784,Lenapah,Deceased,1 to 4,02/01/2022
785,Lenapah,Recovered*,131,02/01/2022
786,Leon,Active,7,02/01/2022
787,Leon,Recovered*,44,02/01/2022
788,Lexington,Active,307,02/01/2022
789,Lexington,Deceased,37,02/01/2022
790,Lexington,Recovered*,2047,02/01/2022
791,Liberty,Recovered*,1 to 4,02/01/2022
792,Lindsay,Active,178,02/01/2022
793,Lindsay,Deceased,28,02/01/2022
794,Lindsay,Recovered*,1377,02/01/2022
795,Loco,Active,1 to 4,02/01/2022
796,Loco,Deceased,1 to 4,02/01/2022
797,Loco,Recovered*,91,02/01/2022
798,Locust Grove,Active,230,02/01/2022
799,Locust Grove,Deceased,16,02/01/2022
800,Locust Grove,Recovered*,1578,02/01/2022
801,Lone Grove,Active,102,02/01/2022
802,Lone Grove,Deceased,15,02/01/2022
803,Lone Grove,Recovered*,876,02/01/2022
804,Lone Wolf,Active,10,02/01/2022
805,Lone Wolf,Recovered*,115,02/01/2022
806,Longdale,Active,23,02/01/2022
807,Longdale,Deceased,1 to 4,02/01/2022
808,Longdale,Recovered*,133,02/01/2022
809,Lookeba,Active,13,02/01/2022
810,Lookeba,Deceased,5,02/01/2022
811,Lookeba,Recovered*,154,02/01/2022
812,Loveland,Recovered*,7,02/01/2022
813,Loyal,Active,7,02/01/2022
814,Loyal,Deceased,1 to 4,02/01/2022
815,Loyal,Recovered*,68,02/01/2022
816,Luther,Active,81,02/01/2022
817,Luther,Deceased,10,02/01/2022
818,Luther,Recovered*,787,02/01/2022
819,Macomb,Active,41,02/01/2022
820,Macomb,Deceased,1 to 4,02/01/2022
821,Macomb,Recovered*,353,02/01/2022
822,Madill,Active,196,02/01/2022
823,Madill,Deceased,14,02/01/2022
824,Madill,Recovered*,2077,02/01/2022
825,Manchester,Recovered*,26,02/01/2022
826,Mangum,Active,85,02/01/2022
827,Mangum,Deceased,19,02/01/2022
828,Mangum,Recovered*,740,02/01/2022
829,Manitou,Active,5,02/01/2022
830,Manitou,Recovered*,25,02/01/2022
831,Mannford,Active,200,02/01/2022
832,Mannford,Deceased,39,02/01/2022
833,Mannford,Recovered*,1540,02/01/2022
834,Mannsville,Active,27,02/01/2022
835,Mannsville,Deceased,5,02/01/2022
836,Mannsville,Recovered*,264,02/01/2022
837,Maramec,Active,9,02/01/2022
838,Maramec,Recovered*,66,02/01/2022
839,Marble City,Active,15,02/01/2022
840,Marble City,Deceased,1 to 4,02/01/2022
841,Marble City,Recovered*,131,02/01/2022
842,Marietta,Active,200,02/01/2022
843,Marietta,Deceased,24,02/01/2022
844,Marietta,Recovered*,1699,02/01/2022
845,Marland,Active,9,02/01/2022
846,Marland,Deceased,1 to 4,02/01/2022
847,Marland,Recovered*,100,02/01/2022
848,Marlow,Active,106,02/01/2022
849,Marlow,Deceased,35,02/01/2022
850,Marlow,Recovered*,1938,02/01/2022
851,Marshall,Active,8,02/01/2022
852,Marshall,Deceased,1 to 4,02/01/2022
853,Marshall,Recovered*,70,02/01/2022
854,Martha,Active,6,02/01/2022
855,Martha,Deceased,1 to 4,02/01/2022
856,Martha,Recovered*,40,02/01/2022
857,Maud,Active,58,02/01/2022
858,Maud,Deceased,1 to 4,02/01/2022
859,Maud,Recovered*,368,02/01/2022
860,May,Active,1 to 4,02/01/2022
861,May,Recovered*,29,02/01/2022
862,Maysville,Active,47,02/01/2022
863,Maysville,Deceased,11,02/01/2022
864,Maysville,Recovered*,424,02/01/2022
865,McAlester,Active,889,02/01/2022
866,McAlester,Deceased,121,02/01/2022
867,McAlester,Recovered*,5987,02/01/2022
868,McCurtain,Active,28,02/01/2022
869,McCurtain,Deceased,1 to 4,02/01/2022
870,McCurtain,Recovered*,191,02/01/2022
871,McLoud,Active,261,02/01/2022
872,McLoud,Deceased,35,02/01/2022
873,McLoud,Recovered*,2396,02/01/2022
874,Mead,Active,74,02/01/2022
875,Mead,Deceased,7,02/01/2022
876,Mead,Recovered*,716,02/01/2022
877,Medford,Active,29,02/01/2022
878,Medford,Deceased,1 to 4,02/01/2022
879,Medford,Recovered*,288,02/01/2022
880,Medicine Park,Active,1 to 4,02/01/2022
881,Medicine Park,Deceased,1 to 4,02/01/2022
882,Medicine Park,Recovered*,47,02/01/2022
883,Meeker,Active,113,02/01/2022
884,Meeker,Deceased,25,02/01/2022
885,Meeker,Recovered*,923,02/01/2022
886,Meno,Active,9,02/01/2022
887,Meno,Deceased,1 to 4,02/01/2022
888,Meno,Recovered*,87,02/01/2022
889,Meridian,Active,12,02/01/2022
890,Meridian,Deceased,1 to 4,02/01/2022
891,Meridian,Recovered*,46,02/01/2022
892,Miami,Active,478,02/01/2022
893,Miami,Deceased,53,02/01/2022
894,Miami,Recovered*,4217,02/01/2022
895,Midwest City,Active,850,02/01/2022
896,Midwest City,Deceased,31,02/01/2022
897,Midwest City,Recovered*,3550,02/01/2022
898,Milburn,Active,44,02/01/2022
899,Milburn,Deceased,1 to 4,02/01/2022
900,Milburn,Recovered*,300,02/01/2022
901,Mill Creek,Active,27,02/01/2022
902,Mill Creek,Deceased,1 to 4,02/01/2022
903,Mill Creek,Recovered*,181,02/01/2022
904,Millerton,Active,1 to 4,02/01/2022
905,Millerton,Deceased,1 to 4,02/01/2022
906,Millerton,Recovered*,57,02/01/2022
907,Minco,Active,64,02/01/2022
908,Minco,Deceased,7,02/01/2022
909,Minco,Recovered*,635,02/01/2022
910,Moffett,Recovered*,11,02/01/2022
911,Moore,Active,1648,02/01/2022
912,Moore,Deceased,119,02/01/2022
913,Moore,Recovered*,14266,02/01/2022
914,Mooreland,Active,29,02/01/2022
915,Mooreland,Deceased,6,02/01/2022
916,Mooreland,Recovered*,322,02/01/2022
917,Morris,Active,83,02/01/2022
918,Morris,Deceased,16,02/01/2022
919,Morris,Recovered*,719,02/01/2022
920,Morrison,Active,60,02/01/2022
921,Morrison,Deceased,1 to 4,02/01/2022
922,Morrison,Recovered*,320,02/01/2022
923,Mounds,Active,183,02/01/2022
924,Mounds,Deceased,22,02/01/2022
925,Mounds,Recovered*,1467,02/01/2022
926,Mountain Park,Active,9,02/01/2022
927,Mountain Park,Deceased,1 to 4,02/01/2022
928,Mountain Park,Recovered*,74,02/01/2022
929,Mountain View,Active,23,02/01/2022
930,Mountain View,Deceased,5,02/01/2022
931,Mountain View,Recovered*,187,02/01/2022
932,Muldrow,Active,270,02/01/2022
933,Muldrow,Deceased,17,02/01/2022
934,Muldrow,Recovered*,2291,02/01/2022
935,Mulhall,Active,13,02/01/2022
936,Mulhall,Recovered*,170,02/01/2022
937,Muskogee,Active,1603,02/01/2022
938,Muskogee,Deceased,211,02/01/2022
939,Muskogee,Recovered*,10007,02/01/2022
940,Mustang,Active,486,02/01/2022
941,Mustang,Deceased,77,02/01/2022
942,Mustang,Recovered*,5448,02/01/2022
943,Mutual,Active,7,02/01/2022
944,Mutual,Deceased,1 to 4,02/01/2022
945,Mutual,Recovered*,74,02/01/2022
946,Nash,Active,5,02/01/2022
947,Nash,Deceased,1 to 4,02/01/2022
948,Nash,Recovered*,87,02/01/2022
949,New Cordell,Active,23,02/01/2022
950,New Cordell,Deceased,11,02/01/2022
951,New Cordell,Recovered*,559,02/01/2022
952,Newcastle,Active,287,02/01/2022
953,Newcastle,Deceased,19,02/01/2022
954,Newcastle,Recovered*,2532,02/01/2022
955,Newkirk,Active,84,02/01/2022
956,Newkirk,Deceased,10,02/01/2022
957,Newkirk,Recovered*,853,02/01/2022
958,Nichols Hills,Active,56,02/01/2022
959,Nichols Hills,Deceased,1 to 4,02/01/2022
960,Nichols Hills,Recovered*,670,02/01/2022
961,Nicoma Park,Active,8,02/01/2022
962,Nicoma Park,Deceased,1 to 4,02/01/2022
963,Nicoma Park,Recovered*,72,02/01/2022
964,Ninnekah,Active,36,02/01/2022
965,Ninnekah,Deceased,9,02/01/2022
966,Ninnekah,Recovered*,350,02/01/2022
967,Noble,Active,387,02/01/2022
968,Noble,Deceased,35,02/01/2022
969,Noble,Recovered*,2944,02/01/2022
970,Norge,Active,1 to 4,02/01/2022
971,Norge,Recovered*,1 to 4,02/01/2022
972,Norman,Active,4389,02/01/2022
973,Norman,Deceased,272,02/01/2022
974,Norman,Recovered*,28969,02/01/2022
975,North Enid,Active,1 to 4,02/01/2022
976,North Enid,Recovered*,1 to 4,02/01/2022
977,North Miami,Active,10,02/01/2022
978,North Miami,Recovered*,68,02/01/2022
979,Nowata,Active,263,02/01/2022
980,Nowata,Deceased,19,02/01/2022
981,Nowata,Recovered*,1326,02/01/2022
982,Oakland,Recovered*,10,02/01/2022
983,Oaks,Active,31,02/01/2022
984,Oaks,Deceased,1 to 4,02/01/2022
985,Oaks,Recovered*,193,02/01/2022
986,Oakwood,Active,5,02/01/2022
987,Oakwood,Deceased,1 to 4,02/01/2022
988,Oakwood,Recovered*,44,02/01/2022
989,Ochelata,Active,45,02/01/2022
990,Ochelata,Deceased,9,02/01/2022
991,Ochelata,Recovered*,428,02/01/2022
992,Oilton,Active,32,02/01/2022
993,Oilton,Deceased,10,02/01/2022
994,Oilton,Recovered*,217,02/01/2022
995,Okarche,Active,37,02/01/2022
996,Okarche,Deceased,6,02/01/2022
997,Okarche,Recovered*,479,02/01/2022
998,Okay,Active,21,02/01/2022
999,Okay,Deceased,1 to 4,02/01/2022
1000,Okay,Recovered*,132,02/01/2022
1001,Okeene,Active,25,02/01/2022
1002,Okeene,Deceased,6,02/01/2022
1003,Okeene,Recovered*,337,02/01/2022
1004,Okemah,Active,277,02/01/2022
1005,Okemah,Deceased,24,02/01/2022
1006,Okemah,Recovered*,1532,02/01/2022
1007,Oklahoma City,Active,10766,02/01/2022
1008,Oklahoma City,Deceased,1673,02/01/2022
1009,Oklahoma City,Recovered*,121397,02/01/2022
1010,Oklahoma County,Recovered*,1 to 4,02/01/2022
1011,Okmulgee,Active,414,02/01/2022
1012,Okmulgee,Deceased,69,02/01/2022
1013,Okmulgee,Recovered*,3385,02/01/2022
1014,Oktaha,Active,38,02/01/2022
1015,Oktaha,Deceased,8,02/01/2022
1016,Oktaha,Recovered*,307,02/01/2022
1017,Olustee,Active,18,02/01/2022
1018,Olustee,Recovered*,158,02/01/2022
1019,Oologah,Active,139,02/01/2022
1020,Oologah,Deceased,11,02/01/2022
1021,Oologah,Recovered*,1039,02/01/2022
1022,Optima,Active,8,02/01/2022
1023,Optima,Recovered*,51,02/01/2022
1024,Orlando,Active,19,02/01/2022
1025,Orlando,Deceased,1 to 4,02/01/2022
1026,Orlando,Recovered*,101,02/01/2022
1027,Osage,Active,17,02/01/2022
1028,Osage,Deceased,1 to 4,02/01/2022
1029,Osage,Recovered*,90,02/01/2022
1030,Owasso,Active,1270,02/01/2022
1031,Owasso,Deceased,144,02/01/2022
1032,Owasso,Recovered*,10562,02/01/2022
1033,Paden,Active,30,02/01/2022
1034,Paden,Deceased,1 to 4,02/01/2022
1035,Paden,Recovered*,343,02/01/2022
1036,Panama,Active,29,02/01/2022
1037,Panama,Deceased,1 to 4,02/01/2022
1038,Panama,Recovered*,294,02/01/2022
1039,Paoli,Active,34,02/01/2022
1040,Paoli,Deceased,1 to 4,02/01/2022
1041,Paoli,Recovered*,335,02/01/2022
1042,Paradise Hill,Recovered*,1 to 4,02/01/2022
1043,Pauls Valley,Active,210,02/01/2022
1044,Pauls Valley,Deceased,43,02/01/2022
1045,Pauls Valley,Recovered*,2019,02/01/2022
1046,Pawhuska,Active,117,02/01/2022
1047,Pawhuska,Deceased,15,02/01/2022
1048,Pawhuska,Recovered*,990,02/01/2022
1049,Pawnee,Active,120,02/01/2022
1050,Pawnee,Deceased,27,02/01/2022
1051,Pawnee,Recovered*,903,02/01/2022
1052,Pensacola,Active,1 to 4,02/01/2022
1053,Pensacola,Recovered*,1 to 4,02/01/2022
1054,Peoria,Active,1 to 4,02/01/2022
1055,Peoria,Recovered*,18,02/01/2022
1056,Perkins,Active,121,02/01/2022
1057,Perkins,Deceased,7,02/01/2022
1058,Perkins,Recovered*,1075,02/01/2022
1059,Perry,Active,264,02/01/2022
1060,Perry,Deceased,22,02/01/2022
1061,Perry,Recovered*,1340,02/01/2022
1062,Phillips,Recovered*,1 to 4,02/01/2022
1063,Piedmont,Active,309,02/01/2022
1064,Piedmont,Deceased,13,02/01/2022
1065,Piedmont,Recovered*,2689,02/01/2022
1066,Pink,Recovered*,1 to 4,02/01/2022
1067,Pittsburg,Active,14,02/01/2022
1068,Pittsburg,Deceased,1 to 4,02/01/2022
1069,Pittsburg,Recovered*,145,02/01/2022
1070,Pocasset,Active,7,02/01/2022
1071,Pocasset,Deceased,1 to 4,02/01/2022
1072,Pocasset,Recovered*,114,02/01/2022
1073,Pocola,Active,82,02/01/2022
1074,Pocola,Deceased,7,02/01/2022
1075,Pocola,Recovered*,807,02/01/2022
1076,Ponca City,Active,892,02/01/2022
1077,Ponca City,Deceased,122,02/01/2022
1078,Ponca City,Recovered*,7421,02/01/2022
1079,Pond Creek,Active,18,02/01/2022
1080,Pond Creek,Deceased,1 to 4,02/01/2022
1081,Pond Creek,Recovered*,212,02/01/2022
1082,Porter,Active,72,02/01/2022
1083,Porter,Deceased,18,02/01/2022
1084,Porter,Recovered*,621,02/01/2022
1085,Porum,Active,60,02/01/2022
1086,Porum,Deceased,7,02/01/2022
1087,Porum,Recovered*,504,02/01/2022
1088,Poteau,Active,319,02/01/2022
1089,Poteau,Deceased,29,02/01/2022
1090,Poteau,Recovered*,2873,02/01/2022
1091,Prague,Active,99,02/01/2022
1092,Prague,Deceased,16,02/01/2022
1093,Prague,Recovered*,1078,02/01/2022
1094,Prue,Active,9,02/01/2022
1095,Prue,Deceased,1 to 4,02/01/2022
1096,Prue,Recovered*,104,02/01/2022
1097,Pryor Creek,Active,216,02/01/2022
1098,Pryor Creek,Deceased,57,02/01/2022
1099,Pryor Creek,Recovered*,2786,02/01/2022
1100,Purcell,Active,317,02/01/2022
1101,Purcell,Deceased,39,02/01/2022
1102,Purcell,Recovered*,2488,02/01/2022
1103,Putnam,Active,1 to 4,02/01/2022
1104,Putnam,Deceased,1 to 4,02/01/2022
1105,Putnam,Recovered*,15,02/01/2022
1106,Quapaw,Active,86,02/01/2022
1107,Quapaw,Deceased,17,02/01/2022
1108,Quapaw,Recovered*,671,02/01/2022
1109,Quinton,Active,53,02/01/2022
1110,Quinton,Deceased,7,02/01/2022
1111,Quinton,Recovered*,372,02/01/2022
1112,Ralston,Active,15,02/01/2022
1113,Ralston,Deceased,1 to 4,02/01/2022
1114,Ralston,Recovered*,80,02/01/2022
1115,Ramona,Active,57,02/01/2022
1116,Ramona,Deceased,10,02/01/2022
1117,Ramona,Recovered*,454,02/01/2022
1118,Randlett,Active,1 to 4,02/01/2022
1119,Randlett,Deceased,1 to 4,02/01/2022
1120,Randlett,Recovered*,105,02/01/2022
1121,Ratliff City,Active,8,02/01/2022
1122,Ratliff City,Deceased,1 to 4,02/01/2022
1123,Ratliff City,Recovered*,183,02/01/2022
1124,Rattan,Active,10,02/01/2022
1125,Rattan,Deceased,1 to 4,02/01/2022
1126,Rattan,Recovered*,162,02/01/2022
1127,Ravia,Active,25,02/01/2022
1128,Ravia,Deceased,1 to 4,02/01/2022
1129,Ravia,Recovered*,148,02/01/2022
1130,Red Oak,Active,47,02/01/2022
1131,Red Oak,Deceased,1 to 4,02/01/2022
1132,Red Oak,Recovered*,337,02/01/2022
1133,Red Rock,Active,16,02/01/2022
1134,Red Rock,Deceased,1 to 4,02/01/2022
1135,Red Rock,Recovered*,229,02/01/2022
1136,Redbird,Active,1 to 4,02/01/2022
1137,Redbird,Recovered*,21,02/01/2022
1138,Rentiesville,Active,1 to 4,02/01/2022
1139,Rentiesville,Recovered*,5,02/01/2022
1140,Reydon,Active,13,02/01/2022
1141,Reydon,Deceased,1 to 4,02/01/2022
1142,Reydon,Recovered*,109,02/01/2022
1143,Ringling,Active,55,02/01/2022
1144,Ringling,Deceased,1 to 4,02/01/2022
1145,Ringling,Recovered*,403,02/01/2022
1146,Ringwood,Active,32,02/01/2022
1147,Ringwood,Deceased,1 to 4,02/01/2022
1148,Ringwood,Recovered*,312,02/01/2022
1149,Ripley,Active,23,02/01/2022
1150,Ripley,Deceased,1 to 4,02/01/2022
1151,Ripley,Recovered*,177,02/01/2022
1152,Rock Island,Recovered*,1 to 4,02/01/2022
1153,Rocky,Active,5,02/01/2022
1154,Rocky,Recovered*,104,02/01/2022
1155,Roff,Active,56,02/01/2022
1156,Roff,Deceased,1 to 4,02/01/2022
1157,Roff,Recovered*,397,02/01/2022
1158,Roland,Active,94,02/01/2022
1159,Roland,Deceased,7,02/01/2022
1160,Roland,Recovered*,992,02/01/2022
1161,Roosevelt,Active,9,02/01/2022
1162,Roosevelt,Deceased,1 to 4,02/01/2022
1163,Roosevelt,Recovered*,99,02/01/2022
1164,Rosston,Active,1 to 4,02/01/2022
1165,Rosston,Recovered*,20,02/01/2022
1166,Rush Springs,Active,49,02/01/2022
1167,Rush Springs,Deceased,7,02/01/2022
1168,Rush Springs,Recovered*,529,02/01/2022
1169,Ryan,Active,16,02/01/2022
1170,Ryan,Deceased,1 to 4,02/01/2022
1171,Ryan,Recovered*,174,02/01/2022
1172,Salina,Active,173,02/01/2022
1173,Salina,Deceased,18,02/01/2022
1174,Salina,Recovered*,1260,02/01/2022
1175,Sallisaw,Active,484,02/01/2022
1176,Sallisaw,Deceased,35,02/01/2022
1177,Sallisaw,Recovered*,3348,02/01/2022
1178,Sand Springs,Active,941,02/01/2022
1179,Sand Springs,Deceased,114,02/01/2022
1180,Sand Springs,Recovered*,6802,02/01/2022
1181,Sapulpa,Active,1025,02/01/2022
1182,Sapulpa,Deceased,119,02/01/2022
1183,Sapulpa,Recovered*,6951,02/01/2022
1184,Sasakwa,Active,25,02/01/2022
1185,Sasakwa,Deceased,1 to 4,02/01/2022
1186,Sasakwa,Recovered*,153,02/01/2022
1187,Savanna,Active,19,02/01/2022
1188,Savanna,Deceased,5,02/01/2022
1189,Savanna,Recovered*,149,02/01/2022
1190,Sawyer,Active,17,02/01/2022
1191,Sawyer,Deceased,1 to 4,02/01/2022
1192,Sawyer,Recovered*,148,02/01/2022
1193,Sayre,Active,126,02/01/2022
1194,Sayre,Deceased,23,02/01/2022
1195,Sayre,Recovered*,1305,02/01/2022
1196,Schulter,Active,6,02/01/2022
1197,Schulter,Recovered*,79,02/01/2022
1198,Seiling,Active,21,02/01/2022
1199,Seiling,Deceased,11,02/01/2022
1200,Seiling,Recovered*,289,02/01/2022
1201,Seminole,Active,377,02/01/2022
1202,Seminole,Deceased,51,02/01/2022
1203,Seminole,Recovered*,2792,02/01/2022
1204,Sentinel,Active,19,02/01/2022
1205,Sentinel,Deceased,1 to 4,02/01/2022
1206,Sentinel,Recovered*,236,02/01/2022
1207,Shady Point,Active,37,02/01/2022
1208,Shady Point,Deceased,1 to 4,02/01/2022
1209,Shady Point,Recovered*,368,02/01/2022
1210,Sharon,Active,11,02/01/2022
1211,Sharon,Deceased,1 to 4,02/01/2022
1212,Sharon,Recovered*,90,02/01/2022
1213,Shattuck,Active,31,02/01/2022
1214,Shattuck,Deceased,1 to 4,02/01/2022
1215,Shattuck,Recovered*,319,02/01/2022
1216,Shawnee,Active,1486,02/01/2022
1217,Shawnee,Deceased,150,02/01/2022
1218,Shawnee,Recovered*,10329,02/01/2022
1219,Shidler,Active,16,02/01/2022
1220,Shidler,Deceased,1 to 4,02/01/2022
1221,Shidler,Recovered*,119,02/01/2022
1222,Silo,Recovered*,1 to 4,02/01/2022
1223,Skedee,Recovered*,11,02/01/2022
1224,Skiatook,Active,412,02/01/2022
1225,Skiatook,Deceased,40,02/01/2022
1226,Skiatook,Recovered*,3354,02/01/2022
1227,Slaughterville,Recovered*,5,02/01/2022
1228,Slick,Active,1 to 4,02/01/2022
1229,Slick,Deceased,1 to 4,02/01/2022
1230,Slick,Recovered*,25,02/01/2022
1231,Smith Village,Recovered*,1 to 4,02/01/2022
1232,Snyder,Active,62,02/01/2022
1233,Snyder,Deceased,17,02/01/2022
1234,Snyder,Recovered*,293,02/01/2022
1235,Soper,Active,29,02/01/2022
1236,Soper,Deceased,1 to 4,02/01/2022
1237,Soper,Recovered*,265,02/01/2022
1238,South Coffeyville,Active,25,02/01/2022
1239,South Coffeyville,Deceased,1 to 4,02/01/2022
1240,South Coffeyville,Recovered*,84,02/01/2022
1241,Sparks,Active,14,02/01/2022
1242,Sparks,Deceased,1 to 4,02/01/2022
1243,Sparks,Recovered*,120,02/01/2022
1244,Spavinaw,Active,83,02/01/2022
1245,Spavinaw,Deceased,1 to 4,02/01/2022
1246,Spavinaw,Recovered*,323,02/01/2022
1247,Spencer,Active,108,02/01/2022
1248,Spencer,Deceased,26,02/01/2022
1249,Spencer,Recovered*,1218,02/01/2022
1250,Sperry,Active,143,02/01/2022
1251,Sperry,Deceased,8,02/01/2022
1252,Sperry,Recovered*,1230,02/01/2022
1253,Spiro,Active,127,02/01/2022
1254,Spiro,Deceased,5,02/01/2022
1255,Spiro,Recovered*,1316,02/01/2022
1256,Sportsmen Acres,Active,1 to 4,02/01/2022
1257,Sportsmen Acres,Recovered*,1 to 4,02/01/2022
1258,Springer,Active,33,02/01/2022
1259,Springer,Deceased,1 to 4,02/01/2022
1260,Springer,Recovered*,182,02/01/2022
1261,St. Louis,Recovered*,1 to 4,02/01/2022
1262,Sterling,Active,18,02/01/2022
1263,Sterling,Deceased,1 to 4,02/01/2022
1264,Sterling,Recovered*,148,02/01/2022
1265,Stidham,Recovered*,1 to 4,02/01/2022
1266,Stigler,Active,233,02/01/2022
1267,Stigler,Deceased,22,02/01/2022
