,City,status,Number,rpt_date
616,Lamar,Deceased,1 to 4,03/23/2022
617,Lamar,Recovered*,45,03/23/2022
618,Lamont,Deceased,1 to 4,03/23/2022
619,Lamont,Recovered*,127,03/23/2022
620,Langley,Active,1 to 4,03/23/2022
621,Langley,Deceased,1 to 4,03/23/2022
622,Langley,Recovered*,192,03/23/2022
623,Langston,Deceased,1 to 4,03/23/2022
624,Langston,Recovered*,113,03/23/2022
625,Laverne,Deceased,1 to 4,03/23/2022
626,Laverne,Recovered*,384,03/23/2022
627,Lawton,Active,28,03/23/2022
628,Lawton,Deceased,314,03/23/2022
629,Lawton,Recovered*,20797,03/23/2022
630,Le Flore,Recovered*,1 to 4,03/23/2022
631,Leedey,Deceased,8,03/23/2022
632,Leedey,Recovered*,194,03/23/2022
633,Lehigh,Deceased,1 to 4,03/23/2022
634,Lehigh,Recovered*,116,03/23/2022
635,Lenapah,Active,1 to 4,03/23/2022
636,Lenapah,Deceased,1 to 4,03/23/2022
637,Lenapah,Recovered*,149,03/23/2022
638,Leon,Recovered*,51,03/23/2022
639,Lexington,Active,1 to 4,03/23/2022
640,Lexington,Deceased,42,03/23/2022
641,Lexington,Recovered*,2469,03/23/2022
642,Liberty,Recovered*,1 to 4,03/23/2022
643,Lindsay,Active,1 to 4,03/23/2022
644,Lindsay,Deceased,33,03/23/2022
645,Lindsay,Recovered*,1606,03/23/2022
646,Loco,Deceased,1 to 4,03/23/2022
647,Loco,Recovered*,102,03/23/2022
648,Locust Grove,Active,1 to 4,03/23/2022
649,Locust Grove,Deceased,19,03/23/2022
650,Locust Grove,Recovered*,1904,03/23/2022
651,Lone Grove,Active,1 to 4,03/23/2022
652,Lone Grove,Deceased,16,03/23/2022
653,Lone Grove,Recovered*,1067,03/23/2022
654,Lone Wolf,Active,1 to 4,03/23/2022
655,Lone Wolf,Recovered*,128,03/23/2022
656,Longdale,Deceased,1 to 4,03/23/2022
657,Longdale,Recovered*,167,03/23/2022
658,Lookeba,Deceased,6,03/23/2022
659,Lookeba,Recovered*,173,03/23/2022
660,Loveland,Recovered*,7,03/23/2022
661,Loyal,Deceased,1 to 4,03/23/2022
662,Loyal,Recovered*,87,03/23/2022
663,Luther,Deceased,12,03/23/2022
664,Luther,Recovered*,915,03/23/2022
665,Macomb,Active,1 to 4,03/23/2022
666,Macomb,Deceased,5,03/23/2022
667,Macomb,Recovered*,411,03/23/2022
668,Madill,Active,1 to 4,03/23/2022
669,Madill,Deceased,20,03/23/2022
670,Madill,Recovered*,2366,03/23/2022
671,Manchester,Recovered*,29,03/23/2022
672,Mangum,Deceased,24,03/23/2022
673,Mangum,Recovered*,873,03/23/2022
674,Manitou,Recovered*,34,03/23/2022
675,Mannford,Active,1 to 4,03/23/2022
676,Mannford,Deceased,44,03/23/2022
677,Mannford,Recovered*,1824,03/23/2022
678,Mannsville,Deceased,5,03/23/2022
679,Mannsville,Recovered*,316,03/23/2022
680,Maramec,Recovered*,82,03/23/2022
681,Marble City,Deceased,1 to 4,03/23/2022
682,Marble City,Recovered*,157,03/23/2022
683,Marietta,Deceased,30,03/23/2022
684,Marietta,Recovered*,2010,03/23/2022
685,Marland,Deceased,1 to 4,03/23/2022
686,Marland,Recovered*,114,03/23/2022
687,Marlow,Deceased,44,03/23/2022
688,Marlow,Recovered*,2211,03/23/2022
689,Marshall,Deceased,1 to 4,03/23/2022
690,Marshall,Recovered*,90,03/23/2022
691,Martha,Deceased,1 to 4,03/23/2022
692,Martha,Recovered*,47,03/23/2022
693,Maud,Deceased,1 to 4,03/23/2022
694,Maud,Recovered*,446,03/23/2022
695,May,Recovered*,31,03/23/2022
696,Maysville,Deceased,13,03/23/2022
697,Maysville,Recovered*,486,03/23/2022
698,McAlester,Active,1 to 4,03/23/2022
699,McAlester,Deceased,139,03/23/2022
700,McAlester,Recovered*,7187,03/23/2022
701,McCurtain,Deceased,1 to 4,03/23/2022
702,McCurtain,Recovered*,238,03/23/2022
703,McLoud,Active,5,03/23/2022
704,McLoud,Deceased,40,03/23/2022
705,McLoud,Recovered*,2761,03/23/2022
706,Mead,Active,1 to 4,03/23/2022
707,Mead,Deceased,8,03/23/2022
708,Mead,Recovered*,826,03/23/2022
709,Medford,Deceased,1 to 4,03/23/2022
710,Medford,Recovered*,334,03/23/2022
711,Medicine Park,Deceased,1 to 4,03/23/2022
712,Medicine Park,Recovered*,56,03/23/2022
713,Meeker,Active,1 to 4,03/23/2022
714,Meeker,Deceased,26,03/23/2022
715,Meeker,Recovered*,1092,03/23/2022
716,Meno,Deceased,1 to 4,03/23/2022
717,Meno,Recovered*,108,03/23/2022
718,Meridian,Deceased,1 to 4,03/23/2022
719,Meridian,Recovered*,63,03/23/2022
720,Miami,Active,1 to 4,03/23/2022
721,Miami,Deceased,61,03/23/2022
722,Miami,Recovered*,5035,03/23/2022
723,Midwest City,Active,8,03/23/2022
724,Midwest City,Deceased,65,03/23/2022
725,Midwest City,Recovered*,4970,03/23/2022
726,Milburn,Deceased,1 to 4,03/23/2022
727,Milburn,Recovered*,361,03/23/2022
728,Mill Creek,Deceased,1 to 4,03/23/2022
729,Mill Creek,Recovered*,213,03/23/2022
730,Millerton,Deceased,1 to 4,03/23/2022
731,Millerton,Recovered*,61,03/23/2022
732,Minco,Deceased,10,03/23/2022
733,Minco,Recovered*,710,03/23/2022
734,Moffett,Recovered*,11,03/23/2022
735,Moore,Active,15,03/23/2022
736,Moore,Deceased,139,03/23/2022
737,Moore,Recovered*,16483,03/23/2022
738,Mooreland,Deceased,8,03/23/2022
739,Mooreland,Recovered*,369,03/23/2022
740,Morris,Deceased,17,03/23/2022
741,Morris,Recovered*,846,03/23/2022
742,Morrison,Active,1 to 4,03/23/2022
743,Morrison,Deceased,1 to 4,03/23/2022
744,Morrison,Recovered*,389,03/23/2022
745,Mounds,Active,1 to 4,03/23/2022
746,Mounds,Deceased,28,03/23/2022
747,Mounds,Recovered*,1724,03/23/2022
748,Mountain Park,Deceased,1 to 4,03/23/2022
749,Mountain Park,Recovered*,86,03/23/2022
750,Mountain View,Deceased,5,03/23/2022
751,Mountain View,Recovered*,218,03/23/2022
752,Muldrow,Active,1 to 4,03/23/2022
753,Muldrow,Deceased,18,03/23/2022
754,Muldrow,Recovered*,2770,03/23/2022
755,Mulhall,Recovered*,190,03/23/2022
756,Muskogee,Active,19,03/23/2022
757,Muskogee,Deceased,235,03/23/2022
758,Muskogee,Recovered*,12191,03/23/2022
759,Mustang,Active,9,03/23/2022
760,Mustang,Deceased,85,03/23/2022
761,Mustang,Recovered*,6206,03/23/2022
762,Mutual,Active,1 to 4,03/23/2022
763,Mutual,Deceased,1 to 4,03/23/2022
764,Mutual,Recovered*,83,03/23/2022
765,Nash,Deceased,1 to 4,03/23/2022
766,Nash,Recovered*,93,03/23/2022
767,New Cordell,Deceased,12,03/23/2022
768,New Cordell,Recovered*,592,03/23/2022
769,Newcastle,Active,7,03/23/2022
770,Newcastle,Deceased,22,03/23/2022
771,Newcastle,Recovered*,2920,03/23/2022
772,Newkirk,Active,1 to 4,03/23/2022
773,Newkirk,Deceased,11,03/23/2022
774,Newkirk,Recovered*,986,03/23/2022
775,Nichols Hills,Active,1 to 4,03/23/2022
776,Nichols Hills,Deceased,5,03/23/2022
777,Nichols Hills,Recovered*,770,03/23/2022
778,Nicoma Park,Deceased,1 to 4,03/23/2022
779,Nicoma Park,Recovered*,86,03/23/2022
780,Ninnekah,Deceased,9,03/23/2022
781,Ninnekah,Recovered*,399,03/23/2022
782,Noble,Active,1 to 4,03/23/2022
783,Noble,Deceased,45,03/23/2022
784,Noble,Recovered*,3479,03/23/2022
785,Norge,Recovered*,1 to 4,03/23/2022
786,Norman,Active,40,03/23/2022
787,Norman,Deceased,317,03/23/2022
788,Norman,Recovered*,34882,03/23/2022
789,North Enid,Recovered*,1 to 4,03/23/2022
790,North Miami,Recovered*,84,03/23/2022
791,Nowata,Deceased,22,03/23/2022
792,Nowata,Recovered*,1654,03/23/2022
793,Oakland,Recovered*,11,03/23/2022
794,Oaks,Deceased,1 to 4,03/23/2022
795,Oaks,Recovered*,239,03/23/2022
796,Oakwood,Deceased,1 to 4,03/23/2022
797,Oakwood,Recovered*,52,03/23/2022
798,Ochelata,Deceased,10,03/23/2022
799,Ochelata,Recovered*,497,03/23/2022
800,Oilton,Deceased,10,03/23/2022
801,Oilton,Recovered*,256,03/23/2022
802,Okarche,Deceased,7,03/23/2022
803,Okarche,Recovered*,534,03/23/2022
804,Okay,Active,1 to 4,03/23/2022
805,Okay,Deceased,1 to 4,03/23/2022
806,Okay,Recovered*,162,03/23/2022
807,Okeene,Deceased,6,03/23/2022
808,Okeene,Recovered*,376,03/23/2022
809,Okemah,Deceased,25,03/23/2022
810,Okemah,Recovered*,1887,03/23/2022
811,Oklahoma City,Active,139,03/23/2022
812,Oklahoma City,Deceased,1884,03/23/2022
813,Oklahoma City,Recovered*,138254,03/23/2022
814,Oklahoma County,Recovered*,1 to 4,03/23/2022
815,Okmulgee,Active,1 to 4,03/23/2022
816,Okmulgee,Deceased,80,03/23/2022
817,Okmulgee,Recovered*,4149,03/23/2022
818,Oktaha,Active,1 to 4,03/23/2022
819,Oktaha,Deceased,10,03/23/2022
820,Oktaha,Recovered*,356,03/23/2022
821,Olustee,Active,1 to 4,03/23/2022
822,Olustee,Recovered*,184,03/23/2022
823,Oologah,Active,5,03/23/2022
824,Oologah,Deceased,13,03/23/2022
825,Oologah,Recovered*,1237,03/23/2022
826,Optima,Recovered*,62,03/23/2022
827,Orlando,Deceased,1 to 4,03/23/2022
828,Orlando,Recovered*,129,03/23/2022
829,Osage,Deceased,1 to 4,03/23/2022
830,Osage,Recovered*,111,03/23/2022
831,Owasso,Active,6,03/23/2022
832,Owasso,Deceased,161,03/23/2022
833,Owasso,Recovered*,12482,03/23/2022
834,Paden,Active,1 to 4,03/23/2022
835,Paden,Deceased,1 to 4,03/23/2022
836,Paden,Recovered*,388,03/23/2022
837,Panama,Deceased,5,03/23/2022
838,Panama,Recovered*,352,03/23/2022
839,Paoli,Active,1 to 4,03/23/2022
840,Paoli,Deceased,1 to 4,03/23/2022
841,Paoli,Recovered*,382,03/23/2022
842,Paradise Hill,Recovered*,1 to 4,03/23/2022
843,Pauls Valley,Active,1 to 4,03/23/2022
844,Pauls Valley,Deceased,53,03/23/2022
845,Pauls Valley,Recovered*,2298,03/23/2022
846,Pawhuska,Active,1 to 4,03/23/2022
847,Pawhuska,Deceased,20,03/23/2022
848,Pawhuska,Recovered*,1260,03/23/2022
849,Pawnee,Active,1 to 4,03/23/2022
850,Pawnee,Deceased,30,03/23/2022
851,Pawnee,Recovered*,1080,03/23/2022
852,Pensacola,Recovered*,1 to 4,03/23/2022
853,Peoria,Recovered*,21,03/23/2022
854,Perkins,Active,1 to 4,03/23/2022
855,Perkins,Deceased,10,03/23/2022
856,Perkins,Recovered*,1255,03/23/2022
857,Perry,Deceased,23,03/23/2022
858,Perry,Recovered*,1689,03/23/2022
859,Phillips,Recovered*,1 to 4,03/23/2022
860,Piedmont,Active,1 to 4,03/23/2022
861,Piedmont,Deceased,14,03/23/2022
862,Piedmont,Recovered*,3120,03/23/2022
863,Pink,Recovered*,1 to 4,03/23/2022
864,Pittsburg,Deceased,1 to 4,03/23/2022
865,Pittsburg,Recovered*,169,03/23/2022
866,Pocasset,Deceased,1 to 4,03/23/2022
867,Pocasset,Recovered*,122,03/23/2022
868,Pocola,Active,1 to 4,03/23/2022
869,Pocola,Deceased,8,03/23/2022
870,Pocola,Recovered*,970,03/23/2022
871,Ponca City,Active,16,03/23/2022
872,Ponca City,Deceased,145,03/23/2022
873,Ponca City,Recovered*,8835,03/23/2022
874,Pond Creek,Deceased,1 to 4,03/23/2022
875,Pond Creek,Recovered*,241,03/23/2022
876,Porter,Active,1 to 4,03/23/2022
877,Porter,Deceased,18,03/23/2022
878,Porter,Recovered*,715,03/23/2022
879,Porum,Deceased,8,03/23/2022
880,Porum,Recovered*,582,03/23/2022
881,Poteau,Active,1 to 4,03/23/2022
882,Poteau,Deceased,30,03/23/2022
883,Poteau,Recovered*,3388,03/23/2022
884,Prague,Active,1 to 4,03/23/2022
885,Prague,Deceased,20,03/23/2022
886,Prague,Recovered*,1241,03/23/2022
887,Prue,Deceased,1 to 4,03/23/2022
888,Prue,Recovered*,125,03/23/2022
889,Pryor Creek,Deceased,58,03/23/2022
890,Pryor Creek,Recovered*,3068,03/23/2022
891,Purcell,Active,1 to 4,03/23/2022
892,Purcell,Deceased,43,03/23/2022
893,Purcell,Recovered*,2900,03/23/2022
894,Putnam,Deceased,1 to 4,03/23/2022
895,Putnam,Recovered*,16,03/23/2022
896,Quapaw,Deceased,18,03/23/2022
897,Quapaw,Recovered*,801,03/23/2022
898,Quinton,Active,1 to 4,03/23/2022
899,Quinton,Deceased,11,03/23/2022
900,Quinton,Recovered*,446,03/23/2022
901,Ralston,Deceased,1 to 4,03/23/2022
902,Ralston,Recovered*,102,03/23/2022
903,Ramona,Deceased,11,03/23/2022
904,Ramona,Recovered*,530,03/23/2022
905,Randlett,Deceased,1 to 4,03/23/2022
906,Randlett,Recovered*,133,03/23/2022
907,Ratliff City,Active,1 to 4,03/23/2022
908,Ratliff City,Deceased,1 to 4,03/23/2022
909,Ratliff City,Recovered*,205,03/23/2022
910,Rattan,Deceased,1 to 4,03/23/2022
911,Rattan,Recovered*,185,03/23/2022
912,Ravia,Active,1 to 4,03/23/2022
913,Ravia,Deceased,6,03/23/2022
914,Ravia,Recovered*,178,03/23/2022
915,Red Oak,Deceased,1 to 4,03/23/2022
916,Red Oak,Recovered*,399,03/23/2022
917,Red Rock,Deceased,1 to 4,03/23/2022
918,Red Rock,Recovered*,259,03/23/2022
919,Redbird,Recovered*,26,03/23/2022
920,Rentiesville,Recovered*,6,03/23/2022
921,Reydon,Deceased,1 to 4,03/23/2022
922,Reydon,Recovered*,124,03/23/2022
923,Ringling,Active,1 to 4,03/23/2022
924,Ringling,Deceased,1 to 4,03/23/2022
925,Ringling,Recovered*,480,03/23/2022
926,Ringwood,Deceased,1 to 4,03/23/2022
927,Ringwood,Recovered*,360,03/23/2022
928,Ripley,Deceased,1 to 4,03/23/2022
929,Ripley,Recovered*,217,03/23/2022
930,Rock Island,Recovered*,1 to 4,03/23/2022
931,Rocky,Deceased,1 to 4,03/23/2022
932,Rocky,Recovered*,109,03/23/2022
933,Roff,Active,1 to 4,03/23/2022
934,Roff,Deceased,1 to 4,03/23/2022
935,Roff,Recovered*,492,03/23/2022
936,Roland,Active,1 to 4,03/23/2022
937,Roland,Deceased,8,03/23/2022
938,Roland,Recovered*,1180,03/23/2022
939,Roosevelt,Deceased,1 to 4,03/23/2022
940,Roosevelt,Recovered*,113,03/23/2022
941,Rosston,Recovered*,22,03/23/2022
942,Rush Springs,Deceased,11,03/23/2022
943,Rush Springs,Recovered*,602,03/23/2022
944,Ryan,Deceased,1 to 4,03/23/2022
945,Ryan,Recovered*,197,03/23/2022
946,Salina,Active,1 to 4,03/23/2022
947,Salina,Deceased,19,03/23/2022
948,Salina,Recovered*,1531,03/23/2022
949,Sallisaw,Active,1 to 4,03/23/2022
950,Sallisaw,Deceased,36,03/23/2022
951,Sallisaw,Recovered*,4065,03/23/2022
952,Sand Springs,Active,14,03/23/2022
953,Sand Springs,Deceased,126,03/23/2022
954,Sand Springs,Recovered*,8091,03/23/2022
955,Sapulpa,Active,7,03/23/2022
956,Sapulpa,Deceased,132,03/23/2022
957,Sapulpa,Recovered*,8348,03/23/2022
958,Sasakwa,Deceased,1 to 4,03/23/2022
959,Sasakwa,Recovered*,186,03/23/2022
960,Savanna,Deceased,6,03/23/2022
961,Savanna,Recovered*,173,03/23/2022
962,Sawyer,Active,1 to 4,03/23/2022
963,Sawyer,Deceased,1 to 4,03/23/2022
964,Sawyer,Recovered*,174,03/23/2022
965,Sayre,Active,1 to 4,03/23/2022
966,Sayre,Deceased,28,03/23/2022
967,Sayre,Recovered*,1488,03/23/2022
968,Schulter,Recovered*,91,03/23/2022
969,Seiling,Deceased,11,03/23/2022
970,Seiling,Recovered*,324,03/23/2022
971,Seminole,Active,11,03/23/2022
972,Seminole,Deceased,64,03/23/2022
973,Seminole,Recovered*,3312,03/23/2022
974,Sentinel,Deceased,1 to 4,03/23/2022
975,Sentinel,Recovered*,257,03/23/2022
976,Shady Point,Deceased,1 to 4,03/23/2022
977,Shady Point,Recovered*,426,03/23/2022
978,Sharon,Deceased,1 to 4,03/23/2022
979,Sharon,Recovered*,105,03/23/2022
980,Shattuck,Deceased,1 to 4,03/23/2022
981,Shattuck,Recovered*,383,03/23/2022
982,Shawnee,Active,14,03/23/2022
983,Shawnee,Deceased,169,03/23/2022
984,Shawnee,Recovered*,12413,03/23/2022
985,Shidler,Active,1 to 4,03/23/2022
986,Shidler,Deceased,1 to 4,03/23/2022
987,Shidler,Recovered*,146,03/23/2022
988,Silo,Recovered*,1 to 4,03/23/2022
989,Skedee,Deceased,1 to 4,03/23/2022
990,Skedee,Recovered*,11,03/23/2022
991,Skiatook,Active,1 to 4,03/23/2022
992,Skiatook,Deceased,49,03/23/2022
993,Skiatook,Recovered*,3941,03/23/2022
994,Slaughterville,Recovered*,5,03/23/2022
995,Slick,Deceased,1 to 4,03/23/2022
996,Slick,Recovered*,29,03/23/2022
997,Smith Village,Recovered*,1 to 4,03/23/2022
998,Snyder,Deceased,17,03/23/2022
999,Snyder,Recovered*,378,03/23/2022
1000,Soper,Deceased,1 to 4,03/23/2022
1001,Soper,Recovered*,312,03/23/2022
1002,South Coffeyville,Deceased,1 to 4,03/23/2022
1003,South Coffeyville,Recovered*,124,03/23/2022
1004,Sparks,Deceased,1 to 4,03/23/2022
1005,Sparks,Recovered*,139,03/23/2022
1006,Spavinaw,Deceased,1 to 4,03/23/2022
1007,Spavinaw,Recovered*,426,03/23/2022
1008,Spencer,Active,1 to 4,03/23/2022
1009,Spencer,Deceased,28,03/23/2022
1010,Spencer,Recovered*,1372,03/23/2022
1011,Sperry,Active,1 to 4,03/23/2022
1012,Sperry,Deceased,11,03/23/2022
1013,Sperry,Recovered*,1441,03/23/2022
1014,Spiro,Active,1 to 4,03/23/2022
1015,Spiro,Deceased,6,03/23/2022
1016,Spiro,Recovered*,1541,03/23/2022
1017,Sportsmen Acres,Recovered*,1 to 4,03/23/2022
1018,Springer,Deceased,1 to 4,03/23/2022
1019,Springer,Recovered*,231,03/23/2022
1020,St. Louis,Deceased,1 to 4,03/23/2022
1021,St. Louis,Recovered*,1 to 4,03/23/2022
1022,Sterling,Deceased,1 to 4,03/23/2022
1023,Sterling,Recovered*,177,03/23/2022
1024,Stidham,Recovered*,1 to 4,03/23/2022
1025,Stigler,Deceased,24,03/23/2022
1026,Stigler,Recovered*,1697,03/23/2022
1027,Stillwater,Active,9,03/23/2022
1028,Stillwater,Deceased,89,03/23/2022
1029,Stillwater,Recovered*,12867,03/23/2022
1030,Stilwell,Active,1 to 4,03/23/2022
1031,Stilwell,Deceased,50,03/23/2022
1032,Stilwell,Recovered*,5084,03/23/2022
1033,Stonewall,Active,1 to 4,03/23/2022
1034,Stonewall,Deceased,8,03/23/2022
1035,Stonewall,Recovered*,660,03/23/2022
1036,Strang,Deceased,1 to 4,03/23/2022
1037,Strang,Recovered*,154,03/23/2022
1038,Stratford,Active,1 to 4,03/23/2022
1039,Stratford,Deceased,14,03/23/2022
1040,Stratford,Recovered*,894,03/23/2022
1041,Stringtown,Deceased,1 to 4,03/23/2022
1042,Stringtown,Recovered*,189,03/23/2022
1043,Strong City,Recovered*,7,03/23/2022
1044,Stroud,Active,1 to 4,03/23/2022
1045,Stroud,Deceased,18,03/23/2022
1046,Stroud,Recovered*,989,03/23/2022
1047,Stuart,Deceased,6,03/23/2022
1048,Stuart,Recovered*,216,03/23/2022
1049,Sulphur,Active,1 to 4,03/23/2022
1050,Sulphur,Deceased,47,03/23/2022
1051,Sulphur,Recovered*,2494,03/23/2022
1052,Summit,Recovered*,1 to 4,03/23/2022
1053,Sweetwater,Active,1 to 4,03/23/2022
1054,Sweetwater,Deceased,1 to 4,03/23/2022
1055,Sweetwater,Recovered*,64,03/23/2022
1056,Taft,Deceased,7,03/23/2022
1057,Taft,Recovered*,1750,03/23/2022
1058,Tahlequah,Active,5,03/23/2022
1059,Tahlequah,Deceased,90,03/23/2022
1060,Tahlequah,Recovered*,9882,03/23/2022
1061,Talala,Active,1 to 4,03/23/2022
1062,Talala,Deceased,7,03/23/2022
1063,Talala,Recovered*,696,03/23/2022
1064,Talihina,Deceased,23,03/23/2022
1065,Talihina,Recovered*,1226,03/23/2022
1066,Taloga,Deceased,1 to 4,03/23/2022
1067,Taloga,Recovered*,92,03/23/2022
1068,Tatums,Recovered*,24,03/23/2022
1069,Tecumseh,Active,1 to 4,03/23/2022
1070,Tecumseh,Deceased,40,03/23/2022
1071,Tecumseh,Recovered*,3247,03/23/2022
1072,Temple,Deceased,13,03/23/2022
1073,Temple,Recovered*,330,03/23/2022
1074,Terlton,Active,1 to 4,03/23/2022
1075,Terlton,Deceased,1 to 4,03/23/2022
1076,Terlton,Recovered*,392,03/23/2022
1077,Terral,Deceased,1 to 4,03/23/2022
1078,Terral,Recovered*,91,03/23/2022
1079,Texhoma,Recovered*,337,03/23/2022
1080,Texola,Deceased,1 to 4,03/23/2022
1081,Texola,Recovered*,8,03/23/2022
1082,Thackerville,Active,1 to 4,03/23/2022
1083,Thackerville,Deceased,1 to 4,03/23/2022
1084,Thackerville,Recovered*,375,03/23/2022
1085,The Village,Recovered*,302,03/23/2022
1086,Thomas,Deceased,6,03/23/2022
1087,Thomas,Recovered*,352,03/23/2022
1088,Tipton,Deceased,8,03/23/2022
1089,Tipton,Recovered*,253,03/23/2022
1090,Tishomingo,Active,1 to 4,03/23/2022
1091,Tishomingo,Deceased,29,03/23/2022
1092,Tishomingo,Recovered*,1326,03/23/2022
1093,Tonkawa,Active,1 to 4,03/23/2022
1094,Tonkawa,Deceased,20,03/23/2022
1095,Tonkawa,Recovered*,828,03/23/2022
1096,Tribbey,Recovered*,1 to 4,03/23/2022
1097,Tryon,Deceased,1 to 4,03/23/2022
1098,Tryon,Recovered*,210,03/23/2022
1099,Tullahassee,Recovered*,11,03/23/2022
1100,Tulsa,Active,132,03/23/2022
1101,Tulsa,Deceased,1360,03/23/2022
1102,Tulsa,Recovered*,101776,03/23/2022
1103,Tupelo,Deceased,1 to 4,03/23/2022
1104,Tupelo,Recovered*,219,03/23/2022
1105,Tushka,Recovered*,1 to 4,03/23/2022
1106,Tuttle,Active,5,03/23/2022
1107,Tuttle,Deceased,48,03/23/2022
1108,Tuttle,Recovered*,3504,03/23/2022
1109,Tyrone,Recovered*,187,03/23/2022
1110,Union City,Deceased,1 to 4,03/23/2022
1111,Union City,Recovered*,257,03/23/2022
1112,Valley Park,Recovered*,1 to 4,03/23/2022
1113,Valliant,Active,1 to 4,03/23/2022
1114,Valliant,Deceased,13,03/23/2022
1115,Valliant,Recovered*,751,03/23/2022
1116,Velma,Deceased,1 to 4,03/23/2022
1117,Velma,Recovered*,170,03/23/2022
1118,Vera,Recovered*,36,03/23/2022
1119,Verden,Deceased,1 to 4,03/23/2022
1120,Verden,Recovered*,201,03/23/2022
1121,Verdigris,Recovered*,13,03/23/2022
1122,Vian,Active,1 to 4,03/23/2022
1123,Vian,Deceased,25,03/23/2022
1124,Vian,Recovered*,1302,03/23/2022
1125,Vici,Active,1 to 4,03/23/2022
1126,Vici,Deceased,7,03/23/2022
1127,Vici,Recovered*,264,03/23/2022
1128,Vinita,Active,6,03/23/2022
1129,Vinita,Deceased,39,03/23/2022
1130,Vinita,Recovered*,3611,03/23/2022
1131,Wagoner,Deceased,70,03/23/2022
1132,Wagoner,Recovered*,3697,03/23/2022
1133,Wainwright,Deceased,1 to 4,03/23/2022
1134,Wainwright,Recovered*,37,03/23/2022
1135,Wakita,Deceased,6,03/23/2022
1136,Wakita,Recovered*,98,03/23/2022
1137,Walters,Deceased,13,03/23/2022
1138,Walters,Recovered*,875,03/23/2022
1139,Wanette,Deceased,1 to 4,03/23/2022
1140,Wanette,Recovered*,328,03/23/2022
1141,Wann,Deceased,1 to 4,03/23/2022
1142,Wann,Recovered*,198,03/23/2022
1143,Wapanucka,Deceased,1 to 4,03/23/2022
1144,Wapanucka,Recovered*,152,03/23/2022
1145,Warner,Deceased,16,03/23/2022
1146,Warner,Recovered*,680,03/23/2022
1147,Warr Acres,Active,1 to 4,03/23/2022
1148,Warr Acres,Deceased,14,03/23/2022
1149,Warr Acres,Recovered*,1512,03/23/2022
1150,Washington,Active,1 to 4,03/23/2022
1151,Washington,Deceased,8,03/23/2022
1152,Washington,Recovered*,748,03/23/2022
1153,Watonga,Active,1 to 4,03/23/2022
1154,Watonga,Deceased,13,03/23/2022
1155,Watonga,Recovered*,1068,03/23/2022
1156,Watts,Deceased,13,03/23/2022
1157,Watts,Recovered*,601,03/23/2022
1158,Waukomis,Deceased,1 to 4,03/23/2022
1159,Waukomis,Recovered*,407,03/23/2022
1160,Waurika,Deceased,13,03/23/2022
1161,Waurika,Recovered*,499,03/23/2022
1162,Wayne,Active,1 to 4,03/23/2022
1163,Wayne,Deceased,6,03/23/2022
1164,Wayne,Recovered*,531,03/23/2022
1165,Waynoka,Recovered*,225,03/23/2022
1166,Weatherford,Active,1 to 4,03/23/2022
1167,Weatherford,Deceased,53,03/23/2022
1168,Weatherford,Recovered*,3487,03/23/2022
1169,Webbers Falls,Deceased,1 to 4,03/23/2022
1170,Webbers Falls,Recovered*,296,03/23/2022
1171,Welch,Deceased,8,03/23/2022
1172,Welch,Recovered*,450,03/23/2022
1173,Weleetka,Deceased,17,03/23/2022
1174,Weleetka,Recovered*,425,03/23/2022
1175,Wellston,Deceased,17,03/23/2022
1176,Wellston,Recovered*,1014,03/23/2022
1177,West Siloam Springs,Recovered*,1 to 4,03/23/2022
1178,Westville,Deceased,7,03/23/2022
1179,Westville,Recovered*,1546,03/23/2022
1180,Wetumka,Active,1 to 4,03/23/2022
1181,Wetumka,Deceased,11,03/23/2022
1182,Wetumka,Recovered*,515,03/23/2022
1183,Wewoka,Active,1 to 4,03/23/2022
1184,Wewoka,Deceased,45,03/23/2022
1185,Wewoka,Recovered*,1404,03/23/2022
1186,Whitefield,Deceased,1 to 4,03/23/2022
1187,Whitefield,Recovered*,94,03/23/2022
1188,Wilburton,Active,1 to 4,03/23/2022
1189,Wilburton,Deceased,24,03/23/2022
1190,Wilburton,Recovered*,1404,03/23/2022
1191,Willow,Recovered*,69,03/23/2022
1192,Wilson,Deceased,21,03/23/2022
1193,Wilson,Recovered*,856,03/23/2022
1194,Wister,Active,1 to 4,03/23/2022
1195,Wister,Deceased,1 to 4,03/23/2022
1196,Wister,Recovered*,922,03/23/2022
1197,Woodlawn Park,Recovered*,1 to 4,03/23/2022
1198,Woodward,Active,1 to 4,03/23/2022
1199,Woodward,Deceased,59,03/23/2022
1200,Woodward,Recovered*,3461,03/23/2022
1201,Wright City,Deceased,6,03/23/2022
1202,Wright City,Recovered*,400,03/23/2022
1203,Wyandotte,Active,1 to 4,03/23/2022
1204,Wyandotte,Deceased,12,03/23/2022
1205,Wyandotte,Recovered*,840,03/23/2022
1206,Wynnewood,Deceased,20,03/23/2022
1207,Wynnewood,Recovered*,1008,03/23/2022
1208,Wynona,Deceased,1 to 4,03/23/2022
1209,Wynona,Recovered*,113,03/23/2022
1210,Yale,Deceased,13,03/23/2022
1211,Yale,Recovered*,475,03/23/2022
1212,Yeager,Recovered*,1 to 4,03/23/2022
1213,Yukon,Active,20,03/23/2022
1214,Yukon,Deceased,187,03/23/2022
1215,Yukon,Recovered*,21213,03/23/2022
